Sentence,LenFacScore,Score,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
Name does think about some cup that that print would n't look like *T* .,-32.96591450786208,-494.48871761793123,good,wh_questions_object_gap,134,syntax,filler_gap_dependency,trigram1,-32.96591450786208,-33.72285389336192,TRUE
Name does think about what that print would n't look like some cup .,-33.72285389336192,-472.11995450706695,bad,wh_questions_object_gap,134,syntax,filler_gap_dependency,trigram1,-32.96591450786208,-33.72285389336192,TRUE
Name does think about some cup that that print would n't look like *T* .,-33.02671723509228,-495.40075852638415,good,wh_questions_object_gap,134,syntax,filler_gap_dependency,trigram10,-33.02671723509228,-33.831395344719326,TRUE
Name does think about what that print would n't look like some cup .,-33.831395344719326,-473.6395348260706,bad,wh_questions_object_gap,134,syntax,filler_gap_dependency,trigram10,-33.02671723509228,-33.831395344719326,TRUE
Name does think about some cup that that print would n't look like *T* .,-32.80464604224885,-492.06969063373276,good,wh_questions_object_gap,134,syntax,filler_gap_dependency,trigram2,-32.80464604224885,-33.6057683584372,TRUE
Name does think about what that print would n't look like some cup .,-33.6057683584372,-470.48075701812076,bad,wh_questions_object_gap,134,syntax,filler_gap_dependency,trigram2,-32.80464604224885,-33.6057683584372,TRUE
Name does think about some cup that that print would n't look like *T* .,-33.01822907480423,-495.2734361220635,good,wh_questions_object_gap,134,syntax,filler_gap_dependency,trigram3,-33.01822907480423,-33.784019516733295,TRUE
Name does think about what that print would n't look like some cup .,-33.784019516733295,-472.9762732342661,bad,wh_questions_object_gap,134,syntax,filler_gap_dependency,trigram3,-33.01822907480423,-33.784019516733295,TRUE
Name does think about some cup that that print would n't look like *T* .,-32.83853804955368,-492.57807074330515,good,wh_questions_object_gap,134,syntax,filler_gap_dependency,trigram4,-32.83853804955368,-33.62748599043071,TRUE
Name does think about what that print would n't look like some cup .,-33.62748599043071,-470.78480386603,bad,wh_questions_object_gap,134,syntax,filler_gap_dependency,trigram4,-32.83853804955368,-33.62748599043071,TRUE
