Sentence,LenFacScore,Score,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
Name will watch .,-33.090429166727205,-132.36171666690882,good,drop_argument,113,syntax,argument_structure,trigram1,-33.090429166727205,-33.20153229796608,TRUE
Name will go to .,-33.20153229796608,-166.0076614898304,bad,drop_argument,113,syntax,argument_structure,trigram1,-33.090429166727205,-33.20153229796608,TRUE
Name will watch .,-33.304744560453216,-133.21897824181286,good,drop_argument,113,syntax,argument_structure,trigram10,-33.304744560453216,-33.16883891585944,FALSE
Name will go to .,-33.16883891585944,-165.8441945792972,bad,drop_argument,113,syntax,argument_structure,trigram10,-33.304744560453216,-33.16883891585944,FALSE
Name will watch .,-33.06270518638587,-132.25082074554348,good,drop_argument,113,syntax,argument_structure,trigram2,-33.06270518638587,-33.0767229521907,TRUE
Name will go to .,-33.0767229521907,-165.3836147609535,bad,drop_argument,113,syntax,argument_structure,trigram2,-33.06270518638587,-33.0767229521907,TRUE
Name will watch .,-32.913857803283285,-131.65543121313314,good,drop_argument,113,syntax,argument_structure,trigram3,-32.913857803283285,-33.03430850948048,TRUE
Name will go to .,-33.03430850948048,-165.17154254740242,bad,drop_argument,113,syntax,argument_structure,trigram3,-32.913857803283285,-33.03430850948048,TRUE
Name will watch .,-33.06316240666118,-132.2526496266447,good,drop_argument,113,syntax,argument_structure,trigram4,-33.06316240666118,-33.03737248767809,FALSE
Name will go to .,-33.03737248767809,-165.18686243839045,bad,drop_argument,113,syntax,argument_structure,trigram4,-33.06316240666118,-33.03737248767809,FALSE
Name will watch .,-33.16385771962259,-132.65543087849036,good,drop_argument,113,syntax,argument_structure,trigram5,-33.16385771962259,-33.25609530013042,TRUE
Name will go to .,-33.25609530013042,-166.2804765006521,bad,drop_argument,113,syntax,argument_structure,trigram5,-33.16385771962259,-33.25609530013042,TRUE
Name will watch .,-33.10643161604425,-132.425726464177,good,drop_argument,113,syntax,argument_structure,trigram6,-33.10643161604425,-33.17207416118388,TRUE
Name will go to .,-33.17207416118388,-165.8603708059194,bad,drop_argument,113,syntax,argument_structure,trigram6,-33.10643161604425,-33.17207416118388,TRUE
Name will watch .,-33.22688802437112,-132.90755209748448,good,drop_argument,113,syntax,argument_structure,trigram7,-33.22688802437112,-33.13684043115806,FALSE
Name will go to .,-33.13684043115806,-165.68420215579033,bad,drop_argument,113,syntax,argument_structure,trigram7,-33.22688802437112,-33.13684043115806,FALSE
Name will watch .,-33.236873922909766,-132.94749569163906,good,drop_argument,113,syntax,argument_structure,trigram8,-33.236873922909766,-33.362398349756326,TRUE
Name will go to .,-33.362398349756326,-166.81199174878162,bad,drop_argument,113,syntax,argument_structure,trigram8,-33.236873922909766,-33.362398349756326,TRUE
Name will watch .,-33.09126848238056,-132.36507392952223,good,drop_argument,113,syntax,argument_structure,trigram9,-33.09126848238056,-33.2727698352423,TRUE
Name will go to .,-33.2727698352423,-166.3638491762115,bad,drop_argument,113,syntax,argument_structure,trigram9,-33.09126848238056,-33.2727698352423,TRUE
Name has n't run around .,-33.08601713150034,-198.51610278900205,good,drop_argument,127,syntax,argument_structure,trigram1,-33.08601713150034,-32.942267718792,FALSE
Name has n't gone to .,-32.942267718792,-197.65360631275198,bad,drop_argument,127,syntax,argument_structure,trigram1,-33.08601713150034,-32.942267718792,FALSE
Name has n't run around .,-33.08702095559658,-198.52212573357946,good,drop_argument,127,syntax,argument_structure,trigram10,-33.08702095559658,-33.00410434568477,FALSE
