Sentence,LenFacScore,Score,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
Name does fix two chairs and Name does fix three orange .,-34.02274974251383,-408.27299691016594,bad,ellipsis_n_bar_1,101,syntax,ellipsis,trigram1,-33.912589067939884,-34.02274974251383,TRUE
Name does fix two orange chairs and Name does fix three .,-33.912589067939884,-406.9510688152786,good,ellipsis_n_bar_1,101,syntax,ellipsis,trigram1,-33.912589067939884,-34.02274974251383,TRUE
Name does fix two chairs and Name does fix three orange .,-34.12599657490728,-409.5119588988874,bad,ellipsis_n_bar_1,101,syntax,ellipsis,trigram10,-34.042663241573955,-34.12599657490728,TRUE
Name does fix two orange chairs and Name does fix three .,-34.042663241573955,-408.5119588988874,good,ellipsis_n_bar_1,101,syntax,ellipsis,trigram10,-34.042663241573955,-34.12599657490728,TRUE
Name does fix two chairs and Name does fix three orange .,-33.889772895019696,-406.6772747402363,bad,ellipsis_n_bar_1,101,syntax,ellipsis,trigram2,-33.8410260199596,-33.889772895019696,TRUE
Name does fix two orange chairs and Name does fix three .,-33.8410260199596,-406.0923122395152,good,ellipsis_n_bar_1,101,syntax,ellipsis,trigram2,-33.8410260199596,-33.889772895019696,TRUE
Name does fix two chairs and Name does fix three orange .,-33.92516691045865,-407.10200292550377,bad,ellipsis_n_bar_1,101,syntax,ellipsis,trigram3,-33.90663420868061,-33.92516691045865,TRUE
Name does fix two orange chairs and Name does fix three .,-33.90663420868061,-406.8796105041673,good,ellipsis_n_bar_1,101,syntax,ellipsis,trigram3,-33.90663420868061,-33.92516691045865,TRUE
Name does fix two chairs and Name does fix three orange .,-33.94428464515145,-407.3314157418174,bad,ellipsis_n_bar_1,101,syntax,ellipsis,trigram4,-33.851328210366454,-33.94428464515145,TRUE
Name does fix two orange chairs and Name does fix three .,-33.851328210366454,-406.2159385243975,good,ellipsis_n_bar_1,101,syntax,ellipsis,trigram4,-33.851328210366454,-33.94428464515145,TRUE
Name does fix two chairs and Name does fix three orange .,-34.03041969395076,-408.36503632740914,bad,ellipsis_n_bar_1,101,syntax,ellipsis,trigram5,-33.947086360617426,-34.03041969395076,TRUE
Name does fix two orange chairs and Name does fix three .,-33.947086360617426,-407.36503632740914,good,ellipsis_n_bar_1,101,syntax,ellipsis,trigram5,-33.947086360617426,-34.03041969395076,TRUE
Name does fix two chairs and Name does fix three orange .,-34.00736947130991,-408.08843365571886,bad,ellipsis_n_bar_1,101,syntax,ellipsis,trigram6,-33.875289262916475,-34.00736947130991,TRUE
Name does fix two orange chairs and Name does fix three .,-33.875289262916475,-406.5034711549977,good,ellipsis_n_bar_1,101,syntax,ellipsis,trigram6,-33.875289262916475,-34.00736947130991,TRUE
Name does fix two chairs and Name does fix three orange .,-34.02811384471406,-408.33736613656873,bad,ellipsis_n_bar_1,101,syntax,ellipsis,trigram7,-33.8775009345426,-34.02811384471406,TRUE
Name does fix two orange chairs and Name does fix three .,-33.8775009345426,-406.53001121451115,good,ellipsis_n_bar_1,101,syntax,ellipsis,trigram7,-33.8775009345426,-34.02811384471406,TRUE
Name does fix two chairs and Name does fix three orange .,-34.113236977384936,-409.35884372861926,bad,ellipsis_n_bar_1,101,syntax,ellipsis,trigram8,-33.96262406721348,-34.113236977384936,TRUE
Name does fix two orange chairs and Name does fix three .,-33.96262406721348,-407.5514888065617,good,ellipsis_n_bar_1,101,syntax,ellipsis,trigram8,-33.96262406721348,-34.113236977384936,TRUE
Name does fix two chairs and Name does fix three orange .,-34.02268117140859,-408.2721740569031,bad,ellipsis_n_bar_1,101,syntax,ellipsis,trigram9,-33.8809778615635,-34.02268117140859,TRUE
Name does fix two orange chairs and Name does fix three .,-33.8809778615635,-406.571734338762,good,ellipsis_n_bar_1,101,syntax,ellipsis,trigram9,-33.8809778615635,-34.02268117140859,TRUE
