Sentence,LenFacScore,Score,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
what dishes did Name mess up *T* and Name break *T* ?,-33.23129535118239,-398.7755442141887,good,coordinate_structure_constraint_complex_left_branch,273,syntax,island_effects,trigram1,-33.23129535118239,-32.32133207290667,FALSE
what did Name mess up dishes and Name break *T* ?,-32.32133207290667,-355.5346528019734,bad,coordinate_structure_constraint_complex_left_branch,273,syntax,island_effects,trigram1,-33.23129535118239,-32.32133207290667,FALSE
what dishes did Name mess up *T* and Name break *T* ?,-33.237455711247804,-398.84946853497365,good,coordinate_structure_constraint_complex_left_branch,273,syntax,island_effects,trigram10,-33.237455711247804,-32.34024918594373,FALSE
what did Name mess up dishes and Name break *T* ?,-32.34024918594373,-355.7427410453811,bad,coordinate_structure_constraint_complex_left_branch,273,syntax,island_effects,trigram10,-33.237455711247804,-32.34024918594373,FALSE
what dishes did Name mess up *T* and Name break *T* ?,-33.258951594325445,-399.1074191319054,good,coordinate_structure_constraint_complex_left_branch,273,syntax,island_effects,trigram2,-33.258951594325445,-32.38090820644889,FALSE
what did Name mess up dishes and Name break *T* ?,-32.38090820644889,-356.1899902709378,bad,coordinate_structure_constraint_complex_left_branch,273,syntax,island_effects,trigram2,-33.258951594325445,-32.38090820644889,FALSE
what dishes did Name mess up *T* and Name break *T* ?,-33.25082554254275,-399.00990651051296,good,coordinate_structure_constraint_complex_left_branch,273,syntax,island_effects,trigram3,-33.25082554254275,-32.43745192147909,FALSE
what did Name mess up dishes and Name break *T* ?,-32.43745192147909,-356.81197113626996,bad,coordinate_structure_constraint_complex_left_branch,273,syntax,island_effects,trigram3,-33.25082554254275,-32.43745192147909,FALSE
what dishes did Name mess up *T* and Name break *T* ?,-33.477036481464395,-401.72443777757275,good,coordinate_structure_constraint_complex_left_branch,273,syntax,island_effects,trigram4,-33.477036481464395,-32.481329066785115,FALSE
what did Name mess up dishes and Name break *T* ?,-32.481329066785115,-357.2946197346363,bad,coordinate_structure_constraint_complex_left_branch,273,syntax,island_effects,trigram4,-33.477036481464395,-32.481329066785115,FALSE
what dishes did Name mess up *T* and Name break *T* ?,-33.25400633667036,-399.0480760400443,good,coordinate_structure_constraint_complex_left_branch,273,syntax,island_effects,trigram5,-33.25400633667036,-32.405554405337824,FALSE
what did Name mess up dishes and Name break *T* ?,-32.405554405337824,-356.4610984587161,bad,coordinate_structure_constraint_complex_left_branch,273,syntax,island_effects,trigram5,-33.25400633667036,-32.405554405337824,FALSE
what dishes did Name mess up *T* and Name break *T* ?,-33.2289373701792,-398.74724844215046,good,coordinate_structure_constraint_complex_left_branch,273,syntax,island_effects,trigram6,-33.2289373701792,-32.39901286819575,FALSE
what did Name mess up dishes and Name break *T* ?,-32.39901286819575,-356.3891415501532,bad,coordinate_structure_constraint_complex_left_branch,273,syntax,island_effects,trigram6,-33.2289373701792,-32.39901286819575,FALSE
what dishes did Name mess up *T* and Name break *T* ?,-33.33689544897309,-400.0427453876771,good,coordinate_structure_constraint_complex_left_branch,273,syntax,island_effects,trigram7,-33.33689544897309,-32.40676975276298,FALSE
what did Name mess up dishes and Name break *T* ?,-32.40676975276298,-356.4744672803928,bad,coordinate_structure_constraint_complex_left_branch,273,syntax,island_effects,trigram7,-33.33689544897309,-32.40676975276298,FALSE
what dishes did Name mess up *T* and Name break *T* ?,-33.266791399438034,-399.2014967932564,good,coordinate_structure_constraint_complex_left_branch,273,syntax,island_effects,trigram8,-33.266791399438034,-32.384297319690035,FALSE
what did Name mess up dishes and Name break *T* ?,-32.384297319690035,-356.22727051659035,bad,coordinate_structure_constraint_complex_left_branch,273,syntax,island_effects,trigram8,-33.266791399438034,-32.384297319690035,FALSE
what dishes did Name mess up *T* and Name break *T* ?,-33.28188917445764,-399.38267009349164,good,coordinate_structure_constraint_complex_left_branch,273,syntax,island_effects,trigram9,-33.28188917445764,-32.35041218333632,FALSE
what did Name mess up dishes and Name break *T* ?,-32.35041218333632,-355.85453401669946,bad,coordinate_structure_constraint_complex_left_branch,273,syntax,island_effects,trigram9,-33.28188917445764,-32.35041218333632,FALSE
which does Name take cars and Name think about *T* ?,-33.14411626136758,-364.5852788750434,bad,coordinate_structure_constraint_complex_left_branch,285,syntax,island_effects,trigram1,-33.24734910767759,-33.14411626136758,FALSE
which cars does Name take *T* and Name think about *T* ?,-33.24734910767759,-398.9681892921311,good,coordinate_structure_constraint_complex_left_branch,285,syntax,island_effects,trigram1,-33.24734910767759,-33.14411626136758,FALSE
which does Name take cars and Name think about *T* ?,-33.10224695672167,-364.1247165239384,bad,coordinate_structure_constraint_complex_left_branch,285,syntax,island_effects,trigram10,-33.21062837000719,-33.10224695672167,FALSE
which cars does Name take *T* and Name think about *T* ?,-33.21062837000719,-398.5275404400863,good,coordinate_structure_constraint_complex_left_branch,285,syntax,island_effects,trigram10,-33.21062837000719,-33.10224695672167,FALSE
which does Name take cars and Name think about *T* ?,-33.01520638131252,-363.1672701944377,bad,coordinate_structure_constraint_complex_left_branch,285,syntax,island_effects,trigram2,-33.12687138593201,-33.01520638131252,FALSE
which cars does Name take *T* and Name think about *T* ?,-33.12687138593201,-397.5224566311842,good,coordinate_structure_constraint_complex_left_branch,285,syntax,island_effects,trigram2,-33.12687138593201,-33.01520638131252,FALSE
which does Name take cars and Name think about *T* ?,-33.14721145984796,-364.61932605832754,bad,coordinate_structure_constraint_complex_left_branch,285,syntax,island_effects,trigram3,-33.25082554254275,-33.14721145984796,FALSE
which cars does Name take *T* and Name think about *T* ?,-33.25082554254275,-399.00990651051296,good,coordinate_structure_constraint_complex_left_branch,285,syntax,island_effects,trigram3,-33.25082554254275,-33.14721145984796,FALSE
which does Name take cars and Name think about *T* ?,-33.06780280422442,-363.7458308464686,bad,coordinate_structure_constraint_complex_left_branch,285,syntax,island_effects,trigram4,-33.1782896064043,-33.06780280422442,FALSE
which cars does Name take *T* and Name think about *T* ?,-33.1782896064043,-398.1394752768516,good,coordinate_structure_constraint_complex_left_branch,285,syntax,island_effects,trigram4,-33.1782896064043,-33.06780280422442,FALSE
which does Name take cars and Name think about *T* ?,-33.02204165202188,-363.24245817224073,bad,coordinate_structure_constraint_complex_left_branch,285,syntax,island_effects,trigram5,-33.13608654506378,-33.02204165202188,FALSE
which cars does Name take *T* and Name think about *T* ?,-33.13608654506378,-397.6330385407654,good,coordinate_structure_constraint_complex_left_branch,285,syntax,island_effects,trigram5,-33.13608654506378,-33.02204165202188,FALSE
which does Name take cars and Name think about *T* ?,-33.02402191625879,-363.2642410788467,bad,coordinate_structure_constraint_complex_left_branch,285,syntax,island_effects,trigram6,-33.13598093539421,-33.02402191625879,FALSE
which cars does Name take *T* and Name think about *T* ?,-33.13598093539421,-397.6317712247305,good,coordinate_structure_constraint_complex_left_branch,285,syntax,island_effects,trigram6,-33.13598093539421,-33.02402191625879,FALSE
which does Name take cars and Name think about *T* ?,-33.1049624558322,-364.15458701415423,bad,coordinate_structure_constraint_complex_left_branch,285,syntax,island_effects,trigram7,-33.21527614741998,-33.1049624558322,FALSE
which cars does Name take *T* and Name think about *T* ?,-33.21527614741998,-398.58331376903976,good,coordinate_structure_constraint_complex_left_branch,285,syntax,island_effects,trigram7,-33.21527614741998,-33.1049624558322,FALSE
which does Name take cars and Name think about *T* ?,-33.071773903710124,-363.7895129408114,bad,coordinate_structure_constraint_complex_left_branch,285,syntax,island_effects,trigram8,-33.1834580661047,-33.071773903710124,FALSE
which cars does Name take *T* and Name think about *T* ?,-33.1834580661047,-398.2014967932564,good,coordinate_structure_constraint_complex_left_branch,285,syntax,island_effects,trigram8,-33.1834580661047,-33.071773903710124,FALSE
which does Name take cars and Name think about *T* ?,-33.123487250426834,-364.3583597546952,bad,coordinate_structure_constraint_complex_left_branch,285,syntax,island_effects,trigram9,-33.233142299397535,-33.123487250426834,FALSE
which cars does Name take *T* and Name think about *T* ?,-33.233142299397535,-398.79770759277045,good,coordinate_structure_constraint_complex_left_branch,285,syntax,island_effects,trigram9,-33.233142299397535,-33.123487250426834,FALSE
which cats has Name brought *T* and Name brought *T* ?,-33.30842125428191,-366.392633797101,good,coordinate_structure_constraint_complex_left_branch,302,syntax,island_effects,trigram1,-33.30842125428191,-33.200972338001314,FALSE
which has Name brought cats and Name brought *T* ?,-33.200972338001314,-332.00972338001316,bad,coordinate_structure_constraint_complex_left_branch,302,syntax,island_effects,trigram1,-33.30842125428191,-33.200972338001314,FALSE
which cats has Name brought *T* and Name brought *T* ?,-33.31333132898416,-366.44664461882576,good,coordinate_structure_constraint_complex_left_branch,302,syntax,island_effects,trigram10,-33.31333132898416,-33.20438207026778,FALSE
which has Name brought cats and Name brought *T* ?,-33.20438207026778,-332.04382070267786,bad,coordinate_structure_constraint_complex_left_branch,302,syntax,island_effects,trigram10,-33.31333132898416,-33.20438207026778,FALSE
which cats has Name brought *T* and Name brought *T* ?,-33.25020297228718,-365.7522326951589,good,coordinate_structure_constraint_complex_left_branch,302,syntax,island_effects,trigram2,-33.25020297228718,-33.13970462584125,FALSE
which has Name brought cats and Name brought *T* ?,-33.13970462584125,-331.39704625841244,bad,coordinate_structure_constraint_complex_left_branch,302,syntax,island_effects,trigram2,-33.25020297228718,-33.13970462584125,FALSE
which cats has Name brought *T* and Name brought *T* ?,-33.38220805082261,-367.20428855904873,good,coordinate_structure_constraint_complex_left_branch,302,syntax,island_effects,trigram3,-33.38220805082261,-33.28137081068633,FALSE
which has Name brought cats and Name brought *T* ?,-33.28137081068633,-332.8137081068633,bad,coordinate_structure_constraint_complex_left_branch,302,syntax,island_effects,trigram3,-33.38220805082261,-33.28137081068633,FALSE
