Sentence,LenFacScore,Score,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
Name was watched .,-33.882910417087786,-135.53164166835114,good,passive_2,102,syntax,argument_structure,trigram1,-33.882910417087786,-32.694321717918044,FALSE
Name was come here .,-32.694321717918044,-163.4716085895902,bad,passive_2,102,syntax,argument_structure,trigram1,-33.882910417087786,-32.694321717918044,FALSE
Name was watched .,-33.9028239161479,-135.6112956645916,good,passive_2,102,syntax,argument_structure,trigram10,-33.9028239161479,-32.46273597251968,FALSE
Name was come here .,-32.46273597251968,-162.3136798625984,bad,passive_2,102,syntax,argument_structure,trigram10,-33.9028239161479,-32.46273597251968,FALSE
Name was watched .,-33.70894581156616,-134.83578324626464,good,passive_2,102,syntax,argument_structure,trigram2,-33.70894581156616,-32.281921993897285,FALSE
Name was come here .,-32.281921993897285,-161.40960996948644,bad,passive_2,102,syntax,argument_structure,trigram2,-33.70894581156616,-32.281921993897285,FALSE
Name was watched .,-33.810098428463576,-135.2403937138543,good,passive_2,102,syntax,argument_structure,trigram3,-33.810098428463576,-32.65118694693856,FALSE
Name was come here .,-32.65118694693856,-163.2559347346928,bad,passive_2,102,syntax,argument_structure,trigram3,-33.810098428463576,-32.65118694693856,FALSE
Name was watched .,-33.74740380520273,-134.98961522081092,good,passive_2,102,syntax,argument_structure,trigram4,-33.74740380520273,-32.3626808085726,FALSE
Name was come here .,-32.3626808085726,-161.813404042863,bad,passive_2,102,syntax,argument_structure,trigram4,-33.74740380520273,-32.3626808085726,FALSE
Name was watched .,-33.890580368524716,-135.56232147409887,good,passive_2,102,syntax,argument_structure,trigram5,-33.890580368524716,-32.685867977313315,FALSE
Name was come here .,-32.685867977313315,-163.42933988656657,bad,passive_2,102,syntax,argument_structure,trigram5,-33.890580368524716,-32.685867977313315,FALSE
Name was watched .,-33.86753014588386,-135.47012058353545,good,passive_2,102,syntax,argument_structure,trigram6,-33.86753014588386,-32.52176640778468,FALSE
Name was come here .,-32.52176640778468,-162.60883203892342,bad,passive_2,102,syntax,argument_structure,trigram6,-33.86753014588386,-32.52176640778468,FALSE
Name was watched .,-33.928726754885524,-135.7149070195421,good,passive_2,102,syntax,argument_structure,trigram7,-33.928726754885524,-32.67774925445283,FALSE
Name was come here .,-32.67774925445283,-163.38874627226414,bad,passive_2,102,syntax,argument_structure,trigram7,-33.928726754885524,-32.67774925445283,FALSE
Name was watched .,-33.91198385244504,-135.64793540978016,good,passive_2,102,syntax,argument_structure,trigram8,-33.91198385244504,-32.669134748911816,FALSE
Name was come here .,-32.669134748911816,-163.34567374455906,bad,passive_2,102,syntax,argument_structure,trigram8,-33.91198385244504,-32.669134748911816,FALSE
Name was watched .,-33.79310721289496,-135.17242885157984,good,passive_2,102,syntax,argument_structure,trigram9,-33.79310721289496,-32.41452357570941,FALSE
Name was come here .,-32.41452357570941,-162.07261787854705,bad,passive_2,102,syntax,argument_structure,trigram9,-33.79310721289496,-32.41452357570941,FALSE
some cat is n't bought .,-34.38291041708778,-206.29746250252668,good,passive_2,150,syntax,argument_structure,trigram1,-34.38291041708778,-33.46248991768082,FALSE
some cat is n't come here .,-33.46248991768082,-234.23742942376575,bad,passive_2,150,syntax,argument_structure,trigram1,-34.38291041708778,-33.46248991768082,FALSE
some cat is n't bought .,-34.4028239161479,-206.4169434968874,good,passive_2,150,syntax,argument_structure,trigram10,-34.4028239161479,-33.3027610992706,FALSE
