Sentence,LenFacScore,Score,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
some chair was broken by the dishes .,-34.38291041708778,-275.0632833367022,bad,animate_subject_passive,148,syntax,s-selection,trigram1,-34.38291041708778,-34.38291041708778,FALSE
some chair was broken by the child .,-34.38291041708778,-275.0632833367022,good,animate_subject_passive,148,syntax,s-selection,trigram1,-34.38291041708778,-34.38291041708778,FALSE
some chair was broken by the dishes .,-34.4028239161479,-275.2225913291832,bad,animate_subject_passive,148,syntax,s-selection,trigram10,-34.2778239161479,-34.4028239161479,TRUE
some chair was broken by the child .,-34.2778239161479,-274.2225913291832,good,animate_subject_passive,148,syntax,s-selection,trigram10,-34.2778239161479,-34.4028239161479,TRUE
some chair was broken by the dishes .,-34.35518643674646,-274.84149149397166,bad,animate_subject_passive,148,syntax,s-selection,trigram2,-34.23018643674646,-34.35518643674646,TRUE
some chair was broken by the child .,-34.23018643674646,-273.84149149397166,good,animate_subject_passive,148,syntax,s-selection,trigram2,-34.23018643674646,-34.35518643674646,TRUE
some chair was broken by the dishes .,-34.39058045218541,-275.1246436174833,bad,animate_subject_passive,148,syntax,s-selection,trigram3,-34.39058045218541,-34.39058045218541,FALSE
some chair was broken by the child .,-34.39058045218541,-275.1246436174833,good,animate_subject_passive,148,syntax,s-selection,trigram3,-34.39058045218541,-34.39058045218541,FALSE
some chair was broken by the dishes .,-34.39364443038301,-275.1491554430641,bad,animate_subject_passive,148,syntax,s-selection,trigram4,-34.26864443038301,-34.39364443038301,TRUE
some chair was broken by the child .,-34.26864443038301,-274.1491554430641,good,animate_subject_passive,148,syntax,s-selection,trigram4,-34.26864443038301,-34.39364443038301,TRUE
some chair was broken by the dishes .,-34.390580368524716,-275.12464294819773,bad,animate_subject_passive,148,syntax,s-selection,trigram5,-34.265580368524716,-34.390580368524716,TRUE
some chair was broken by the child .,-34.265580368524716,-274.12464294819773,good,animate_subject_passive,148,syntax,s-selection,trigram5,-34.265580368524716,-34.390580368524716,TRUE
some chair was broken by the dishes .,-34.367530145883855,-274.94024116707084,bad,animate_subject_passive,148,syntax,s-selection,trigram6,-34.367530145883855,-34.367530145883855,FALSE
some chair was broken by the child .,-34.367530145883855,-274.94024116707084,good,animate_subject_passive,148,syntax,s-selection,trigram6,-34.367530145883855,-34.367530145883855,FALSE
some chair was broken by the dishes .,-34.428726754885524,-275.4298140390842,bad,animate_subject_passive,148,syntax,s-selection,trigram7,-34.303726754885524,-34.428726754885524,TRUE
some chair was broken by the child .,-34.303726754885524,-274.4298140390842,good,animate_subject_passive,148,syntax,s-selection,trigram7,-34.303726754885524,-34.428726754885524,TRUE
some chair was broken by the dishes .,-34.41198385244504,-275.2958708195603,bad,animate_subject_passive,148,syntax,s-selection,trigram8,-34.41198385244504,-34.41198385244504,FALSE
some chair was broken by the child .,-34.41198385244504,-275.2958708195603,good,animate_subject_passive,148,syntax,s-selection,trigram8,-34.41198385244504,-34.41198385244504,FALSE
some chair was broken by the dishes .,-34.43934783807526,-275.51478270460206,bad,animate_subject_passive,148,syntax,s-selection,trigram9,-34.43934783807526,-34.43934783807526,FALSE
some chair was broken by the child .,-34.43934783807526,-275.51478270460206,good,animate_subject_passive,148,syntax,s-selection,trigram9,-34.43934783807526,-34.43934783807526,FALSE
Name was n't sounded like by some boy .,-33.554084681683634,-301.98676213515273,good,animate_subject_passive,162,syntax,s-selection,trigram1,-33.554084681683634,-34.04957708375444,TRUE
Name was n't sounded like by some dish .,-34.04957708375444,-306.44619375379,bad,animate_subject_passive,162,syntax,s-selection,trigram1,-33.554084681683634,-34.04957708375444,TRUE
Name was n't sounded like by some boy .,-33.54721950302112,-301.92497552719004,good,animate_subject_passive,162,syntax,s-selection,trigram10,-33.54721950302112,-34.069490582814566,TRUE
Name was n't sounded like by some dish .,-34.069490582814566,-306.6254152453311,bad,animate_subject_passive,162,syntax,s-selection,trigram10,-33.54721950302112,-34.069490582814566,TRUE
Name was n't sounded like by some boy .,-33.42270672310437,-300.8043605079393,good,animate_subject_passive,162,syntax,s-selection,trigram2,-33.42270672310437,-33.845746158888545,TRUE
Name was n't sounded like by some dish .,-33.845746158888545,-304.61171542999693,bad,animate_subject_passive,162,syntax,s-selection,trigram2,-33.42270672310437,-33.845746158888545,TRUE
Name was n't sounded like by some boy .,-33.572100206158105,-302.14890185542293,good,animate_subject_passive,162,syntax,s-selection,trigram3,-33.572100206158105,-34.02147733053127,TRUE
Name was n't sounded like by some dish .,-34.02147733053127,-306.1932959747814,bad,animate_subject_passive,162,syntax,s-selection,trigram3,-33.572100206158105,-34.02147733053127,TRUE
Name was n't sounded like by some boy .,-33.54593813926306,-301.9134432533675,good,animate_subject_passive,162,syntax,s-selection,trigram4,-33.54593813926306,-33.99531526363622,TRUE
Name was n't sounded like by some dish .,-33.99531526363622,-305.957837372726,bad,animate_subject_passive,162,syntax,s-selection,trigram4,-33.54593813926306,-33.99531526363622,TRUE
Name was n't sounded like by some boy .,-33.554629040073934,-301.99166136066543,good,animate_subject_passive,162,syntax,s-selection,trigram5,-33.554629040073934,-34.05724703519138,TRUE
Name was n't sounded like by some dish .,-34.05724703519138,-306.5152233167224,bad,animate_subject_passive,162,syntax,s-selection,trigram5,-33.554629040073934,-34.05724703519138,TRUE
Name was n't sounded like by some boy .,-33.47864125699496,-301.3077713129547,good,animate_subject_passive,162,syntax,s-selection,trigram6,-33.47864125699496,-33.92308570143941,TRUE
