Sentence,LenFacScore,Score,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
Name had learned that those birds will look like *T* .,-32.83213392385306,-361.15347316238365,bad,wh_vs_that_with_gap,207,syntax,filler_gap_dependency,trigram1,-32.83213392385306,-32.83213392385306,FALSE
Name had learned what those birds will look like *T* .,-32.83213392385306,-361.15347316238365,good,wh_vs_that_with_gap,207,syntax,filler_gap_dependency,trigram1,-32.83213392385306,-32.83213392385306,FALSE
Name had learned that those birds will look like *T* .,-32.88995116925387,-361.7894628617926,bad,wh_vs_that_with_gap,207,syntax,filler_gap_dependency,trigram10,-32.88995116925387,-32.88995116925387,FALSE
Name had learned what those birds will look like *T* .,-32.88995116925387,-361.7894628617926,good,wh_vs_that_with_gap,207,syntax,filler_gap_dependency,trigram10,-32.88995116925387,-32.88995116925387,FALSE
Name had learned that those birds will look like *T* .,-32.63371572560312,-358.9708729816343,bad,wh_vs_that_with_gap,207,syntax,filler_gap_dependency,trigram2,-32.63371572560312,-32.63371572560312,FALSE
Name had learned what those birds will look like *T* .,-32.63371572560312,-358.9708729816343,good,wh_vs_that_with_gap,207,syntax,filler_gap_dependency,trigram2,-32.63371572560312,-32.63371572560312,FALSE
Name had learned that those birds will look like *T* .,-32.821185673473565,-361.0330424082092,bad,wh_vs_that_with_gap,207,syntax,filler_gap_dependency,trigram3,-32.821185673473565,-32.821185673473565,FALSE
Name had learned what those birds will look like *T* .,-32.821185673473565,-361.0330424082092,good,wh_vs_that_with_gap,207,syntax,filler_gap_dependency,trigram3,-32.821185673473565,-32.821185673473565,FALSE
Name had learned that those birds will look like *T* .,-32.78957427834063,-360.6853170617469,bad,wh_vs_that_with_gap,207,syntax,filler_gap_dependency,trigram4,-32.78957427834063,-32.78957427834063,FALSE
Name had learned what those birds will look like *T* .,-32.78957427834063,-360.6853170617469,good,wh_vs_that_with_gap,207,syntax,filler_gap_dependency,trigram4,-32.78957427834063,-32.78957427834063,FALSE
Name had learned that those birds will look like *T* .,-32.83631108032812,-361.1994218836093,bad,wh_vs_that_with_gap,207,syntax,filler_gap_dependency,trigram5,-32.83631108032812,-32.83631108032812,FALSE
Name had learned what those birds will look like *T* .,-32.83631108032812,-361.1994218836093,good,wh_vs_that_with_gap,207,syntax,filler_gap_dependency,trigram5,-32.83631108032812,-32.83631108032812,FALSE
Name had learned that those birds will look like *T* .,-32.78703396395768,-360.6573736035345,bad,wh_vs_that_with_gap,207,syntax,filler_gap_dependency,trigram6,-32.78703396395768,-32.78703396395768,FALSE
Name had learned what those birds will look like *T* .,-32.78703396395768,-360.6573736035345,good,wh_vs_that_with_gap,207,syntax,filler_gap_dependency,trigram6,-32.78703396395768,-32.78703396395768,FALSE
Name had learned that those birds will look like *T* .,-32.64436793217417,-359.0880472539159,bad,wh_vs_that_with_gap,207,syntax,filler_gap_dependency,trigram7,-32.64436793217417,-32.64436793217417,FALSE
Name had learned what those birds will look like *T* .,-32.64436793217417,-359.0880472539159,good,wh_vs_that_with_gap,207,syntax,filler_gap_dependency,trigram7,-32.64436793217417,-32.64436793217417,FALSE
Name had learned that those birds will look like *T* .,-32.90333467928671,-361.9366814721538,bad,wh_vs_that_with_gap,207,syntax,filler_gap_dependency,trigram8,-32.90333467928671,-32.90333467928671,FALSE
