Sentence,LenFacScore,Score,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
whose hat should Name wear ?,-34.04957708375445,-204.29746250252668,good,left_branch_island_simple_question,1,syntax,island_effects,trigram1,-34.04957708375445,-33.748351263411514,FALSE
whose should Name wear hat ?,-33.748351263411514,-202.4901075804691,bad,left_branch_island_simple_question,1,syntax,island_effects,trigram1,-34.04957708375445,-33.748351263411514,FALSE
whose hat should Name wear ?,-34.23615724948123,-205.4169434968874,good,left_branch_island_simple_question,1,syntax,island_effects,trigram10,-34.23615724948123,-33.9028239161479,FALSE
whose should Name wear hat ?,-33.9028239161479,-203.4169434968874,bad,left_branch_island_simple_question,1,syntax,island_effects,trigram10,-34.23615724948123,-33.9028239161479,FALSE
whose hat should Name wear ?,-34.02185310341312,-204.13111862047873,good,left_branch_island_simple_question,1,syntax,island_effects,trigram2,-34.02185310341312,-33.73844648372294,FALSE
whose should Name wear hat ?,-33.73844648372294,-202.43067890233763,bad,left_branch_island_simple_question,1,syntax,island_effects,trigram2,-34.02185310341312,-33.73844648372294,FALSE
whose hat should Name wear ?,-34.05724711885208,-204.34348271311248,good,left_branch_island_simple_question,1,syntax,island_effects,trigram3,-34.05724711885208,-33.72391378551875,FALSE
whose should Name wear hat ?,-33.72391378551875,-202.34348271311248,bad,left_branch_island_simple_question,1,syntax,island_effects,trigram3,-34.05724711885208,-33.72391378551875,FALSE
whose hat should Name wear ?,-34.22697776371635,-205.3618665822981,good,left_branch_island_simple_question,1,syntax,island_effects,trigram4,-34.22697776371635,-33.75908527670675,FALSE
whose should Name wear hat ?,-33.75908527670675,-202.5545116602405,bad,left_branch_island_simple_question,1,syntax,island_effects,trigram4,-34.22697776371635,-33.75908527670675,FALSE
whose hat should Name wear ?,-34.05724703519139,-204.3434822111483,good,left_branch_island_simple_question,1,syntax,island_effects,trigram5,-34.05724703519139,-33.72391370185805,FALSE
whose should Name wear hat ?,-33.72391370185805,-202.3434822111483,bad,left_branch_island_simple_question,1,syntax,island_effects,trigram5,-34.05724703519139,-33.72391370185805,FALSE
whose hat should Name wear ?,-34.20086347921719,-205.20518087530314,good,left_branch_island_simple_question,1,syntax,island_effects,trigram6,-34.20086347921719,-33.77003639576367,FALSE
whose should Name wear hat ?,-33.77003639576367,-202.620218374582,bad,left_branch_island_simple_question,1,syntax,island_effects,trigram6,-34.20086347921719,-33.77003639576367,FALSE
whose hat should Name wear ?,-34.095393421552195,-204.57236052931316,good,left_branch_island_simple_question,1,syntax,island_effects,trigram7,-34.095393421552195,-33.8750720724043,FALSE
whose should Name wear hat ?,-33.8750720724043,-203.2504324344258,bad,left_branch_island_simple_question,1,syntax,island_effects,trigram7,-34.095393421552195,-33.8750720724043,FALSE
whose hat should Name wear ?,-34.07865051911171,-204.47190311467025,good,left_branch_island_simple_question,1,syntax,island_effects,trigram8,-34.07865051911171,-33.76083541984362,FALSE
whose should Name wear hat ?,-33.76083541984362,-202.56501251906172,bad,left_branch_island_simple_question,1,syntax,island_effects,trigram8,-34.07865051911171,-33.76083541984362,FALSE
whose hat should Name wear ?,-34.10601450474192,-204.63608702845153,good,left_branch_island_simple_question,1,syntax,island_effects,trigram9,-34.10601450474192,-33.804788684398986,FALSE
whose should Name wear hat ?,-33.804788684398986,-202.82873210639391,bad,left_branch_island_simple_question,1,syntax,island_effects,trigram9,-34.10601450474192,-33.804788684398986,FALSE
what did Name bother lady ?,-32.40658025123319,-194.43948150739914,bad,left_branch_island_simple_question,104,syntax,island_effects,trigram1,-34.216243750421114,-32.40658025123319,FALSE
what lady did Name bother ?,-34.216243750421114,-205.29746250252668,good,left_branch_island_simple_question,104,syntax,island_effects,trigram1,-34.216243750421114,-32.40658025123319,FALSE
what did Name bother lady ?,-32.452173320573785,-194.71303992344272,bad,left_branch_island_simple_question,104,syntax,island_effects,trigram10,-34.4028239161479,-32.452173320573785,FALSE
what lady did Name bother ?,-34.4028239161479,-206.4169434968874,good,left_branch_island_simple_question,104,syntax,island_effects,trigram10,-34.4028239161479,-32.452173320573785,FALSE
what did Name bother lady ?,-32.33065228258941,-193.98391369553647,bad,left_branch_island_simple_question,104,syntax,island_effects,trigram2,-34.188519770079786,-32.33065228258941,FALSE
what lady did Name bother ?,-34.188519770079786,-205.13111862047873,good,left_branch_island_simple_question,104,syntax,island_effects,trigram2,-34.188519770079786,-32.33065228258941,FALSE
what did Name bother lady ?,-32.53569994936125,-195.2141996961675,bad,left_branch_island_simple_question,104,syntax,island_effects,trigram3,-34.39058045218541,-32.53569994936125,FALSE
what lady did Name bother ?,-34.39058045218541,-206.34348271311248,good,left_branch_island_simple_question,104,syntax,island_effects,trigram3,-34.39058045218541,-32.53569994936125,FALSE
what did Name bother lady ?,-32.333960812476214,-194.0037648748573,bad,left_branch_island_simple_question,104,syntax,island_effects,trigram4,-34.22697776371635,-32.333960812476214,FALSE
what lady did Name bother ?,-34.22697776371635,-205.3618665822981,good,left_branch_island_simple_question,104,syntax,island_effects,trigram4,-34.22697776371635,-32.333960812476214,FALSE
what did Name bother lady ?,-32.37336573378938,-194.24019440273628,bad,left_branch_island_simple_question,104,syntax,island_effects,trigram5,-34.390580368524716,-32.37336573378938,FALSE
what lady did Name bother ?,-34.390580368524716,-206.3434822111483,good,left_branch_island_simple_question,104,syntax,island_effects,trigram5,-34.390580368524716,-32.37336573378938,FALSE
what did Name bother lady ?,-32.38461892226355,-194.30771353358128,bad,left_branch_island_simple_question,104,syntax,island_effects,trigram6,-34.20086347921719,-32.38461892226355,FALSE
what lady did Name bother ?,-34.20086347921719,-205.20518087530314,good,left_branch_island_simple_question,104,syntax,island_effects,trigram6,-34.20086347921719,-32.38461892226355,FALSE
what did Name bother lady ?,-32.4054681961524,-194.4328091769144,bad,left_branch_island_simple_question,104,syntax,island_effects,trigram7,-34.26206008821886,-32.4054681961524,FALSE
what lady did Name bother ?,-34.26206008821886,-205.57236052931316,good,left_branch_island_simple_question,104,syntax,island_effects,trigram7,-34.26206008821886,-32.4054681961524,FALSE
what did Name bother lady ?,-32.387449698288,-194.32469818972802,bad,left_branch_island_simple_question,104,syntax,island_effects,trigram8,-34.245317185778376,-32.387449698288,FALSE
what lady did Name bother ?,-34.245317185778376,-205.47190311467025,good,left_branch_island_simple_question,104,syntax,island_effects,trigram8,-34.245317185778376,-32.387449698288,FALSE
what did Name bother lady ?,-32.49372271483558,-194.96233628901345,bad,left_branch_island_simple_question,104,syntax,island_effects,trigram9,-34.43934783807526,-32.49372271483558,FALSE
what lady did Name bother ?,-34.43934783807526,-206.63608702845153,good,left_branch_island_simple_question,104,syntax,island_effects,trigram9,-34.43934783807526,-32.49372271483558,FALSE
which might Name see hats ?,-34.216243750421114,-205.29746250252668,bad,left_branch_island_simple_question,129,syntax,island_effects,trigram1,-33.58168459674485,-34.216243750421114,TRUE
which hats might Name see ?,-33.58168459674485,-201.4901075804691,good,left_branch_island_simple_question,129,syntax,island_effects,trigram1,-33.58168459674485,-34.216243750421114,TRUE
which might Name see hats ?,-34.4028239161479,-206.4169434968874,bad,left_branch_island_simple_question,129,syntax,island_effects,trigram10,-33.69483599724064,-34.4028239161479,TRUE
which hats might Name see ?,-33.69483599724064,-202.1690159834438,good,left_branch_island_simple_question,129,syntax,island_effects,trigram10,-33.69483599724064,-34.4028239161479,TRUE
which might Name see hats ?,-34.188519770079786,-205.13111862047873,bad,left_branch_island_simple_question,129,syntax,island_effects,trigram2,-33.51445408352004,-34.188519770079786,TRUE
which hats might Name see ?,-33.51445408352004,-201.08672450112027,good,left_branch_island_simple_question,129,syntax,island_effects,trigram2,-33.51445408352004,-34.188519770079786,TRUE
which might Name see hats ?,-34.22391378551875,-205.34348271311248,bad,left_branch_island_simple_question,129,syntax,island_effects,trigram3,-33.509680082375034,-34.22391378551875,TRUE
which hats might Name see ?,-33.509680082375034,-201.05808049425022,good,left_branch_island_simple_question,129,syntax,island_effects,trigram3,-33.509680082375034,-34.22391378551875,TRUE
which might Name see hats ?,-34.22697776371635,-205.3618665822981,bad,left_branch_island_simple_question,129,syntax,island_effects,trigram4,-33.52540220277819,-34.22697776371635,TRUE
