Sentence,LenFacScore,Score,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
Name has seen the foot that *T* does n't bother Name .,-18.459554268632345,-239.9742054922205,good,wh_questions_subject_gap,187,syntax,filler_gap_dependency,bigram1,-18.459554268632345,-18.94258288654144,TRUE
Name has seen who the foot does n't bother Name .,-18.94258288654144,-227.31099463849728,bad,wh_questions_subject_gap,187,syntax,filler_gap_dependency,bigram1,-18.459554268632345,-18.94258288654144,TRUE
Name has seen the foot that *T* does n't bother Name .,-18.54930348707905,-241.1409453320277,good,wh_questions_subject_gap,187,syntax,filler_gap_dependency,bigram10,-18.54930348707905,-19.107106145611574,TRUE
Name has seen who the foot does n't bother Name .,-19.107106145611574,-229.28527374733895,bad,wh_questions_subject_gap,187,syntax,filler_gap_dependency,bigram10,-18.54930348707905,-19.107106145611574,TRUE
Name has seen the foot that *T* does n't bother Name .,-18.365628390672896,-238.75316907874765,good,wh_questions_subject_gap,187,syntax,filler_gap_dependency,bigram2,-18.365628390672896,-18.987743377699147,TRUE
Name has seen who the foot does n't bother Name .,-18.987743377699147,-227.85292053238976,bad,wh_questions_subject_gap,187,syntax,filler_gap_dependency,bigram2,-18.365628390672896,-18.987743377699147,TRUE
Name has seen the foot that *T* does n't bother Name .,-18.48014354066065,-240.24186602858845,good,wh_questions_subject_gap,187,syntax,filler_gap_dependency,bigram3,-18.48014354066065,-19.04725278565685,TRUE
Name has seen who the foot does n't bother Name .,-19.04725278565685,-228.56703342788217,bad,wh_questions_subject_gap,187,syntax,filler_gap_dependency,bigram3,-18.48014354066065,-19.04725278565685,TRUE
Name has seen the foot that *T* does n't bother Name .,-18.554867810431382,-241.21328153560796,good,wh_questions_subject_gap,187,syntax,filler_gap_dependency,bigram4,-18.554867810431382,-19.02769388766639,TRUE
Name has seen who the foot does n't bother Name .,-19.02769388766639,-228.3323266519967,bad,wh_questions_subject_gap,187,syntax,filler_gap_dependency,bigram4,-18.554867810431382,-19.02769388766639,TRUE
Name has seen the foot that *T* does n't bother Name .,-18.524349513735277,-240.81654367855856,good,wh_questions_subject_gap,187,syntax,filler_gap_dependency,bigram5,-18.524349513735277,-19.0497648597842,TRUE
Name has seen who the foot does n't bother Name .,-19.0497648597842,-228.59717831741037,bad,wh_questions_subject_gap,187,syntax,filler_gap_dependency,bigram5,-18.524349513735277,-19.0497648597842,TRUE
Name has seen the foot that *T* does n't bother Name .,-18.350958736278116,-238.56246357161547,good,wh_questions_subject_gap,187,syntax,filler_gap_dependency,bigram6,-18.350958736278116,-18.96912921653318,TRUE
Name has seen who the foot does n't bother Name .,-18.96912921653318,-227.62955059839817,bad,wh_questions_subject_gap,187,syntax,filler_gap_dependency,bigram6,-18.350958736278116,-18.96912921653318,TRUE
Name has seen the foot that *T* does n't bother Name .,-18.456742100221184,-239.9376473028754,good,wh_questions_subject_gap,187,syntax,filler_gap_dependency,bigram7,-18.456742100221184,-19.07693045794819,TRUE
Name has seen who the foot does n't bother Name .,-19.07693045794819,-228.9231654953783,bad,wh_questions_subject_gap,187,syntax,filler_gap_dependency,bigram7,-18.456742100221184,-19.07693045794819,TRUE
Name has seen the foot that *T* does n't bother Name .,-18.36765703358068,-238.77954143654878,good,wh_questions_subject_gap,187,syntax,filler_gap_dependency,bigram8,-18.36765703358068,-18.954041796380768,TRUE
Name has seen who the foot does n't bother Name .,-18.954041796380768,-227.4485015565692,bad,wh_questions_subject_gap,187,syntax,filler_gap_dependency,bigram8,-18.36765703358068,-18.954041796380768,TRUE
Name has seen the foot that *T* does n't bother Name .,-18.643274419424447,-242.3625674525178,good,wh_questions_subject_gap,187,syntax,filler_gap_dependency,bigram9,-18.643274419424447,-19.08856545693542,TRUE
