Sentence,LenFacScore,Score,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
whose hat should Name wear ?,-19.91318440024813,-139.39229080173692,good,left_branch_island_simple_question,1,syntax,island_effects,bigram1,-19.91318440024813,-19.654990839954188,FALSE
whose should Name wear hat ?,-19.654990839954188,-137.5849358796793,bad,left_branch_island_simple_question,1,syntax,island_effects,bigram1,-19.91318440024813,-19.654990839954188,FALSE
whose hat should Name wear ?,-20.12803314858693,-140.89623204010852,good,left_branch_island_simple_question,1,syntax,island_effects,bigram10,-20.12803314858693,-19.842318862872645,FALSE
whose should Name wear hat ?,-19.842318862872645,-138.89623204010852,bad,left_branch_island_simple_question,1,syntax,island_effects,bigram10,-20.12803314858693,-19.842318862872645,FALSE
whose hat should Name wear ?,-19.87943688669292,-139.15605820685042,good,left_branch_island_simple_question,1,syntax,island_effects,bigram2,-19.87943688669292,-19.636516926958475,FALSE
whose should Name wear hat ?,-19.636516926958475,-137.45561848870932,bad,left_branch_island_simple_question,1,syntax,island_effects,bigram2,-19.87943688669292,-19.636516926958475,FALSE
whose hat should Name wear ?,-19.88284249605724,-139.17989747240068,good,left_branch_island_simple_question,1,syntax,island_effects,bigram3,-19.88284249605724,-19.597128210342955,FALSE
whose should Name wear hat ?,-19.597128210342955,-137.17989747240068,bad,left_branch_island_simple_question,1,syntax,island_effects,bigram3,-19.88284249605724,-19.597128210342955,FALSE
whose hat should Name wear ?,-20.02337914125056,-140.1636539887539,good,left_branch_island_simple_question,1,syntax,island_effects,bigram4,-20.02337914125056,-19.62232843809948,FALSE
whose should Name wear hat ?,-19.62232843809948,-137.35629906669632,bad,left_branch_island_simple_question,1,syntax,island_effects,bigram4,-20.02337914125056,-19.62232843809948,FALSE
whose hat should Name wear ?,-19.949130431743693,-139.64391302220585,good,left_branch_island_simple_question,1,syntax,island_effects,bigram5,-19.949130431743693,-19.66341614602941,FALSE
whose should Name wear hat ?,-19.66341614602941,-137.64391302220585,bad,left_branch_island_simple_question,1,syntax,island_effects,bigram5,-19.949130431743693,-19.66341614602941,FALSE
whose hat should Name wear ?,-19.97512098325842,-139.82584688280895,good,left_branch_island_simple_question,1,syntax,island_effects,bigram6,-19.97512098325842,-19.60584062601254,FALSE
whose should Name wear hat ?,-19.60584062601254,-137.24088438208778,bad,left_branch_island_simple_question,1,syntax,island_effects,bigram6,-19.97512098325842,-19.60584062601254,FALSE
whose hat should Name wear ?,-19.97755972813633,-139.84291809695435,good,left_branch_island_simple_question,1,syntax,island_effects,bigram7,-19.97755972813633,-19.78871285743814,FALSE
whose should Name wear hat ?,-19.78871285743814,-138.52099000206698,bad,left_branch_island_simple_question,1,syntax,island_effects,bigram7,-19.97755972813633,-19.78871285743814,FALSE
