Sentence,LenFacScore,Score,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
Name had found out that a woman that has n't disappeared watches Name .,-19.84376963655546,-297.6565445483319,good,wh_vs_that_no_gap_long_distance,295,syntax,filler_gap_dependency,bigram1,-19.84376963655546,-20.178594157424023,TRUE
Name had found out who a woman that has n't disappeared watches Name .,-20.178594157424023,-302.6789123613604,bad,wh_vs_that_no_gap_long_distance,295,syntax,filler_gap_dependency,bigram1,-19.84376963655546,-20.178594157424023,TRUE
Name had found out that a woman that has n't disappeared watches Name .,-19.946078513343707,-299.1911777001556,good,wh_vs_that_no_gap_long_distance,295,syntax,filler_gap_dependency,bigram10,-19.946078513343707,-20.28090303421227,TRUE
Name had found out who a woman that has n't disappeared watches Name .,-20.28090303421227,-304.21354551318404,bad,wh_vs_that_no_gap_long_distance,295,syntax,filler_gap_dependency,bigram10,-19.946078513343707,-20.28090303421227,TRUE
Name had found out that a woman that has n't disappeared watches Name .,-19.78957271680884,-296.84359075213257,good,wh_vs_that_no_gap_long_distance,295,syntax,filler_gap_dependency,bigram2,-19.78957271680884,-20.131524917938503,TRUE
Name had found out who a woman that has n't disappeared watches Name .,-20.131524917938503,-301.9728737690775,bad,wh_vs_that_no_gap_long_distance,295,syntax,filler_gap_dependency,bigram2,-19.78957271680884,-20.131524917938503,TRUE
Name had found out that a woman that has n't disappeared watches Name .,-19.827275331615304,-297.4091299742296,good,wh_vs_that_no_gap_long_distance,295,syntax,filler_gap_dependency,bigram3,-19.827275331615304,-20.16922753274497,TRUE
Name had found out who a woman that has n't disappeared watches Name .,-20.16922753274497,-302.53841299117454,bad,wh_vs_that_no_gap_long_distance,295,syntax,filler_gap_dependency,bigram3,-19.827275331615304,-20.16922753274497,TRUE
Name had found out that a woman that has n't disappeared watches Name .,-20.06808897706987,-301.02133465604805,good,wh_vs_that_no_gap_long_distance,295,syntax,filler_gap_dependency,bigram4,-20.06808897706987,-20.40582825643372,TRUE
Name had found out who a woman that has n't disappeared watches Name .,-20.40582825643372,-306.0874238465058,bad,wh_vs_that_no_gap_long_distance,295,syntax,filler_gap_dependency,bigram4,-20.06808897706987,-20.40582825643372,TRUE
Name had found out that a woman that has n't disappeared watches Name .,-19.96837170299728,-299.52557554495917,good,wh_vs_that_no_gap_long_distance,295,syntax,filler_gap_dependency,bigram5,-19.96837170299728,-20.30753589241397,TRUE
Name had found out who a woman that has n't disappeared watches Name .,-20.30753589241397,-304.61303838620955,bad,wh_vs_that_no_gap_long_distance,295,syntax,filler_gap_dependency,bigram5,-19.96837170299728,-20.30753589241397,TRUE
Name had found out that a woman that has n't disappeared watches Name .,-19.905312834580887,-298.5796925187133,good,wh_vs_that_no_gap_long_distance,295,syntax,filler_gap_dependency,bigram6,-19.905312834580887,-20.24160577587145,TRUE
Name had found out who a woman that has n't disappeared watches Name .,-20.24160577587145,-303.62408663807173,bad,wh_vs_that_no_gap_long_distance,295,syntax,filler_gap_dependency,bigram6,-19.905312834580887,-20.24160577587145,TRUE
Name had found out that a woman that has n't disappeared watches Name .,-19.97048872932434,-299.5573309398651,good,wh_vs_that_no_gap_long_distance,295,syntax,filler_gap_dependency,bigram7,-19.97048872932434,-20.380471870624653,TRUE
Name had found out who a woman that has n't disappeared watches Name .,-20.380471870624653,-305.7070780593698,bad,wh_vs_that_no_gap_long_distance,295,syntax,filler_gap_dependency,bigram7,-19.97048872932434,-20.380471870624653,TRUE
