Sentence,LenFacScore,Score,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
Name will watch .,-16.916943435279258,-84.5847171763963,good,drop_argument,113,syntax,argument_structure,bigram1,-16.916943435279258,-16.641729659594922,FALSE
Name will go to .,-16.641729659594922,-99.85037795756953,bad,drop_argument,113,syntax,argument_structure,bigram1,-16.916943435279258,-16.641729659594922,FALSE
Name will watch .,-17.29487233907683,-86.47436169538415,good,drop_argument,113,syntax,argument_structure,bigram10,-17.29487233907683,-16.747631418063175,FALSE
Name will go to .,-16.747631418063175,-100.48578850837904,bad,drop_argument,113,syntax,argument_structure,bigram10,-17.29487233907683,-16.747631418063175,FALSE
Name will watch .,-17.03590673182287,-85.17953365911436,good,drop_argument,113,syntax,argument_structure,bigram2,-17.03590673182287,-16.655183245053134,FALSE
Name will go to .,-16.655183245053134,-99.93109947031881,bad,drop_argument,113,syntax,argument_structure,bigram2,-17.03590673182287,-16.655183245053134,FALSE
Name will watch .,-16.91715821118415,-84.58579105592077,good,drop_argument,113,syntax,argument_structure,bigram3,-16.91715821118415,-16.638231488303404,FALSE
Name will go to .,-16.638231488303404,-99.82938892982042,bad,drop_argument,113,syntax,argument_structure,bigram3,-16.91715821118415,-16.638231488303404,FALSE
Name will watch .,-17.096167316246394,-85.48083658123197,good,drop_argument,113,syntax,argument_structure,bigram4,-17.096167316246394,-16.781403331650047,FALSE
Name will go to .,-16.781403331650047,-100.68841998990028,bad,drop_argument,113,syntax,argument_structure,bigram4,-17.096167316246394,-16.781403331650047,FALSE
Name will watch .,-16.964721452244326,-84.82360726122164,good,drop_argument,113,syntax,argument_structure,bigram5,-16.964721452244326,-16.919483968450375,FALSE
Name will go to .,-16.919483968450375,-101.51690381070226,bad,drop_argument,113,syntax,argument_structure,bigram5,-16.964721452244326,-16.919483968450375,FALSE
Name will watch .,-17.11729577415508,-85.58647887077541,good,drop_argument,113,syntax,argument_structure,bigram6,-17.11729577415508,-16.83405975912285,FALSE
Name will go to .,-16.83405975912285,-101.00435855473711,bad,drop_argument,113,syntax,argument_structure,bigram6,-17.11729577415508,-16.83405975912285,FALSE
Name will watch .,-17.24893770027459,-86.24468850137293,good,drop_argument,113,syntax,argument_structure,bigram7,-17.24893770027459,-16.906483080890453,FALSE
Name will go to .,-16.906483080890453,-101.43889848534272,bad,drop_argument,113,syntax,argument_structure,bigram7,-17.24893770027459,-16.906483080890453,FALSE
Name will watch .,-17.023293104398885,-85.11646552199443,good,drop_argument,113,syntax,argument_structure,bigram8,-17.023293104398885,-16.69026726554021,FALSE
Name will go to .,-16.69026726554021,-100.14160359324126,bad,drop_argument,113,syntax,argument_structure,bigram8,-17.023293104398885,-16.69026726554021,FALSE
Name will watch .,-16.986803707664006,-84.93401853832003,good,drop_argument,113,syntax,argument_structure,bigram9,-16.986803707664006,-16.761555317383326,FALSE
Name will go to .,-16.761555317383326,-100.56933190429996,bad,drop_argument,113,syntax,argument_structure,bigram9,-16.986803707664006,-16.761555317383326,FALSE
Name has n't run around .,-17.844093159314266,-124.90865211519987,good,drop_argument,127,syntax,argument_structure,bigram1,-17.844093159314266,-17.895506865755177,TRUE
Name has n't gone to .,-17.895506865755177,-125.26854806028625,bad,drop_argument,127,syntax,argument_structure,bigram1,-17.844093159314266,-17.895506865755177,TRUE
Name has n't run around .,-17.971759614258023,-125.80231729980616,good,drop_argument,127,syntax,argument_structure,bigram10,-17.971759614258023,-18.016024651770422,TRUE
Name has n't gone to .,-18.016024651770422,-126.11217256239296,bad,drop_argument,127,syntax,argument_structure,bigram10,-17.971759614258023,-18.016024651770422,TRUE
Name has n't run around .,-17.769535700975574,-124.38674990682902,good,drop_argument,127,syntax,argument_structure,bigram2,-17.769535700975574,-17.88062249792751,TRUE
Name has n't gone to .,-17.88062249792751,-125.16435748549257,bad,drop_argument,127,syntax,argument_structure,bigram2,-17.769535700975574,-17.88062249792751,TRUE
Name has n't run around .,-17.777455772661348,-124.44219040862944,good,drop_argument,127,syntax,argument_structure,bigram3,-17.777455772661348,-17.886450173046942,TRUE
Name has n't gone to .,-17.886450173046942,-125.2051512113286,bad,drop_argument,127,syntax,argument_structure,bigram3,-17.777455772661348,-17.886450173046942,TRUE
Name has n't run around .,-17.911320686344038,-125.37924480440826,good,drop_argument,127,syntax,argument_structure,bigram4,-17.911320686344038,-17.915952326014374,TRUE
Name has n't gone to .,-17.915952326014374,-125.41166628210063,bad,drop_argument,127,syntax,argument_structure,bigram4,-17.911320686344038,-17.915952326014374,TRUE
Name has n't run around .,-17.971282375287423,-125.79897662701197,good,drop_argument,127,syntax,argument_structure,bigram5,-17.971282375287423,-18.01286077271648,TRUE
Name has n't gone to .,-18.01286077271648,-126.09002540901535,bad,drop_argument,127,syntax,argument_structure,bigram5,-17.971282375287423,-18.01286077271648,TRUE
Name has n't run around .,-17.937588155016588,-125.56311708511612,good,drop_argument,127,syntax,argument_structure,bigram6,-17.937588155016588,-18.00937391794933,TRUE
Name has n't gone to .,-18.00937391794933,-126.0656174256453,bad,drop_argument,127,syntax,argument_structure,bigram6,-17.937588155016588,-18.00937391794933,TRUE
Name has n't run around .,-18.03756315603148,-126.26294209222036,good,drop_argument,127,syntax,argument_structure,bigram7,-18.03756315603148,-18.146557556417072,TRUE
Name has n't gone to .,-18.146557556417072,-127.02590289491951,bad,drop_argument,127,syntax,argument_structure,bigram7,-18.03756315603148,-18.146557556417072,TRUE
Name has n't run around .,-17.82640855137503,-124.78485985962521,good,drop_argument,127,syntax,argument_structure,bigram8,-17.82640855137503,-17.900352441792087,TRUE
Name has n't gone to .,-17.900352441792087,-125.30246709254462,bad,drop_argument,127,syntax,argument_structure,bigram8,-17.82640855137503,-17.900352441792087,TRUE
Name has n't run around .,-17.860516129744607,-125.02361290821226,good,drop_argument,127,syntax,argument_structure,bigram9,-17.860516129744607,-17.952929022582374,TRUE
Name has n't gone to .,-17.952929022582374,-125.67050315807663,bad,drop_argument,127,syntax,argument_structure,bigram9,-17.860516129744607,-17.952929022582374,TRUE
a son of Name should n't work with .,-19.255502510071477,-192.55502510071472,bad,drop_argument,144,syntax,argument_structure,bigram1,-19.480458859744683,-19.255502510071477,FALSE
a son of Name should n't leave .,-19.480458859744683,-175.32412973770215,good,drop_argument,144,syntax,argument_structure,bigram1,-19.480458859744683,-19.255502510071477,FALSE
a son of Name should n't work with .,-19.23929011634618,-192.3929011634618,bad,drop_argument,144,syntax,argument_structure,bigram10,-19.316553252182207,-19.23929011634618,FALSE
a son of Name should n't leave .,-19.316553252182207,-173.84897926963987,good,drop_argument,144,syntax,argument_structure,bigram10,-19.316553252182207,-19.23929011634618,FALSE
a son of Name should n't work with .,-19.495995361256,-194.95995361256,bad,drop_argument,144,syntax,argument_structure,bigram2,-19.667675443681347,-19.495995361256,FALSE
a son of Name should n't leave .,-19.667675443681347,-177.0090789931321,good,drop_argument,144,syntax,argument_structure,bigram2,-19.667675443681347,-19.495995361256,FALSE
a son of Name should n't work with .,-19.485355171593103,-194.85355171593105,bad,drop_argument,144,syntax,argument_structure,bigram3,-19.544732745550057,-19.485355171593103,FALSE
a son of Name should n't leave .,-19.544732745550057,-175.9025947099505,good,drop_argument,144,syntax,argument_structure,bigram3,-19.544732745550057,-19.485355171593103,FALSE
a son of Name should n't work with .,-19.482831546725485,-194.82831546725487,bad,drop_argument,144,syntax,argument_structure,bigram4,-19.652877580120776,-19.482831546725485,FALSE
a son of Name should n't leave .,-19.652877580120776,-176.875898221087,good,drop_argument,144,syntax,argument_structure,bigram4,-19.652877580120776,-19.482831546725485,FALSE
a son of Name should n't work with .,-19.557067572626664,-195.57067572626664,bad,drop_argument,144,syntax,argument_structure,bigram5,-19.59720875958409,-19.557067572626664,FALSE
a son of Name should n't leave .,-19.59720875958409,-176.37487883625684,good,drop_argument,144,syntax,argument_structure,bigram5,-19.59720875958409,-19.557067572626664,FALSE
a son of Name should n't work with .,-19.37960434463708,-193.79604344637082,bad,drop_argument,144,syntax,argument_structure,bigram6,-19.781137828776533,-19.37960434463708,FALSE
a son of Name should n't leave .,-19.781137828776533,-178.0302404589888,good,drop_argument,144,syntax,argument_structure,bigram6,-19.781137828776533,-19.37960434463708,FALSE
a son of Name should n't work with .,-19.33389434244883,-193.3389434244883,bad,drop_argument,144,syntax,argument_structure,bigram7,-19.482294850054863,-19.33389434244883,FALSE
a son of Name should n't leave .,-19.482294850054863,-175.34065365049378,good,drop_argument,144,syntax,argument_structure,bigram7,-19.482294850054863,-19.33389434244883,FALSE
a son of Name should n't work with .,-19.321500099670143,-193.21500099670143,bad,drop_argument,144,syntax,argument_structure,bigram8,-19.57299425588688,-19.321500099670143,FALSE
a son of Name should n't leave .,-19.57299425588688,-176.15694830298187,good,drop_argument,144,syntax,argument_structure,bigram8,-19.57299425588688,-19.321500099670143,FALSE
a son of Name should n't work with .,-19.32154619103296,-193.21546191032962,bad,drop_argument,144,syntax,argument_structure,bigram9,-19.728290383582507,-19.32154619103296,FALSE
a son of Name should n't leave .,-19.728290383582507,-177.55461345224256,good,drop_argument,144,syntax,argument_structure,bigram9,-19.728290383582507,-19.32154619103296,FALSE
Name went to .,-16.475653259785773,-82.37826629892886,bad,drop_argument,145,syntax,argument_structure,bigram1,-17.231244628644966,-16.475653259785773,FALSE
Name helps .,-17.231244628644966,-68.92497851457986,good,drop_argument,145,syntax,argument_structure,bigram1,-17.231244628644966,-16.475653259785773,FALSE
Name went to .,-16.438850755238285,-82.19425377619142,bad,drop_argument,145,syntax,argument_structure,bigram10,-17.373170556445828,-16.438850755238285,FALSE
Name helps .,-17.373170556445828,-69.49268222578331,good,drop_argument,145,syntax,argument_structure,bigram10,-17.373170556445828,-16.438850755238285,FALSE
Name went to .,-16.265822003032977,-81.32911001516489,bad,drop_argument,145,syntax,argument_structure,bigram2,-17.220183934066554,-16.265822003032977,FALSE
Name helps .,-17.220183934066554,-68.88073573626622,good,drop_argument,145,syntax,argument_structure,bigram2,-17.220183934066554,-16.265822003032977,FALSE
Name went to .,-16.36535983108491,-81.82679915542455,bad,drop_argument,145,syntax,argument_structure,bigram3,-17.230059067200614,-16.36535983108491,FALSE
Name helps .,-17.230059067200614,-68.92023626880246,good,drop_argument,145,syntax,argument_structure,bigram3,-17.230059067200614,-16.36535983108491,FALSE
Name went to .,-16.531766976641997,-82.65883488320998,bad,drop_argument,145,syntax,argument_structure,bigram4,-17.333943564280432,-16.531766976641997,FALSE
Name helps .,-17.333943564280432,-69.33577425712173,good,drop_argument,145,syntax,argument_structure,bigram4,-17.333943564280432,-16.531766976641997,FALSE
Name went to .,-16.37032432747825,-81.85162163739125,bad,drop_argument,145,syntax,argument_structure,bigram5,-17.22382267051921,-16.37032432747825,FALSE
Name helps .,-17.22382267051921,-68.89529068207683,good,drop_argument,145,syntax,argument_structure,bigram5,-17.22382267051921,-16.37032432747825,FALSE
Name went to .,-16.226006222115387,-81.13003111057694,bad,drop_argument,145,syntax,argument_structure,bigram6,-17.277545625147095,-16.226006222115387,FALSE
Name helps .,-17.277545625147095,-69.11018250058838,good,drop_argument,145,syntax,argument_structure,bigram6,-17.277545625147095,-16.226006222115387,FALSE
Name went to .,-16.45943118425341,-82.29715592126706,bad,drop_argument,145,syntax,argument_structure,bigram7,-17.383976336143345,-16.45943118425341,FALSE
Name helps .,-17.383976336143345,-69.53590534457338,good,drop_argument,145,syntax,argument_structure,bigram7,-17.383976336143345,-16.45943118425341,FALSE
Name went to .,-16.41329547723255,-82.06647738616275,bad,drop_argument,145,syntax,argument_structure,bigram8,-17.255471738062433,-16.41329547723255,FALSE
Name helps .,-17.255471738062433,-69.02188695224973,good,drop_argument,145,syntax,argument_structure,bigram8,-17.255471738062433,-16.41329547723255,FALSE
Name went to .,-16.59057551311427,-82.95287756557136,bad,drop_argument,145,syntax,argument_structure,bigram9,-17.304507131510128,-16.59057551311427,FALSE
Name helps .,-17.304507131510128,-69.21802852604051,good,drop_argument,145,syntax,argument_structure,bigram9,-17.304507131510128,-16.59057551311427,FALSE
Name could n't care for .,-18.733006362362328,-131.1310445365363,bad,drop_argument,147,syntax,argument_structure,bigram1,-18.12847769276313,-18.733006362362328,TRUE
Name could n't buy .,-18.12847769276313,-108.77086615657879,good,drop_argument,147,syntax,argument_structure,bigram1,-18.12847769276313,-18.733006362362328,TRUE
Name could n't care for .,-18.74280505766333,-131.1996354036433,bad,drop_argument,147,syntax,argument_structure,bigram10,-18.30427308521061,-18.74280505766333,TRUE
Name could n't buy .,-18.30427308521061,-109.82563851126369,good,drop_argument,147,syntax,argument_structure,bigram10,-18.30427308521061,-18.74280505766333,TRUE
Name could n't care for .,-18.679758395634423,-130.758308769441,bad,drop_argument,147,syntax,argument_structure,bigram2,-18.402519454539064,-18.679758395634423,TRUE
Name could n't buy .,-18.402519454539064,-110.41511672723439,good,drop_argument,147,syntax,argument_structure,bigram2,-18.402519454539064,-18.679758395634423,TRUE
Name could n't care for .,-18.670898812813324,-130.69629168969325,bad,drop_argument,147,syntax,argument_structure,bigram3,-18.221716197405645,-18.670898812813324,TRUE
Name could n't buy .,-18.221716197405645,-109.33029718443387,good,drop_argument,147,syntax,argument_structure,bigram3,-18.221716197405645,-18.670898812813324,TRUE
Name could n't care for .,-18.79480991079224,-131.5636693755457,bad,drop_argument,147,syntax,argument_structure,bigram4,-18.199369105016498,-18.79480991079224,TRUE
Name could n't buy .,-18.199369105016498,-109.19621463009898,good,drop_argument,147,syntax,argument_structure,bigram4,-18.199369105016498,-18.79480991079224,TRUE
Name could n't care for .,-18.66721832307797,-130.6705282615458,bad,drop_argument,147,syntax,argument_structure,bigram5,-18.05080106168228,-18.66721832307797,TRUE
Name could n't buy .,-18.05080106168228,-108.3048063700937,good,drop_argument,147,syntax,argument_structure,bigram5,-18.05080106168228,-18.66721832307797,TRUE
Name could n't care for .,-18.8045663211713,-131.6319642481991,bad,drop_argument,147,syntax,argument_structure,bigram6,-18.116039376562465,-18.8045663211713,TRUE
Name could n't buy .,-18.116039376562465,-108.69623625937477,good,drop_argument,147,syntax,argument_structure,bigram6,-18.116039376562465,-18.8045663211713,TRUE
Name could n't care for .,-18.710108762961006,-130.97076134072705,bad,drop_argument,147,syntax,argument_structure,bigram7,-18.26335902399229,-18.710108762961006,TRUE
Name could n't buy .,-18.26335902399229,-109.58015414395376,good,drop_argument,147,syntax,argument_structure,bigram7,-18.26335902399229,-18.710108762961006,TRUE
Name could n't care for .,-18.820970259827384,-131.74679181879168,bad,drop_argument,147,syntax,argument_structure,bigram8,-18.13030808824393,-18.820970259827384,TRUE
Name could n't buy .,-18.13030808824393,-108.78184852946359,good,drop_argument,147,syntax,argument_structure,bigram8,-18.13030808824393,-18.820970259827384,TRUE
Name could n't care for .,-18.58422036970185,-130.08954258791294,bad,drop_argument,147,syntax,argument_structure,bigram9,-18.11528808927661,-18.58422036970185,TRUE
Name could n't buy .,-18.11528808927661,-108.69172853565969,good,drop_argument,147,syntax,argument_structure,bigram9,-18.11528808927661,-18.58422036970185,TRUE
Name ran around .,-17.682137555324253,-88.41068777662126,good,drop_argument,169,syntax,argument_structure,bigram1,-17.682137555324253,-16.645252641096764,FALSE
Name goes to .,-16.645252641096764,-83.22626320548382,bad,drop_argument,169,syntax,argument_structure,bigram1,-17.682137555324253,-16.645252641096764,FALSE
Name ran around .,-17.672835755526748,-88.36417877763374,good,drop_argument,169,syntax,argument_structure,bigram10,-17.672835755526748,-16.70895020465511,FALSE
Name goes to .,-16.70895020465511,-83.54475102327555,bad,drop_argument,169,syntax,argument_structure,bigram10,-17.672835755526748,-16.70895020465511,FALSE
Name ran around .,-17.561778055838797,-87.80889027919399,good,drop_argument,169,syntax,argument_structure,bigram2,-17.561778055838797,-17.01892895230557,FALSE
Name goes to .,-17.01892895230557,-85.09464476152785,bad,drop_argument,169,syntax,argument_structure,bigram2,-17.561778055838797,-17.01892895230557,FALSE
Name ran around .,-17.61276767054508,-88.0638383527254,good,drop_argument,169,syntax,argument_structure,bigram3,-17.61276767054508,-16.56535983108491,FALSE
Name goes to .,-16.56535983108491,-82.82679915542454,bad,drop_argument,169,syntax,argument_structure,bigram3,-17.61276767054508,-16.56535983108491,FALSE
Name ran around .,-17.623653300369455,-88.11826650184727,good,drop_argument,169,syntax,argument_structure,bigram4,-17.623653300369455,-17.004280992518936,FALSE
Name goes to .,-17.004280992518936,-85.02140496259467,bad,drop_argument,169,syntax,argument_structure,bigram4,-17.623653300369455,-17.004280992518936,FALSE
Name ran around .,-17.629107071221803,-88.14553535610901,good,drop_argument,169,syntax,argument_structure,bigram5,-17.629107071221803,-16.687316827622478,FALSE
Name goes to .,-16.687316827622478,-83.4365841381124,bad,drop_argument,169,syntax,argument_structure,bigram5,-17.629107071221803,-16.687316827622478,FALSE
Name ran around .,-17.591689529632472,-87.95844764816236,good,drop_argument,169,syntax,argument_structure,bigram6,-17.591689529632472,-16.696733613038326,FALSE
Name goes to .,-16.696733613038326,-83.48366806519164,bad,drop_argument,169,syntax,argument_structure,bigram6,-17.591689529632472,-16.696733613038326,FALSE
Name ran around .,-17.702295008413564,-88.51147504206783,good,drop_argument,169,syntax,argument_structure,bigram7,-17.702295008413564,-16.776423684397646,FALSE
Name goes to .,-16.776423684397646,-83.88211842198822,bad,drop_argument,169,syntax,argument_structure,bigram7,-17.702295008413564,-16.776423684397646,FALSE
Name ran around .,-17.579873480065498,-87.89936740032749,good,drop_argument,169,syntax,argument_structure,bigram8,-17.579873480065498,-16.683394926649378,FALSE
Name goes to .,-16.683394926649378,-83.4169746332469,bad,drop_argument,169,syntax,argument_structure,bigram8,-17.579873480065498,-16.683394926649378,FALSE
Name ran around .,-17.62266844755292,-88.1133422377646,good,drop_argument,169,syntax,argument_structure,bigram9,-17.62266844755292,-16.95659051282581,FALSE
Name goes to .,-16.95659051282581,-84.78295256412905,bad,drop_argument,169,syntax,argument_structure,bigram9,-17.62266844755292,-16.95659051282581,FALSE
Name can n't work with .,-17.068314223362048,-119.47819956353435,bad,drop_argument,187,syntax,argument_structure,bigram1,-16.610390283300102,-17.068314223362048,TRUE
Name can n't watch .,-16.610390283300102,-99.6623416998006,good,drop_argument,187,syntax,argument_structure,bigram1,-16.610390283300102,-17.068314223362048,TRUE
Name can n't work with .,-17.081121720881306,-119.56785204616915,bad,drop_argument,187,syntax,argument_structure,bigram10,-16.536095871714934,-17.081121720881306,TRUE
Name can n't watch .,-16.536095871714934,-99.2165752302896,good,drop_argument,187,syntax,argument_structure,bigram10,-16.536095871714934,-17.081121720881306,TRUE
Name can n't work with .,-17.074805857606915,-119.52364100324841,bad,drop_argument,187,syntax,argument_structure,bigram2,-16.469646480276182,-17.074805857606915,TRUE
Name can n't watch .,-16.469646480276182,-98.8178788816571,good,drop_argument,187,syntax,argument_structure,bigram2,-16.469646480276182,-17.074805857606915,TRUE
Name can n't work with .,-17.221904819407314,-120.5533337358512,bad,drop_argument,187,syntax,argument_structure,bigram3,-16.556557054006145,-17.221904819407314,TRUE
Name can n't watch .,-16.556557054006145,-99.33934232403686,good,drop_argument,187,syntax,argument_structure,bigram3,-16.556557054006145,-17.221904819407314,TRUE
Name can n't work with .,-17.116235375507717,-119.81364762855402,bad,drop_argument,187,syntax,argument_structure,bigram4,-16.54604464694417,-17.116235375507717,TRUE
Name can n't watch .,-16.54604464694417,-99.27626788166502,good,drop_argument,187,syntax,argument_structure,bigram4,-16.54604464694417,-17.116235375507717,TRUE
Name can n't work with .,-17.19453345633276,-120.36173419432933,bad,drop_argument,187,syntax,argument_structure,bigram5,-16.37650778478517,-17.19453345633276,TRUE
Name can n't watch .,-16.37650778478517,-98.25904670871101,good,drop_argument,187,syntax,argument_structure,bigram5,-16.37650778478517,-17.19453345633276,TRUE
Name can n't work with .,-17.003519133492787,-119.02463393444951,bad,drop_argument,187,syntax,argument_structure,bigram6,-16.369072804618174,-17.003519133492787,TRUE
Name can n't watch .,-16.369072804618174,-98.21443682770904,good,drop_argument,187,syntax,argument_structure,bigram6,-16.369072804618174,-17.003519133492787,TRUE
Name can n't work with .,-17.15393366619069,-120.07753566333483,bad,drop_argument,187,syntax,argument_structure,bigram7,-16.71198182788045,-17.15393366619069,TRUE
Name can n't watch .,-16.71198182788045,-100.2718909672827,good,drop_argument,187,syntax,argument_structure,bigram7,-16.71198182788045,-17.15393366619069,TRUE
Name can n't work with .,-17.13366925169614,-119.93568476187298,bad,drop_argument,187,syntax,argument_structure,bigram8,-16.432038308215194,-17.13366925169614,TRUE
Name can n't watch .,-16.432038308215194,-98.59222984929116,good,drop_argument,187,syntax,argument_structure,bigram8,-16.432038308215194,-17.13366925169614,TRUE
Name can n't work with .,-17.170739130365586,-120.19517391255911,bad,drop_argument,187,syntax,argument_structure,bigram9,-16.523668005282214,-17.170739130365586,TRUE
Name can n't watch .,-16.523668005282214,-99.14200803169328,good,drop_argument,187,syntax,argument_structure,bigram9,-16.523668005282214,-17.170739130365586,TRUE
Name can n't see .,-15.515414348578275,-93.09248609146967,good,drop_argument,189,syntax,argument_structure,bigram1,-15.515414348578275,-17.552930998044726,TRUE
Name can n't bike to .,-17.552930998044726,-122.87051698631309,bad,drop_argument,189,syntax,argument_structure,bigram1,-15.515414348578275,-17.552930998044726,TRUE
Name can n't see .,-15.408170219381663,-92.44902131628999,good,drop_argument,189,syntax,argument_structure,bigram10,-15.408170219381663,-17.42612707792114,TRUE
Name can n't bike to .,-17.42612707792114,-121.98288954544799,bad,drop_argument,189,syntax,argument_structure,bigram10,-15.408170219381663,-17.42612707792114,TRUE
Name can n't see .,-15.348494492025806,-92.09096695215483,good,drop_argument,189,syntax,argument_structure,bigram2,-15.348494492025806,-17.444086214852796,TRUE
Name can n't bike to .,-17.444086214852796,-122.10860350396958,bad,drop_argument,189,syntax,argument_structure,bigram2,-15.348494492025806,-17.444086214852796,TRUE
Name can n't see .,-15.343611244533207,-92.06166746719924,good,drop_argument,189,syntax,argument_structure,bigram3,-15.343611244533207,-17.487975744585896,TRUE
Name can n't bike to .,-17.487975744585896,-122.41583021210127,bad,drop_argument,189,syntax,argument_structure,bigram3,-15.343611244533207,-17.487975744585896,TRUE
Name can n't see .,-15.421345838679258,-92.52807503207555,good,drop_argument,189,syntax,argument_structure,bigram4,-15.421345838679258,-17.47917371570239,TRUE
Name can n't bike to .,-17.47917371570239,-122.35421600991673,bad,drop_argument,189,syntax,argument_structure,bigram4,-15.421345838679258,-17.47917371570239,TRUE
Name can n't see .,-15.275368284727849,-91.6522097083671,good,drop_argument,189,syntax,argument_structure,bigram5,-15.275368284727849,-17.43273697932035,TRUE
Name can n't bike to .,-17.43273697932035,-122.02915885524246,bad,drop_argument,189,syntax,argument_structure,bigram5,-15.275368284727849,-17.43273697932035,TRUE
Name can n't see .,-15.326603821446705,-91.95962292868022,good,drop_argument,189,syntax,argument_structure,bigram6,-15.326603821446705,-17.40032021615901,TRUE
Name can n't bike to .,-17.40032021615901,-121.80224151311306,bad,drop_argument,189,syntax,argument_structure,bigram6,-15.326603821446705,-17.40032021615901,TRUE
Name can n't see .,-15.479112457515184,-92.8746747450911,good,drop_argument,189,syntax,argument_structure,bigram7,-15.479112457515184,-17.513626281171067,TRUE
