Sentence,LenFacScore,Score,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
those friends of Name were painting .,-19.691401482091536,-157.53121185673228,good,intransitive,13,syntax,argument_structure,bigram1,-19.691401482091536,-20.164039193045667,TRUE
those friends of Name were walking through .,-20.164039193045667,-181.476352737411,bad,intransitive,13,syntax,argument_structure,bigram1,-19.691401482091536,-20.164039193045667,TRUE
those friends of Name were painting .,-19.66402340338305,-157.3121872270644,good,intransitive,13,syntax,argument_structure,bigram10,-19.66402340338305,-20.076242679938225,TRUE
those friends of Name were walking through .,-20.076242679938225,-180.68618411944402,bad,intransitive,13,syntax,argument_structure,bigram10,-19.66402340338305,-20.076242679938225,TRUE
those friends of Name were painting .,-19.641921529278346,-157.13537223422674,good,intransitive,13,syntax,argument_structure,bigram2,-19.641921529278346,-20.18316547531952,TRUE
those friends of Name were walking through .,-20.18316547531952,-181.64848927787568,bad,intransitive,13,syntax,argument_structure,bigram2,-19.641921529278346,-20.18316547531952,TRUE
those friends of Name were painting .,-19.56494922242318,-156.51959377938545,good,intransitive,13,syntax,argument_structure,bigram3,-19.56494922242318,-20.163394531707333,TRUE
those friends of Name were walking through .,-20.163394531707333,-181.470550785366,bad,intransitive,13,syntax,argument_structure,bigram3,-19.56494922242318,-20.163394531707333,TRUE
those friends of Name were painting .,-19.608876694378125,-156.871013555025,good,intransitive,13,syntax,argument_structure,bigram4,-19.608876694378125,-19.98038120013254,TRUE
those friends of Name were walking through .,-19.98038120013254,-179.82343080119287,bad,intransitive,13,syntax,argument_structure,bigram4,-19.608876694378125,-19.98038120013254,TRUE
those friends of Name were painting .,-19.48092573435101,-155.84740587480812,good,intransitive,13,syntax,argument_structure,bigram5,-19.48092573435101,-19.948339540127517,TRUE
those friends of Name were walking through .,-19.948339540127517,-179.5350558611476,bad,intransitive,13,syntax,argument_structure,bigram5,-19.48092573435101,-19.948339540127517,TRUE
those friends of Name were painting .,-19.61155858677748,-156.89246869421982,good,intransitive,13,syntax,argument_structure,bigram6,-19.61155858677748,-20.06279580857893,TRUE
those friends of Name were walking through .,-20.06279580857893,-180.56516227721036,bad,intransitive,13,syntax,argument_structure,bigram6,-19.61155858677748,-20.06279580857893,TRUE
those friends of Name were painting .,-19.55197704019034,-156.41581632152273,good,intransitive,13,syntax,argument_structure,bigram7,-19.55197704019034,-20.043487335446358,TRUE
those friends of Name were walking through .,-20.043487335446358,-180.39138601901718,bad,intransitive,13,syntax,argument_structure,bigram7,-19.55197704019034,-20.043487335446358,TRUE
those friends of Name were painting .,-19.67808322130551,-157.42466577044408,good,intransitive,13,syntax,argument_structure,bigram8,-19.67808322130551,-20.12517496154871,TRUE
those friends of Name were walking through .,-20.12517496154871,-181.12657465393838,bad,intransitive,13,syntax,argument_structure,bigram8,-19.67808322130551,-20.12517496154871,TRUE
those friends of Name were painting .,-19.6267384196555,-157.013907357244,good,intransitive,13,syntax,argument_structure,bigram9,-19.6267384196555,-20.081516611598293,TRUE
those friends of Name were walking through .,-20.081516611598293,-180.73364950438463,bad,intransitive,13,syntax,argument_structure,bigram9,-19.6267384196555,-20.081516611598293,TRUE
a lot of boys can find .,-19.120493919718072,-152.96395135774458,bad,intransitive,205,syntax,argument_structure,bigram1,-19.47141328497528,-19.120493919718072,FALSE
a lot of boys can cook .,-19.47141328497528,-155.77130627980222,good,intransitive,205,syntax,argument_structure,bigram1,-19.47141328497528,-19.120493919718072,FALSE
a lot of boys can find .,-19.21044612488396,-153.68356899907167,bad,intransitive,205,syntax,argument_structure,bigram10,-19.533566437474104,-19.21044612488396,FALSE
a lot of boys can cook .,-19.533566437474104,-156.26853149979283,good,intransitive,205,syntax,argument_structure,bigram10,-19.533566437474104,-19.21044612488396,FALSE
a lot of boys can find .,-19.140499146512035,-153.12399317209628,bad,intransitive,205,syntax,argument_structure,bigram2,-19.515499146512035,-19.140499146512035,FALSE
