Sentence,LenFacScore,Score,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
what did n't Name figure out she did n't have *T* ?,-16.9757483672162,-220.6847287738106,good,wh_island,166,syntax,island_effects,bigram1,-16.9757483672162,-17.01308889238314,TRUE
what did n't Name figure out who did n't have *T* ?,-17.01308889238314,-221.17015560098085,bad,wh_island,166,syntax,island_effects,bigram1,-16.9757483672162,-17.01308889238314,TRUE
what did n't Name figure out she did n't have *T* ?,-16.95677279383307,-220.4380463198299,good,wh_island,166,syntax,island_effects,bigram10,-16.95677279383307,-17.145959841420556,TRUE
what did n't Name figure out who did n't have *T* ?,-17.145959841420556,-222.8974779384672,bad,wh_island,166,syntax,island_effects,bigram10,-16.95677279383307,-17.145959841420556,TRUE
what did n't Name figure out she did n't have *T* ?,-16.935734895381493,-220.16455363995942,good,wh_island,166,syntax,island_effects,bigram2,-16.935734895381493,-17.074762197078233,TRUE
what did n't Name figure out who did n't have *T* ?,-17.074762197078233,-221.971908562017,bad,wh_island,166,syntax,island_effects,bigram2,-16.935734895381493,-17.074762197078233,TRUE
what did n't Name figure out she did n't have *T* ?,-16.960518231039398,-220.4867370035122,good,wh_island,166,syntax,island_effects,bigram3,-16.960518231039398,-17.15936150032564,TRUE
what did n't Name figure out who did n't have *T* ?,-17.15936150032564,-223.07169950423335,bad,wh_island,166,syntax,island_effects,bigram3,-16.960518231039398,-17.15936150032564,TRUE
what did n't Name figure out she did n't have *T* ?,-16.952068121270727,-220.37688557651944,good,wh_island,166,syntax,island_effects,bigram4,-16.952068121270727,-16.940375575621108,FALSE
what did n't Name figure out who did n't have *T* ?,-16.940375575621108,-220.2248824830744,bad,wh_island,166,syntax,island_effects,bigram4,-16.952068121270727,-16.940375575621108,FALSE
what did n't Name figure out she did n't have *T* ?,-16.929025793735512,-220.07733531856167,good,wh_island,166,syntax,island_effects,bigram5,-16.929025793735512,-16.966366318902455,TRUE
what did n't Name figure out who did n't have *T* ?,-16.966366318902455,-220.5627621457319,bad,wh_island,166,syntax,island_effects,bigram5,-16.929025793735512,-16.966366318902455,TRUE
what did n't Name figure out she did n't have *T* ?,-16.949095367647377,-220.33823977941591,good,wh_island,166,syntax,island_effects,bigram6,-16.949095367647377,-17.10294152149353,TRUE
what did n't Name figure out who did n't have *T* ?,-17.10294152149353,-222.33823977941591,bad,wh_island,166,syntax,island_effects,bigram6,-16.949095367647377,-17.10294152149353,TRUE
what did n't Name figure out she did n't have *T* ?,-16.88214425066027,-219.46787525858355,good,wh_island,166,syntax,island_effects,bigram7,-16.88214425066027,-16.947374781933732,TRUE
what did n't Name figure out who did n't have *T* ?,-16.947374781933732,-220.3158721651385,bad,wh_island,166,syntax,island_effects,bigram7,-16.88214425066027,-16.947374781933732,TRUE
what did n't Name figure out she did n't have *T* ?,-17.018304128148436,-221.23795366592967,good,wh_island,166,syntax,island_effects,bigram8,-17.018304128148436,-17.038537543981803,TRUE
what did n't Name figure out who did n't have *T* ?,-17.038537543981803,-221.50098807176346,bad,wh_island,166,syntax,island_effects,bigram8,-17.018304128148436,-17.038537543981803,TRUE
what did n't Name figure out she did n't have *T* ?,-16.91625855526261,-219.9113612184139,good,wh_island,166,syntax,island_effects,bigram9,-16.91625855526261,-16.926835749397217,TRUE
what did n't Name figure out who did n't have *T* ?,-16.926835749397217,-220.04886474216383,bad,wh_island,166,syntax,island_effects,bigram9,-16.91625855526261,-16.926835749397217,TRUE
what do those children know who were n't running around *T* ?,-18.98991720405613,-246.86892365272973,bad,wh_island,178,syntax,island_effects,bigram1,-18.84572727190874,-18.98991720405613,TRUE
what do those children know they were n't running around *T* ?,-18.84572727190874,-244.9944545348136,good,wh_island,178,syntax,island_effects,bigram1,-18.84572727190874,-18.98991720405613,TRUE
what do those children know who were n't running around *T* ?,-18.96429638479184,-246.53585300229392,bad,wh_island,178,syntax,island_effects,bigram10,-18.904480417202336,-18.96429638479184,TRUE
what do those children know they were n't running around *T* ?,-18.904480417202336,-245.75824542363037,good,wh_island,178,syntax,island_effects,bigram10,-18.904480417202336,-18.96429638479184,TRUE
what do those children know who were n't running around *T* ?,-18.97465078990621,-246.6704602687808,bad,wh_island,178,syntax,island_effects,bigram2,-18.84103805189343,-18.97465078990621,TRUE
what do those children know they were n't running around *T* ?,-18.84103805189343,-244.93349467461462,good,wh_island,178,syntax,island_effects,bigram2,-18.84103805189343,-18.97465078990621,TRUE
what do those children know who were n't running around *T* ?,-19.0588631223767,-247.7652205908971,bad,wh_island,178,syntax,island_effects,bigram3,-19.044044270227285,-19.0588631223767,TRUE
what do those children know they were n't running around *T* ?,-19.044044270227285,-247.5725755129547,good,wh_island,178,syntax,island_effects,bigram3,-19.044044270227285,-19.0588631223767,TRUE
what do those children know who were n't running around *T* ?,-19.115134411128587,-248.4967473446716,bad,wh_island,178,syntax,island_effects,bigram4,-18.988051588314764,-19.115134411128587,TRUE
what do those children know they were n't running around *T* ?,-18.988051588314764,-246.84467064809192,good,wh_island,178,syntax,island_effects,bigram4,-18.988051588314764,-19.115134411128587,TRUE
what do those children know who were n't running around *T* ?,-19.084517484180704,-248.09872729434917,bad,wh_island,178,syntax,island_effects,bigram5,-18.920094136199943,-19.084517484180704,TRUE
what do those children know they were n't running around *T* ?,-18.920094136199943,-245.96122377059925,good,wh_island,178,syntax,island_effects,bigram5,-18.920094136199943,-19.084517484180704,TRUE
what do those children know who were n't running around *T* ?,-19.017637607199724,-247.22928889359642,bad,wh_island,178,syntax,island_effects,bigram6,-18.85321425921896,-19.017637607199724,TRUE
what do those children know they were n't running around *T* ?,-18.85321425921896,-245.09178536984652,good,wh_island,178,syntax,island_effects,bigram6,-18.85321425921896,-19.017637607199724,TRUE
what do those children know who were n't running around *T* ?,-19.05084144341409,-247.66093876438316,bad,wh_island,178,syntax,island_effects,bigram7,-19.000681697523344,-19.05084144341409,TRUE
