Sentence,LenFacScore,Score,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
Name discovers who all people visited Name .,-19.22059411119868,-172.98534700078812,bad,wh_vs_that_no_gap,247,syntax,filler_gap_dependency,bigram1,-19.22059411119868,-19.22059411119868,FALSE
Name discovers that all people visited Name .,-19.22059411119868,-172.98534700078812,good,wh_vs_that_no_gap,247,syntax,filler_gap_dependency,bigram1,-19.22059411119868,-19.22059411119868,FALSE
Name discovers who all people visited Name .,-19.422182128607123,-174.7996391574641,bad,wh_vs_that_no_gap,247,syntax,filler_gap_dependency,bigram10,-19.422182128607123,-19.422182128607123,FALSE
Name discovers that all people visited Name .,-19.422182128607123,-174.7996391574641,good,wh_vs_that_no_gap,247,syntax,filler_gap_dependency,bigram10,-19.422182128607123,-19.422182128607123,FALSE
Name discovers who all people visited Name .,-19.21064440087118,-172.89579960784062,bad,wh_vs_that_no_gap,247,syntax,filler_gap_dependency,bigram2,-19.21064440087118,-19.21064440087118,FALSE
Name discovers that all people visited Name .,-19.21064440087118,-172.89579960784062,good,wh_vs_that_no_gap,247,syntax,filler_gap_dependency,bigram2,-19.21064440087118,-19.21064440087118,FALSE
Name discovers who all people visited Name .,-19.222510661859296,-173.00259595673367,bad,wh_vs_that_no_gap,247,syntax,filler_gap_dependency,bigram3,-19.222510661859296,-19.222510661859296,FALSE
Name discovers that all people visited Name .,-19.222510661859296,-173.00259595673367,good,wh_vs_that_no_gap,247,syntax,filler_gap_dependency,bigram3,-19.222510661859296,-19.222510661859296,FALSE
Name discovers who all people visited Name .,-19.299427607154,-173.694848464386,bad,wh_vs_that_no_gap,247,syntax,filler_gap_dependency,bigram4,-19.299427607154,-19.299427607154,FALSE
Name discovers that all people visited Name .,-19.299427607154,-173.694848464386,good,wh_vs_that_no_gap,247,syntax,filler_gap_dependency,bigram4,-19.299427607154,-19.299427607154,FALSE
Name discovers who all people visited Name .,-19.2121035592411,-172.90893203316992,bad,wh_vs_that_no_gap,247,syntax,filler_gap_dependency,bigram5,-19.2121035592411,-19.2121035592411,FALSE
Name discovers that all people visited Name .,-19.2121035592411,-172.90893203316992,good,wh_vs_that_no_gap,247,syntax,filler_gap_dependency,bigram5,-19.2121035592411,-19.2121035592411,FALSE
Name discovers who all people visited Name .,-19.242182634063116,-173.17964370656802,bad,wh_vs_that_no_gap,247,syntax,filler_gap_dependency,bigram6,-19.242182634063116,-19.242182634063116,FALSE
Name discovers that all people visited Name .,-19.242182634063116,-173.17964370656802,good,wh_vs_that_no_gap,247,syntax,filler_gap_dependency,bigram6,-19.242182634063116,-19.242182634063116,FALSE
Name discovers who all people visited Name .,-19.33595387509393,-174.02358487584542,bad,wh_vs_that_no_gap,247,syntax,filler_gap_dependency,bigram7,-19.33595387509393,-19.33595387509393,FALSE
Name discovers that all people visited Name .,-19.33595387509393,-174.02358487584542,good,wh_vs_that_no_gap,247,syntax,filler_gap_dependency,bigram7,-19.33595387509393,-19.33595387509393,FALSE
Name discovers who all people visited Name .,-19.239041678599385,-173.15137510739447,bad,wh_vs_that_no_gap,247,syntax,filler_gap_dependency,bigram8,-19.239041678599385,-19.239041678599385,FALSE
Name discovers that all people visited Name .,-19.239041678599385,-173.15137510739447,good,wh_vs_that_no_gap,247,syntax,filler_gap_dependency,bigram8,-19.239041678599385,-19.239041678599385,FALSE
Name discovers who all people visited Name .,-19.268629530360727,-173.41766577324654,bad,wh_vs_that_no_gap,247,syntax,filler_gap_dependency,bigram9,-19.268629530360727,-19.268629530360727,FALSE
Name discovers that all people visited Name .,-19.268629530360727,-173.41766577324654,good,wh_vs_that_no_gap,247,syntax,filler_gap_dependency,bigram9,-19.268629530360727,-19.268629530360727,FALSE
Name would forget that these children kiss Name .,-19.34710562628296,-193.47105626282956,good,wh_vs_that_no_gap,400,syntax,filler_gap_dependency,bigram1,-19.34710562628296,-19.34710562628296,FALSE
Name would forget who these children kiss Name .,-19.34710562628296,-193.47105626282956,bad,wh_vs_that_no_gap,400,syntax,filler_gap_dependency,bigram1,-19.34710562628296,-19.34710562628296,FALSE
Name would forget that these children kiss Name .,-19.44366704556775,-194.4366704556775,good,wh_vs_that_no_gap,400,syntax,filler_gap_dependency,bigram10,-19.44366704556775,-19.44366704556775,FALSE
Name would forget who these children kiss Name .,-19.44366704556775,-194.4366704556775,bad,wh_vs_that_no_gap,400,syntax,filler_gap_dependency,bigram10,-19.44366704556775,-19.44366704556775,FALSE
Name would forget that these children kiss Name .,-19.22389916500472,-192.23899165004718,good,wh_vs_that_no_gap,400,syntax,filler_gap_dependency,bigram2,-19.22389916500472,-19.32389916500472,TRUE
Name would forget who these children kiss Name .,-19.32389916500472,-193.23899165004718,bad,wh_vs_that_no_gap,400,syntax,filler_gap_dependency,bigram2,-19.22389916500472,-19.32389916500472,TRUE
Name would forget that these children kiss Name .,-19.37836279612719,-193.7836279612719,good,wh_vs_that_no_gap,400,syntax,filler_gap_dependency,bigram3,-19.37836279612719,-19.37836279612719,FALSE
Name would forget who these children kiss Name .,-19.37836279612719,-193.7836279612719,bad,wh_vs_that_no_gap,400,syntax,filler_gap_dependency,bigram3,-19.37836279612719,-19.37836279612719,FALSE
Name would forget that these children kiss Name .,-19.347734070911155,-193.47734070911156,good,wh_vs_that_no_gap,400,syntax,filler_gap_dependency,bigram4,-19.347734070911155,-19.44773407091116,TRUE
Name would forget who these children kiss Name .,-19.44773407091116,-194.47734070911156,bad,wh_vs_that_no_gap,400,syntax,filler_gap_dependency,bigram4,-19.347734070911155,-19.44773407091116,TRUE
Name would forget that these children kiss Name .,-19.28596164253432,-192.85961642534318,good,wh_vs_that_no_gap,400,syntax,filler_gap_dependency,bigram5,-19.28596164253432,-19.38596164253432,TRUE
Name would forget who these children kiss Name .,-19.38596164253432,-193.85961642534318,bad,wh_vs_that_no_gap,400,syntax,filler_gap_dependency,bigram5,-19.28596164253432,-19.38596164253432,TRUE
Name would forget that these children kiss Name .,-19.34149319772513,-193.41493197725129,good,wh_vs_that_no_gap,400,syntax,filler_gap_dependency,bigram6,-19.34149319772513,-19.34149319772513,FALSE
Name would forget who these children kiss Name .,-19.34149319772513,-193.41493197725129,bad,wh_vs_that_no_gap,400,syntax,filler_gap_dependency,bigram6,-19.34149319772513,-19.34149319772513,FALSE
Name would forget that these children kiss Name .,-19.367722647845248,-193.6772264784525,good,wh_vs_that_no_gap,400,syntax,filler_gap_dependency,bigram7,-19.367722647845248,-19.46772264784525,TRUE
Name would forget who these children kiss Name .,-19.46772264784525,-194.6772264784525,bad,wh_vs_that_no_gap,400,syntax,filler_gap_dependency,bigram7,-19.367722647845248,-19.46772264784525,TRUE
Name would forget that these children kiss Name .,-19.394639339528023,-193.94639339528024,good,wh_vs_that_no_gap,400,syntax,filler_gap_dependency,bigram8,-19.394639339528023,-19.394639339528023,FALSE
Name would forget who these children kiss Name .,-19.394639339528023,-193.94639339528024,bad,wh_vs_that_no_gap,400,syntax,filler_gap_dependency,bigram8,-19.394639339528023,-19.394639339528023,FALSE
Name would forget that these children kiss Name .,-19.40785142313336,-194.0785142313336,good,wh_vs_that_no_gap,400,syntax,filler_gap_dependency,bigram9,-19.40785142313336,-19.40785142313336,FALSE
Name would forget who these children kiss Name .,-19.40785142313336,-194.0785142313336,bad,wh_vs_that_no_gap,400,syntax,filler_gap_dependency,bigram9,-19.40785142313336,-19.40785142313336,FALSE
Name knows that every woman works with Name .,-19.253817045868807,-192.53817045868806,good,wh_vs_that_no_gap,401,syntax,filler_gap_dependency,bigram1,-19.253817045868807,-19.253817045868807,FALSE
Name knows who every woman works with Name .,-19.253817045868807,-192.53817045868806,bad,wh_vs_that_no_gap,401,syntax,filler_gap_dependency,bigram1,-19.253817045868807,-19.253817045868807,FALSE
Name knows that every woman works with Name .,-19.323503659450783,-193.23503659450785,good,wh_vs_that_no_gap,401,syntax,filler_gap_dependency,bigram10,-19.323503659450783,-19.323503659450783,FALSE
Name knows who every woman works with Name .,-19.323503659450783,-193.23503659450785,bad,wh_vs_that_no_gap,401,syntax,filler_gap_dependency,bigram10,-19.323503659450783,-19.323503659450783,FALSE
Name knows that every woman works with Name .,-19.09910641366036,-190.9910641366036,good,wh_vs_that_no_gap,401,syntax,filler_gap_dependency,bigram2,-19.09910641366036,-19.25760266373248,TRUE
Name knows who every woman works with Name .,-19.25760266373248,-192.5760266373248,bad,wh_vs_that_no_gap,401,syntax,filler_gap_dependency,bigram2,-19.09910641366036,-19.25760266373248,TRUE
Name knows that every woman works with Name .,-19.097627303921428,-190.97627303921428,good,wh_vs_that_no_gap,401,syntax,filler_gap_dependency,bigram3,-19.097627303921428,-19.256123553993543,TRUE
Name knows who every woman works with Name .,-19.256123553993543,-192.56123553993544,bad,wh_vs_that_no_gap,401,syntax,filler_gap_dependency,bigram3,-19.097627303921428,-19.256123553993543,TRUE
Name knows that every woman works with Name .,-19.22549482877751,-192.2549482877751,good,wh_vs_that_no_gap,401,syntax,filler_gap_dependency,bigram4,-19.22549482877751,-19.38399107884963,TRUE
Name knows who every woman works with Name .,-19.38399107884963,-193.8399107884963,bad,wh_vs_that_no_gap,401,syntax,filler_gap_dependency,bigram4,-19.22549482877751,-19.38399107884963,TRUE
Name knows that every woman works with Name .,-19.23360544692861,-192.33605446928615,good,wh_vs_that_no_gap,401,syntax,filler_gap_dependency,bigram5,-19.23360544692861,-19.23360544692861,FALSE
Name knows who every woman works with Name .,-19.23360544692861,-192.33605446928615,bad,wh_vs_that_no_gap,401,syntax,filler_gap_dependency,bigram5,-19.23360544692861,-19.23360544692861,FALSE
Name knows that every woman works with Name .,-19.136048419322886,-191.36048419322887,good,wh_vs_that_no_gap,401,syntax,filler_gap_dependency,bigram6,-19.136048419322886,-19.294544669395,TRUE
Name knows who every woman works with Name .,-19.294544669395,-192.94544669395003,bad,wh_vs_that_no_gap,401,syntax,filler_gap_dependency,bigram6,-19.136048419322886,-19.294544669395,TRUE
Name knows that every woman works with Name .,-19.18906301165617,-191.8906301165617,good,wh_vs_that_no_gap,401,syntax,filler_gap_dependency,bigram7,-19.18906301165617,-19.34755926172829,TRUE
Name knows who every woman works with Name .,-19.34755926172829,-193.47559261728284,bad,wh_vs_that_no_gap,401,syntax,filler_gap_dependency,bigram7,-19.18906301165617,-19.34755926172829,TRUE
Name knows that every woman works with Name .,-19.1209427801114,-191.209427801114,good,wh_vs_that_no_gap,401,syntax,filler_gap_dependency,bigram8,-19.1209427801114,-19.27943903018352,TRUE
Name knows who every woman works with Name .,-19.27943903018352,-192.79439030183516,bad,wh_vs_that_no_gap,401,syntax,filler_gap_dependency,bigram8,-19.1209427801114,-19.27943903018352,TRUE
Name knows that every woman works with Name .,-19.275658613644623,-192.75658613644623,good,wh_vs_that_no_gap,401,syntax,filler_gap_dependency,bigram9,-19.275658613644623,-19.275658613644623,FALSE
Name knows who every woman works with Name .,-19.275658613644623,-192.75658613644623,bad,wh_vs_that_no_gap,401,syntax,filler_gap_dependency,bigram9,-19.275658613644623,-19.275658613644623,FALSE
Name forgot that a man saw the ladies .,-19.266656539001502,-192.66656539001502,good,wh_vs_that_no_gap,438,syntax,filler_gap_dependency,bigram1,-19.266656539001502,-19.868893320304352,TRUE
Name forgot who a man saw the ladies .,-19.868893320304352,-198.68893320304352,bad,wh_vs_that_no_gap,438,syntax,filler_gap_dependency,bigram1,-19.266656539001502,-19.868893320304352,TRUE
Name forgot that a man saw the ladies .,-19.373221767502976,-193.73221767502977,good,wh_vs_that_no_gap,438,syntax,filler_gap_dependency,bigram10,-19.373221767502976,-19.975458548805825,TRUE
Name forgot who a man saw the ladies .,-19.975458548805825,-199.75458548805824,bad,wh_vs_that_no_gap,438,syntax,filler_gap_dependency,bigram10,-19.373221767502976,-19.975458548805825,TRUE
Name forgot that a man saw the ladies .,-19.18691688650555,-191.86916886505549,good,wh_vs_that_no_gap,438,syntax,filler_gap_dependency,bigram2,-19.18691688650555,-19.799845188200045,TRUE
Name forgot who a man saw the ladies .,-19.799845188200045,-197.99845188200044,bad,wh_vs_that_no_gap,438,syntax,filler_gap_dependency,bigram2,-19.18691688650555,-19.799845188200045,TRUE
Name forgot that a man saw the ladies .,-19.400484219141106,-194.00484219141103,good,wh_vs_that_no_gap,438,syntax,filler_gap_dependency,bigram3,-19.400484219141106,-20.0134125208356,TRUE
