Sentence,WUGgedSentence,Score,LenFacScore,CleanedParse,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
Name does think about some cup that that print would n't look like *T* .,Name does think about some cup that that print would n't look like *T* .,-74.41030901898473,-4.960687267932316,(ROOT (P_Name _Name) (VP (AUX _does) (VP (VB _think) (PP (P_about _about) (NP (P_some _some) (NN _cup)) (SBAR (P_that _that) (NP (P_that _that) (NN _print)) (VP (P_would _would) (NOT _n't) (VP (P_look _look) (P_like _like) (NP _*T*))))))) (P_. _.)),good,wh_questions_object_gap,134,syntax,filler_gap_dependency,sample1.0.FG-output.rank-1,-4.960687267932316,-5.194497355469056,TRUE
Name does think about what that print would n't look like some cup .,Name does think about what that print would n't look like some cup .,-72.72296297656679,-5.194497355469056,(ROOT (P_Name _Name) (VP (AUX _does) (VP (VB _think) (PP _about) (SBAR (WHNP _what) (NP (P_that _that) (NN _print)) (VP (P_would _would) (NOT _n't) (VP (P_look _look) (P_like _like) (NP (P_some _some) (NN _cup))))))) (P_. _.)),bad,wh_questions_object_gap,134,syntax,filler_gap_dependency,sample1.0.FG-output.rank-1,-4.960687267932316,-5.194497355469056,TRUE
Name does think about some cup that that print would n't look like *T* .,Name does think about some cup that that print would n't look like *T* .,-75.8987671139993,-5.059917807599954,(ROOT (NNP _Name) (VP (AUX _does) (VP (VB _think) (PP (P_about _about) (NP (P_some _some) (NN _cup)) (SBAR (P_that _that) (NP _that) (VP (VB _print) (VP (MD _would) (NOT _n't) (VP (P_look _look) (P_like _like) (P_*T* _*T*)))))))) (. _.)),good,wh_questions_object_gap,134,syntax,filler_gap_dependency,sample10.0.FG-output.rank-1,-5.059917807599954,-5.488964516988665,TRUE
Name does think about what that print would n't look like some cup .,Name does think about what that print would n't look like some cup .,-76.84550323784131,-5.488964516988665,(ROOT (NNP _Name) (VP (AUX _does) (VP (VB _think) (PP (P_about _about) (P_what _what)) (SBAR (P_that _that) (VP (VB _print) (VP (MD _would) (NOT _n't) (VP (P_look _look) (P_like _like) (NP (P_some _some) (NN _cup)))))))) (. _.)),bad,wh_questions_object_gap,134,syntax,filler_gap_dependency,sample10.0.FG-output.rank-1,-5.059917807599954,-5.488964516988665,TRUE
Name does think about some cup that that print would n't look like *T* .,Name does think about some cup that that print would n't look like *T* .,-66.1576050330446,-4.410507002202974,(ROOT (P_Name _Name) (VP (AUX _does) (VB _think) (PP (P_about _about) (DT _some) (NN _cup) (SBAR (P_that _that) (NP (P_that _that) (NN _print)) (VP (MD _would) (P_n't _n't) (VP (P_look _look) (P_like _like) (P_*T* _*T*)))))) (P_. _.)),good,wh_questions_object_gap,134,syntax,filler_gap_dependency,sample2.0.FG-output.rank-1,-4.410507002202974,-5.15183602429039,TRUE
Name does think about what that print would n't look like some cup .,Name does think about what that print would n't look like some cup .,-72.12570434006545,-5.15183602429039,(ROOT (P_Name _Name) (VP (AUX _does) (VB _think) (PP (IN _about) (SBAR (WHNP _what) (NP (P_that _that) (NN _print)) (VP (MD _would) (P_n't _n't) (VP (P_look _look) (P_like _like) (NP (P_some _some) (NN _cup))))))) (P_. _.)),bad,wh_questions_object_gap,134,syntax,filler_gap_dependency,sample2.0.FG-output.rank-1,-4.410507002202974,-5.15183602429039,TRUE
Name does think about some cup that that print would n't look like *T* .,Name does think about some cup that that print would n't look like *T* .,-76.17692780179866,-5.078461853453244,(ROOT (NNP _Name) (VP (AUX _does) (VP (VB _think) (PP (P_about _about) (NP (P_some _some) (NN _cup)) (SBAR (COMP _that) (NP (P_that _that) (NN _print)) (VP (MD _would) (NOT _n't) (VP (P_look _look) (P_like _like) (NP _*T*))))))) (P_. _.)),good,wh_questions_object_gap,134,syntax,filler_gap_dependency,sample3.0.FG-output.rank-1,-5.078461853453244,-5.192028156598616,TRUE
Name does think about what that print would n't look like some cup .,Name does think about what that print would n't look like some cup .,-72.68839419238063,-5.192028156598616,(ROOT (NNP _Name) (VP (AUX _does) (VP (VB _think) (PP _about) (SBAR (P_what _what) (NP (P_that _that) (NN _print)) (VP (MD _would) (NOT _n't) (VP (P_look _look) (P_like _like) (NP (P_some _some) (NN _cup))))))) (P_. _.)),bad,wh_questions_object_gap,134,syntax,filler_gap_dependency,sample3.0.FG-output.rank-1,-5.078461853453244,-5.192028156598616,TRUE
Name does think about some cup that that print would n't look like *T* .,Name does think about some cup that that print would n't look like *T* .,-72.01706283134435,-4.801137522089623,(ROOT (NP _Name) (AUX _does) (VP (VB _think) (PP (IN _about) (DT _some) (NN _cup)) (SBAR (P_that _that) (NP (P_that _that) (NN _print)) (VP (P_would _would) (NOT _n't) (VP (P_look _look) (P_like _like) (NP _*T*))))) (. _.)),good,wh_questions_object_gap,134,syntax,filler_gap_dependency,sample4.0.FG-output.rank-1,-4.801137522089623,-4.934512064458306,TRUE
Name does think about what that print would n't look like some cup .,Name does think about what that print would n't look like some cup .,-69.08316890241629,-4.934512064458306,(ROOT (NP _Name) (AUX _does) (VP (VB _think) (PP (IN _about) (P_what _what)) (SBAR (P_that _that) (NP _print) (VP (P_would _would) (NOT _n't) (VP (P_look _look) (P_like _like) (DT _some) (NN _cup))))) (. _.)),bad,wh_questions_object_gap,134,syntax,filler_gap_dependency,sample4.0.FG-output.rank-1,-4.801137522089623,-4.934512064458306,TRUE
Name does think about some cup that that print would n't look like *T* .,Name does think about some cup that that print would n't look like *T* .,-74.17282876384336,-4.94485525092289,(ROOT (P_Name _Name) (VP (AUX _does) (VP (VB _think) (PP (P_about _about) (DT _some) (NN _cup) (SBAR (WP _that) (NP (P_that _that) (NN _print)) (VP (P_would _would) (NOT _n't) (VP (P_look _look) (P_like _like) (NP _*T*))))))) (P_. _.)),good,wh_questions_object_gap,134,syntax,filler_gap_dependency,sample5.0.FG-output.rank-1,-4.94485525092289,-4.980270348320957,TRUE
Name does think about what that print would n't look like some cup .,Name does think about what that print would n't look like some cup .,-69.7237848764934,-4.980270348320957,(ROOT (P_Name _Name) (VP (AUX _does) (VP (VB _think) (SBAR (WHPP (IN _about) (WHNP _what)) (NP (P_that _that) (NN _print)) (VP (P_would _would) (NOT _n't) (VP (P_look _look) (P_like _like) (NP (DT _some) (P_cup _cup))))))) (P_. _.)),bad,wh_questions_object_gap,134,syntax,filler_gap_dependency,sample5.0.FG-output.rank-1,-4.94485525092289,-4.980270348320957,TRUE
Name does think about some cup that that print would n't look like *T* .,Name does think about some cup that that print would n't look like *T* .,-71.37611985502909,-4.7584079903352725,(ROOT (NNP _Name) (VP (AUX _does) (VP (VB _think) (PP (P_about _about) (NP (P_some _some) (NN _cup)) (SBAR (P_that _that) (NP (P_that _that) (NN _print)) (VP (P_would _would) (P_n't _n't) (VP (P_look _look) (P_like _like) (NP _*T*))))))) (P_. _.)),good,wh_questions_object_gap,134,syntax,filler_gap_dependency,sample6.0.FG-output.rank-1,-4.7584079903352725,-5.099788206317731,TRUE
Name does think about what that print would n't look like some cup .,Name does think about what that print would n't look like some cup .,-71.39703488844823,-5.099788206317731,(ROOT (NNP _Name) (VP (AUX _does) (VP (VB _think) (PP (IN _about) (P_what _what)) (SBAR (P_that _that) (NP _print) (VP (P_would _would) (P_n't _n't) (VP (P_look _look) (P_like _like) (NP (P_some _some) (NN _cup))))))) (P_. _.)),bad,wh_questions_object_gap,134,syntax,filler_gap_dependency,sample6.0.FG-output.rank-1,-4.7584079903352725,-5.099788206317731,TRUE
Name does think about some cup that that print would n't look like *T* .,Name does think about some cup that that print would n't look like *T* .,-71.85798478594167,-4.790532319062778,(ROOT (NNP _Name) (VP (AUX _does) (VP (VB _think) (PP (P_about _about) (NP (P_some _some) (NN _cup)) (SBAR (P_that _that) (NP (P_that _that) (NN _print)) (VP (MD _would) (P_n't _n't) (VP (P_look _look) (P_like _like) (P_*T* _*T*))))))) (. _.)),good,wh_questions_object_gap,134,syntax,filler_gap_dependency,sample7.0.FG-output.rank-1,-4.790532319062778,-5.264264396149147,TRUE
Name does think about what that print would n't look like some cup .,Name does think about what that print would n't look like some cup .,-73.69970154608806,-5.264264396149147,(ROOT (NNP _Name) (VP (AUX _does) (VP (VB _think) (PP (P_about _about) (WP _what)) (SBAR (P_that _that) (NP _print) (VP (MD _would) (P_n't _n't) (VP (P_look _look) (P_like _like) (NP (P_some _some) (NN _cup))))))) (. _.)),bad,wh_questions_object_gap,134,syntax,filler_gap_dependency,sample7.0.FG-output.rank-1,-4.790532319062778,-5.264264396149147,TRUE
Name does think about some cup that that print would n't look like *T* .,Name does think about some cup that that print would n't look like *T* .,-72.41928894960722,-4.827952596640482,(ROOT (NP _Name) (AUX _does) (VP (VB _think) (PP (P_about _about) (NP (DT _some) (NN _cup) (P_that _that) (NP (P_that _that) (NN _print)) (VP (MD _would) (NOT _n't) (VP (P_look _look) (P_like _like) (NP _*T*)))))) (P_. _.)),good,wh_questions_object_gap,134,syntax,filler_gap_dependency,sample8.0.FG-output.rank-1,-4.827952596640482,-5.057693593627649,TRUE
Name does think about what that print would n't look like some cup .,Name does think about what that print would n't look like some cup .,-70.80771031078709,-5.057693593627649,(ROOT (NP _Name) (AUX _does) (VP (VB _think) (PP (P_about _about) (P_what _what)) (SBAR (P_that _that) (NP _print) (VP (MD _would) (NOT _n't) (VP (P_look _look) (P_like _like) (NP (P_some _some) (NN _cup)))))) (P_. _.)),bad,wh_questions_object_gap,134,syntax,filler_gap_dependency,sample8.0.FG-output.rank-1,-4.827952596640482,-5.057693593627649,TRUE
Name does think about some cup that that print would n't look like *T* .,Name does think about some cup that that print would n't look like *T* .,-72.98134875599972,-4.8654232503999815,(ROOT (NP _Name) (AUX _does) (VP (VB _think) (PP (P_about _about) (NP (P_some _some) (NN _cup)) (SBAR (P_that _that) (NP (P_that _that) (NN _print)) (VP (P_would _would) (P_n't _n't) (VP (P_look _look) (PP (IN _like) (P_*T* _*T*))))))) (P_. _.)),good,wh_questions_object_gap,134,syntax,filler_gap_dependency,sample9.0.FG-output.rank-1,-4.8654232503999815,-5.188244974962104,TRUE
Name does think about what that print would n't look like some cup .,Name does think about what that print would n't look like some cup .,-72.63542964946946,-5.188244974962104,(ROOT (NP _Name) (AUX _does) (VP (VB _think) (PP (IN _about) (P_what _what)) (SBAR (P_that _that) (NP _print) (VP (P_would _would) (P_n't _n't) (VP (P_look _look) (PP (IN _like) (DT _some) (NN _cup)))))) (P_. _.)),bad,wh_questions_object_gap,134,syntax,filler_gap_dependency,sample9.0.FG-output.rank-1,-4.8654232503999815,-5.188244974962104,TRUE
a driver has thought about those deer that many pictures look like *T* .,a driver has thought about those deer that many pictures look like *T* .,-82.50948998855023,-5.893534999182159,(ROOT (NP (P_a _a) (NN _driver)) (VP (VBZ _has) (VP (VBD _thought) (PP (IN _about) (DT _those) (NN _deer) (SBAR (P_that _that) (NP (P_many _many) (NNS _pictures)) (VP (P_look _look) (P_like _like) (NP _*T*)))))) (P_. _.)),good,wh_questions_object_gap,3,syntax,filler_gap_dependency,sample1.0.FG-output.rank-1,-5.893534999182159,-6.320126532151213,TRUE
a driver has thought about what many pictures look like those deer .,a driver has thought about what many pictures look like those deer .,-82.16164491796577,-6.320126532151213,(ROOT (SBAR (NP (P_a _a) (NN _driver)) (VP (VBZ _has) (VP (VBD _thought) (PP (IN _about) (P_what _what))))) (NP (P_many _many) (NNS _pictures)) (VP (P_look _look) (P_like _like) (NP (DT _those) (NN _deer))) (P_. _.)),bad,wh_questions_object_gap,3,syntax,filler_gap_dependency,sample1.0.FG-output.rank-1,-5.893534999182159,-6.320126532151213,TRUE
a driver has thought about those deer that many pictures look like *T* .,a driver has thought about those deer that many pictures look like *T* .,-79.71312622503619,-5.693794730359728,(ROOT (NP (P_a _a) (NN _driver)) (VP (VBZ _has) (VP (VBD _thought) (PP (P_about _about) (NP (DT _those) (NN _deer)) (SBAR (P_that _that) (NP (JJ _many) (NNS _pictures)) (VP (P_look _look) (P_like _like) (P_*T* _*T*)))))) (P_. _.)),good,wh_questions_object_gap,3,syntax,filler_gap_dependency,sample10.0.FG-output.rank-1,-5.693794730359728,-6.376200469685766,TRUE
a driver has thought about what many pictures look like those deer .,a driver has thought about what many pictures look like those deer .,-82.89060610591496,-6.376200469685766,(ROOT (NP (P_a _a) (NN _driver)) (VP (VBZ _has) (VP (VBD _thought) (PP (IN _about) (SBAR (WP _what) (NP (JJ _many) (NNS _pictures)) (VP (P_look _look) (P_like _like) (NP (DT _those) (NN _deer))))))) (P_. _.)),bad,wh_questions_object_gap,3,syntax,filler_gap_dependency,sample10.0.FG-output.rank-1,-5.693794730359728,-6.376200469685766,TRUE
