Sentence,WUGgedSentence,Score,LenFacScore,CleanedParse,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
Name had learned that those birds will look like *T* .,Name had learned that those birds will look like *T* .,-59.49413543320988,-5.408557766655443,(ROOT (P_Name _Name) (VP (VBD _had) (VP (VBN _learned) (SBAR (COMP _that) (NP (P_those _those) (NNS _birds)) (MD _will) (VP (P_look _look) (P_like _like) (NP _*T*))))) (P_. _.)),bad,wh_vs_that_with_gap,207,syntax,filler_gap_dependency,sample1.0.FG-output.rank-1,-5.560064740786848,-5.408557766655443,FALSE
Name had learned what those birds will look like *T* .,Name had learned what those birds will look like *T* .,-61.16071214865533,-5.560064740786848,(ROOT (P_Name _Name) (VP (VBD _had) (VP (VBN _learned) (SBAR (WHNP _what) (NP (P_those _those) (NNS _birds)) (VP (MD _will) (VP (P_look _look) (P_like _like) (NP _*T*)))))) (P_. _.)),good,wh_vs_that_with_gap,207,syntax,filler_gap_dependency,sample1.0.FG-output.rank-1,-5.560064740786848,-5.408557766655443,FALSE
Name had learned that those birds will look like *T* .,Name had learned that those birds will look like *T* .,-58.011953064409724,-5.273813914946339,(ROOT (NNP _Name) (VP (VBD _had) (VP (VBN _learned) (SBAR (P_that _that) (NP (P_those _those) (NNS _birds)) (VP (P_will _will) (VP (P_look _look) (P_like _like) (P_*T* _*T*)))))) (. _.)),bad,wh_vs_that_with_gap,207,syntax,filler_gap_dependency,sample10.0.FG-output.rank-1,-5.258307485276325,-5.273813914946339,TRUE
Name had learned what those birds will look like *T* .,Name had learned what those birds will look like *T* .,-57.84138233803957,-5.258307485276325,(ROOT (SBAR (NP _Name) (VP (VBD _had) (VP (VBN _learned) (WHNP _what)))) (NP (P_those _those) (NNS _birds)) (P_will _will) (VP (P_look _look) (P_like _like) (P_*T* _*T*)) (. _.)),good,wh_vs_that_with_gap,207,syntax,filler_gap_dependency,sample10.0.FG-output.rank-1,-5.258307485276325,-5.273813914946339,TRUE
Name had learned that those birds will look like *T* .,Name had learned that those birds will look like *T* .,-57.89340028211617,-5.263036389283288,(ROOT (P_Name _Name) (VP (VBD _had) (VP (VBN _learned) (SBAR (P_that _that) (NP (P_those _those) (NNS _birds)) (VP (MD _will) (VP (P_look _look) (P_like _like) (P_*T* _*T*)))))) (P_. _.)),bad,wh_vs_that_with_gap,207,syntax,filler_gap_dependency,sample2.0.FG-output.rank-1,-5.335549604068786,-5.263036389283288,FALSE
Name had learned what those birds will look like *T* .,Name had learned what those birds will look like *T* .,-58.69104564475665,-5.335549604068786,(ROOT (P_Name _Name) (VP (VBD _had) (VP (VBN _learned) (SBAR (WHNP _what) (NP (P_those _those) (NNS _birds)) (VP (MD _will) (VP (P_look _look) (P_like _like) (P_*T* _*T*)))))) (P_. _.)),good,wh_vs_that_with_gap,207,syntax,filler_gap_dependency,sample2.0.FG-output.rank-1,-5.335549604068786,-5.263036389283288,FALSE
Name had learned that those birds will look like *T* .,Name had learned that those birds will look like *T* .,-59.97904545016594,-5.452640495469631,(ROOT (NNP _Name) (VP (VBD _had) (VP (VBN _learned) (SBAR (COMP _that) (NP (P_those _those) (NNS _birds)) (MD _will) (VP (P_look _look) (P_like _like) (NP _*T*))))) (P_. _.)),bad,wh_vs_that_with_gap,207,syntax,filler_gap_dependency,sample3.0.FG-output.rank-1,-5.523892947198361,-5.452640495469631,FALSE
Name had learned what those birds will look like *T* .,Name had learned what those birds will look like *T* .,-60.762822419181965,-5.523892947198361,(ROOT (NNP _Name) (VP (VBD _had) (VP (VBN _learned) (SBAR (P_what _what) (NP (P_those _those) (NNS _birds)) (VP (P_will _will) (VP (P_look _look) (P_like _like) (NP _*T*)))))) (P_. _.)),good,wh_vs_that_with_gap,207,syntax,filler_gap_dependency,sample3.0.FG-output.rank-1,-5.523892947198361,-5.452640495469631,FALSE
Name had learned that those birds will look like *T* .,Name had learned that those birds will look like *T* .,-61.15832641428052,-5.559847855843684,(ROOT (NP _Name) (AUX _had) (VP (VBN _learned) (SBAR (P_that _that) (NP (P_those _those) (NNS _birds)) (VP (MD _will) (VP (P_look _look) (P_like _like) (NP _*T*))))) (. _.)),bad,wh_vs_that_with_gap,207,syntax,filler_gap_dependency,sample4.0.FG-output.rank-1,-5.706746000831416,-5.559847855843684,FALSE
Name had learned what those birds will look like *T* .,Name had learned what those birds will look like *T* .,-62.77420600914557,-5.706746000831416,(ROOT (NP _Name) (AUX _had) (VP (VBN _learned) (SBAR (WHNP _what) (NP (P_those _those) (NNS _birds)) (VP (MD _will) (VP (P_look _look) (P_like _like) (NP _*T*))))) (. _.)),good,wh_vs_that_with_gap,207,syntax,filler_gap_dependency,sample4.0.FG-output.rank-1,-5.706746000831416,-5.559847855843684,FALSE
Name had learned that those birds will look like *T* .,Name had learned that those birds will look like *T* .,-60.37800200509821,-5.488909273190746,(ROOT (P_Name _Name) (VP (VBD _had) (VP (VBN _learned) (SBAR (COMP _that) (NP (P_those _those) (NNS _birds)) (MD _will) (VP (P_look _look) (P_like _like) (NP _*T*))))) (P_. _.)),bad,wh_vs_that_with_gap,207,syntax,filler_gap_dependency,sample5.0.FG-output.rank-1,-5.530989480872756,-5.488909273190746,FALSE
Name had learned what those birds will look like *T* .,Name had learned what those birds will look like *T* .,-60.84088428960031,-5.530989480872756,(ROOT (P_Name _Name) (VP (VBD _had) (VP (VBN _learned) (SBAR (WP _what) (NP (P_those _those) (NNS _birds)) (VP (MD _will) (VP (P_look _look) (P_like _like) (NP _*T*)))))) (P_. _.)),good,wh_vs_that_with_gap,207,syntax,filler_gap_dependency,sample5.0.FG-output.rank-1,-5.530989480872756,-5.488909273190746,FALSE
