Sentence,WUGgedSentence,Score,LenFacScore,CleanedParse,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
what was Name talking about *T* and Name ?,what was Name talking about *T* and Name ?,-36.88573696865882,-4.098415218739869,(ROOT (WHNP _what) (SQ (AUX _was) (NP _Name) (VP (P_talking _talking) (PP (IN _about) (NP _*T*) (CC _and) (NP _Name)))) (P_? _?)),bad,coordinate_structure_constraint_object_extraction,101,syntax,island_effects,sample1.0.FG-output.rank-1,-3.6907341153851454,-4.098415218739869,TRUE
what were Name and Name talking about *T* ?,what were Name and Name talking about *T* ?,-33.21660703846631,-3.6907341153851454,(ROOT (WHNP _what) (SQ (AUX _were) (NP (NNP _Name) (P_and _and) (NNP _Name)) (VP (P_talking _talking) (PP (P_about _about) (NP _*T*)))) (P_? _?)),good,coordinate_structure_constraint_object_extraction,101,syntax,island_effects,sample1.0.FG-output.rank-1,-3.6907341153851454,-4.098415218739869,TRUE
what was Name talking about *T* and Name ?,what was Name talking about *T* and Name ?,-36.3719102927593,-4.041323365862144,(ROOT (WP _what) (AUX _was) (NP _Name) (VP (P_talking _talking) (P_about _about) (NP (NP _*T*) (CC _and) (NP _Name))) (P_? _?)),bad,coordinate_structure_constraint_object_extraction,101,syntax,island_effects,sample10.0.FG-output.rank-1,-3.334390303406696,-4.041323365862144,TRUE
what were Name and Name talking about *T* ?,what were Name and Name talking about *T* ?,-30.009512730660266,-3.334390303406696,(ROOT (WP _what) (AUX _were) (NP (NNP _Name) (P_and _and) (NNP _Name)) (VP (P_talking _talking) (P_about _about) (NP _*T*)) (P_? _?)),good,coordinate_structure_constraint_object_extraction,101,syntax,island_effects,sample10.0.FG-output.rank-1,-3.334390303406696,-4.041323365862144,TRUE
what was Name talking about *T* and Name ?,what was Name talking about *T* and Name ?,-37.10348274176558,-4.1226091935295095,(ROOT (WP _what) (SQ (AUX _was) (NP _Name) (VP (P_talking _talking) (PP (IN _about) (NP _*T*) (CC _and) (NP _Name)))) (P_? _?)),bad,coordinate_structure_constraint_object_extraction,101,syntax,island_effects,sample2.0.FG-output.rank-1,-3.654325867303274,-4.1226091935295095,TRUE
what were Name and Name talking about *T* ?,what were Name and Name talking about *T* ?,-32.88893280572947,-3.654325867303274,(ROOT (WP _what) (SQ (AUX _were) (NP (NNP _Name) (CC _and) (NNP _Name)) (VP (P_talking _talking) (PP (IN _about) (P_*T* _*T*)))) (P_? _?)),good,coordinate_structure_constraint_object_extraction,101,syntax,island_effects,sample2.0.FG-output.rank-1,-3.654325867303274,-4.1226091935295095,TRUE
what was Name talking about *T* and Name ?,what was Name talking about *T* and Name ?,-37.244508310490026,-4.138278701165558,(ROOT (WP _what) (SQ (AUX _was) (NP _Name) (VP (P_talking _talking) (PP (IN _about) (NP _*T*) (CC _and) (NP _Name)))) (P_? _?)),bad,coordinate_structure_constraint_object_extraction,101,syntax,island_effects,sample3.0.FG-output.rank-1,-3.712388066188717,-4.138278701165558,TRUE
what were Name and Name talking about *T* ?,what were Name and Name talking about *T* ?,-33.41149259569845,-3.712388066188717,(ROOT (WP _what) (SQ (AUX _were) (NP (NNP _Name) (P_and _and) (NNP _Name)) (VP (P_talking _talking) (PP (P_about _about) (NP _*T*)))) (P_? _?)),good,coordinate_structure_constraint_object_extraction,101,syntax,island_effects,sample3.0.FG-output.rank-1,-3.712388066188717,-4.138278701165558,TRUE
what was Name talking about *T* and Name ?,what was Name talking about *T* and Name ?,-35.91989485583305,-3.9910994284258954,(ROOT (P_what _what) (AUX _was) (NP _Name) (VP (P_talking _talking) (PP (IN _about) (NP _*T*) (CC _and) (NP _Name))) (P_? _?)),bad,coordinate_structure_constraint_object_extraction,101,syntax,island_effects,sample4.0.FG-output.rank-1,-3.408799715543952,-3.9910994284258954,TRUE
what were Name and Name talking about *T* ?,what were Name and Name talking about *T* ?,-30.67919743989557,-3.408799715543952,(ROOT (P_what _what) (AUX _were) (NP (P_Name _Name) (P_and _and) (NNP _Name)) (VP (P_talking _talking) (PP (IN _about) (P_*T* _*T*))) (P_? _?)),good,coordinate_structure_constraint_object_extraction,101,syntax,island_effects,sample4.0.FG-output.rank-1,-3.408799715543952,-3.9910994284258954,TRUE
what was Name talking about *T* and Name ?,what was Name talking about *T* and Name ?,-37.23160591664336,-4.136845101849263,(ROOT (WHNP _what) (AUX _was) (NP _Name) (VP (P_talking _talking) (PP (IN _about) (NP _*T*) (CC _and) (NP _Name))) (P_? _?)),bad,coordinate_structure_constraint_object_extraction,101,syntax,island_effects,sample5.0.FG-output.rank-1,-3.351290483489189,-4.136845101849263,TRUE
what were Name and Name talking about *T* ?,what were Name and Name talking about *T* ?,-30.1616143514027,-3.351290483489189,(ROOT (WHNP _what) (AUX _were) (NP (P_Name _Name) (P_and _and) (NNP _Name)) (VP (VBG _talking) (IN _about) (P_*T* _*T*)) (P_? _?)),good,coordinate_structure_constraint_object_extraction,101,syntax,island_effects,sample5.0.FG-output.rank-1,-3.351290483489189,-4.136845101849263,TRUE
what was Name talking about *T* and Name ?,what was Name talking about *T* and Name ?,-37.95998086653731,-4.217775651837479,(ROOT (P_what _what) (SQ (AUX _was) (NP _Name) (VP (P_talking _talking) (PP (IN _about) (NP _*T*) (CC _and) (NP _Name)))) (P_? _?)),bad,coordinate_structure_constraint_object_extraction,101,syntax,island_effects,sample6.0.FG-output.rank-1,-3.5486424220299018,-4.217775651837479,TRUE
what were Name and Name talking about *T* ?,what were Name and Name talking about *T* ?,-31.937781798269114,-3.5486424220299018,(ROOT (P_what _what) (SQ (AUX _were) (NP (P_Name _Name) (P_and _and) (P_Name _Name)) (VP (P_talking _talking) (PP (P_about _about) (P_*T* _*T*)))) (P_? _?)),good,coordinate_structure_constraint_object_extraction,101,syntax,island_effects,sample6.0.FG-output.rank-1,-3.5486424220299018,-4.217775651837479,TRUE
what was Name talking about *T* and Name ?,what was Name talking about *T* and Name ?,-38.732444877720226,-4.303604986413358,(ROOT (WP _what) (SQ (AUX _was) (NP _Name) (VP (P_talking _talking) (PP (P_about _about) (NP (NP _*T*) (CC _and) (NP _Name))))) (P_? _?)),bad,coordinate_structure_constraint_object_extraction,101,syntax,island_effects,sample7.0.FG-output.rank-1,-3.5314691872909694,-4.303604986413358,TRUE
