Sentence,WUGgedSentence,Score,LenFacScore,CleanedParse,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
those friends of Name were painting .,those friends of Name were painting .,-43.09206845777731,-6.156009779682472,(ROOT (NP (DT _those) (NNS _friends) (PP (P_of _of) (NP _Name))) (VP (AUX _were) (VBG _painting)) (P_. _.)),good,intransitive,13,syntax,argument_structure,sample1.0.FG-output.rank-1,-6.156009779682472,-6.222504186676318,TRUE
those friends of Name were walking through .,those friends of Name were walking through .,-49.78003349341054,-6.222504186676318,(ROOT (NP (DT _those) (NNS _friends) (PP (P_of _of) (NP _Name))) (VP (AUX _were) (VBG _walking) (PP _through)) (P_. _.)),bad,intransitive,13,syntax,argument_structure,sample1.0.FG-output.rank-1,-6.156009779682472,-6.222504186676318,TRUE
those friends of Name were painting .,those friends of Name were painting .,-41.50119131944467,-5.928741617063524,(ROOT (NP (DT _those) (NNS _friends) (PP (P_of _of) (NP _Name))) (VP (P_were _were) (VBG _painting)) (P_. _.)),good,intransitive,13,syntax,argument_structure,sample10.0.FG-output.rank-1,-5.928741617063524,-5.903459558368176,FALSE
those friends of Name were walking through .,those friends of Name were walking through .,-47.22767646694541,-5.903459558368176,(ROOT (NP (DT _those) (NNS _friends) (PP (P_of _of) (NP _Name))) (VP (P_were _were) (VBG _walking) (PP _through)) (P_. _.)),bad,intransitive,13,syntax,argument_structure,sample10.0.FG-output.rank-1,-5.928741617063524,-5.903459558368176,FALSE
those friends of Name were painting .,those friends of Name were painting .,-43.28610315223741,-6.183729021748201,(ROOT (NP (DT _those) (NNS _friends) (PP (P_of _of) (NP _Name))) (COP _were) (NP _painting) (P_. _.)),good,intransitive,13,syntax,argument_structure,sample2.0.FG-output.rank-1,-6.183729021748201,-5.9517851222766,FALSE
those friends of Name were walking through .,those friends of Name were walking through .,-47.6142809782128,-5.9517851222766,(ROOT (NP (DT _those) (NNS _friends) (PP (P_of _of) (NP _Name))) (VP (P_were _were) (VBG _walking) (PP _through)) (P_. _.)),bad,intransitive,13,syntax,argument_structure,sample2.0.FG-output.rank-1,-6.183729021748201,-5.9517851222766,FALSE
those friends of Name were painting .,those friends of Name were painting .,-42.47238906410336,-6.0674841520147655,(ROOT (NP (DT _those) (NNS _friends) (PP (P_of _of) (NP _Name))) (VP (AUX _were) (VBG _painting)) (P_. _.)),good,intransitive,13,syntax,argument_structure,sample3.0.FG-output.rank-1,-6.0674841520147655,-6.017630372046019,FALSE
those friends of Name were walking through .,those friends of Name were walking through .,-48.141042976368155,-6.017630372046019,(ROOT (NP (DT _those) (NNS _friends) (PP (P_of _of) (NP _Name))) (AUX _were) (VBG _walking) (PP _through) (P_. _.)),bad,intransitive,13,syntax,argument_structure,sample3.0.FG-output.rank-1,-6.0674841520147655,-6.017630372046019,FALSE
those friends of Name were painting .,those friends of Name were painting .,-44.981302232476644,-6.425900318925235,(ROOT (NP (DT _those) (NNS _friends) (PP (P_of _of) (NP _Name))) (AUX _were) (VP _painting) (. _.)),good,intransitive,13,syntax,argument_structure,sample4.0.FG-output.rank-1,-6.425900318925235,-6.40339738981159,FALSE
those friends of Name were walking through .,those friends of Name were walking through .,-51.22717911849272,-6.40339738981159,(ROOT (NP (DT _those) (NNS _friends) (PP (P_of _of) (NP _Name))) (AUX _were) (VP (VBG _walking) (PP _through)) (. _.)),bad,intransitive,13,syntax,argument_structure,sample4.0.FG-output.rank-1,-6.425900318925235,-6.40339738981159,FALSE
those friends of Name were painting .,those friends of Name were painting .,-42.760665870399016,-6.108666552914145,(ROOT (NP (DT _those) (NNS _friends) (IN _of) (NP _Name)) (VP (AUX _were) (VBG _painting)) (P_. _.)),good,intransitive,13,syntax,argument_structure,sample5.0.FG-output.rank-1,-6.108666552914145,-6.521832265686404,TRUE
those friends of Name were walking through .,those friends of Name were walking through .,-52.174658125491234,-6.521832265686404,(ROOT (NP (DT _those) (NNS _friends) (IN _of) (NP _Name)) (VP (P_were _were) (VP (VBG _walking) (PP _through))) (P_. _.)),bad,intransitive,13,syntax,argument_structure,sample5.0.FG-output.rank-1,-6.108666552914145,-6.521832265686404,TRUE
those friends of Name were painting .,those friends of Name were painting .,-44.40660061031188,-6.343800087187411,(ROOT (NP (DT _those) (NNS _friends) (PP (P_of _of) (NP _Name))) (COP _were) (NP _painting) (P_. _.)),good,intransitive,13,syntax,argument_structure,sample6.0.FG-output.rank-1,-6.343800087187411,-6.50117467379705,TRUE
those friends of Name were walking through .,those friends of Name were walking through .,-52.0093973903764,-6.50117467379705,(ROOT (NP (DT _those) (NNS _friends) (PP (P_of _of) (NP _Name))) (VP (P_were _were) (VP (VBG _walking) (PP _through))) (. _.)),bad,intransitive,13,syntax,argument_structure,sample6.0.FG-output.rank-1,-6.343800087187411,-6.50117467379705,TRUE
those friends of Name were painting .,those friends of Name were painting .,-42.1323014094995,-6.018900201357071,(ROOT (NP (DT _those) (NNS _friends) (PP (P_of _of) (NP _Name))) (AUX _were) (VBG _painting) (P_. _.)),good,intransitive,13,syntax,argument_structure,sample7.0.FG-output.rank-1,-6.018900201357071,-6.297643248385574,TRUE
those friends of Name were walking through .,those friends of Name were walking through .,-50.381145987084594,-6.297643248385574,(ROOT (NP (DT _those) (NNS _friends) (PP (P_of _of) (NP _Name))) (VP (AUX _were) (VBG _walking) (PP _through)) (P_. _.)),bad,intransitive,13,syntax,argument_structure,sample7.0.FG-output.rank-1,-6.018900201357071,-6.297643248385574,TRUE
those friends of Name were painting .,those friends of Name were painting .,-43.48730956616978,-6.212472795167111,(ROOT (NP (DT _those) (NNS _friends) (PP (P_of _of) (NP _Name))) (VP (AUX _were) (VBG _painting)) (P_. _.)),good,intransitive,13,syntax,argument_structure,sample8.0.FG-output.rank-1,-6.212472795167111,-6.425528446178686,TRUE
those friends of Name were walking through .,those friends of Name were walking through .,-51.40422756942949,-6.425528446178686,(ROOT (NP (DT _those) (NNS _friends) (PP (P_of _of) (NP _Name))) (VP (P_were _were) (VP (VBG _walking) (PP _through))) (P_. _.)),bad,intransitive,13,syntax,argument_structure,sample8.0.FG-output.rank-1,-6.212472795167111,-6.425528446178686,TRUE
those friends of Name were painting .,those friends of Name were painting .,-43.65832797522244,-6.236903996460349,(ROOT (NP (DT _those) (NNS _friends) (PP (IN _of) (P_Name _Name))) (COP _were) (NP _painting) (. _.)),good,intransitive,13,syntax,argument_structure,sample9.0.FG-output.rank-1,-6.236903996460349,-6.401112963446356,TRUE
those friends of Name were walking through .,those friends of Name were walking through .,-51.20890370757085,-6.401112963446356,(ROOT (NP (DT _those) (NNS _friends) (PP (IN _of) (P_Name _Name))) (VP (P_were _were) (VP (VBG _walking) (PP _through))) (P_. _.)),bad,intransitive,13,syntax,argument_structure,sample9.0.FG-output.rank-1,-6.236903996460349,-6.401112963446356,TRUE
a lot of boys can find .,a lot of boys can find .,-34.93076935296323,-4.990109907566176,(ROOT (NP (DT _a) (P_lot _lot) (PP (P_of _of) (NNS _boys))) (VP (MD _can) (VB _find)) (P_. _.)),bad,intransitive,205,syntax,argument_structure,sample1.0.FG-output.rank-1,-5.193081549617724,-4.990109907566176,FALSE
a lot of boys can cook .,a lot of boys can cook .,-36.35157084732407,-5.193081549617724,(ROOT (NP (DT _a) (P_lot _lot) (PP (P_of _of) (NNS _boys))) (VP (MD _can) (VB _cook)) (P_. _.)),good,intransitive,205,syntax,argument_structure,sample1.0.FG-output.rank-1,-5.193081549617724,-4.990109907566176,FALSE
a lot of boys can find .,a lot of boys can find .,-36.979438817156606,-5.282776973879515,(ROOT (NP (P_a _a) (NN _lot) (PP (P_of _of) (NNS _boys))) (VP (MD _can) (VB _find)) (P_. _.)),bad,intransitive,205,syntax,argument_structure,sample10.0.FG-output.rank-1,-5.514842705503004,-5.282776973879515,FALSE
a lot of boys can cook .,a lot of boys can cook .,-38.60389893852103,-5.514842705503004,(ROOT (NP (P_a _a) (NN _lot) (PP (P_of _of) (NNS _boys))) (VP (MD _can) (VB _cook)) (P_. _.)),good,intransitive,205,syntax,argument_structure,sample10.0.FG-output.rank-1,-5.514842705503004,-5.282776973879515,FALSE
a lot of boys can find .,a lot of boys can find .,-35.12596306732648,-5.017994723903783,(ROOT (NP (DT _a) (P_lot _lot) (PP (P_of _of) (NNS _boys))) (VP (P_can _can) (VB _find)) (P_. _.)),bad,intransitive,205,syntax,argument_structure,sample2.0.FG-output.rank-1,-5.251091087128315,-5.017994723903783,FALSE
a lot of boys can cook .,a lot of boys can cook .,-36.757637609898204,-5.251091087128315,(ROOT (NP (DT _a) (P_lot _lot) (PP (P_of _of) (NNS _boys))) (VP (P_can _can) (VB _cook)) (P_. _.)),good,intransitive,205,syntax,argument_structure,sample2.0.FG-output.rank-1,-5.251091087128315,-5.017994723903783,FALSE
a lot of boys can find .,a lot of boys can find .,-37.48382356324065,-5.354831937605807,(ROOT (NP (P_a _a) (NN _lot) (P_of _of) (NP _boys)) (VP (MD _can) (VB _find)) (P_. _.)),bad,intransitive,205,syntax,argument_structure,sample3.0.FG-output.rank-1,-5.533880415842795,-5.354831937605807,FALSE
a lot of boys can cook .,a lot of boys can cook .,-38.73716291089956,-5.533880415842795,(ROOT (NP (P_a _a) (NN _lot) (P_of _of) (NP _boys)) (VP (MD _can) (VB _cook)) (P_. _.)),good,intransitive,205,syntax,argument_structure,sample3.0.FG-output.rank-1,-5.533880415842795,-5.354831937605807,FALSE
a lot of boys can find .,a lot of boys can find .,-38.01054015032516,-5.430077164332166,(ROOT (NP (P_a _a) (NN _lot) (PP (P_of _of) (NNS _boys))) (VP (MD _can) (VB _find)) (P_. _.)),bad,intransitive,205,syntax,argument_structure,sample4.0.FG-output.rank-1,-5.668644513252825,-5.430077164332166,FALSE
a lot of boys can cook .,a lot of boys can cook .,-39.680511592769776,-5.668644513252825,(ROOT (NP (P_a _a) (NN _lot) (PP (P_of _of) (NNS _boys))) (VP (MD _can) (VB _cook)) (P_. _.)),good,intransitive,205,syntax,argument_structure,sample4.0.FG-output.rank-1,-5.668644513252825,-5.430077164332166,FALSE
a lot of boys can find .,a lot of boys can find .,-38.01492484196839,-5.430703548852627,(ROOT (NP (P_a _a) (NN _lot) (PP (P_of _of) (NNS _boys))) (VP (P_can _can) (VB _find)) (P_. _.)),bad,intransitive,205,syntax,argument_structure,sample5.0.FG-output.rank-1,-5.73758295947478,-5.430703548852627,FALSE
a lot of boys can cook .,a lot of boys can cook .,-40.16308071632346,-5.73758295947478,(ROOT (NP (P_a _a) (NN _lot) (PP (P_of _of) (NNS _boys))) (VP (P_can _can) (VB _cook)) (P_. _.)),good,intransitive,205,syntax,argument_structure,sample5.0.FG-output.rank-1,-5.73758295947478,-5.430703548852627,FALSE
a lot of boys can find .,a lot of boys can find .,-36.786436233241,-5.255205176177285,(ROOT (NP (P_a _a) (NN _lot) (PP (P_of _of) (NNS _boys))) (VP (P_can _can) (VB _find)) (. _.)),bad,intransitive,205,syntax,argument_structure,sample6.0.FG-output.rank-1,-5.586179317806482,-5.255205176177285,FALSE
a lot of boys can cook .,a lot of boys can cook .,-39.10325522464537,-5.586179317806482,(ROOT (NP (P_a _a) (NN _lot) (PP (P_of _of) (NNS _boys))) (VP (P_can _can) (VB _cook)) (. _.)),good,intransitive,205,syntax,argument_structure,sample6.0.FG-output.rank-1,-5.586179317806482,-5.255205176177285,FALSE
a lot of boys can find .,a lot of boys can find .,-33.4214358298382,-4.7744908328340285,(ROOT (NP (DT _a) (P_lot _lot) (P_of _of) (NP _boys)) (VP (MD _can) (VB _find)) (P_. _.)),bad,intransitive,205,syntax,argument_structure,sample7.0.FG-output.rank-1,-4.983591244408535,-4.7744908328340285,FALSE
a lot of boys can cook .,a lot of boys can cook .,-34.88513871085974,-4.983591244408535,(ROOT (NP (DT _a) (P_lot _lot) (P_of _of) (NP _boys)) (VP (MD _can) (VB _cook)) (P_. _.)),good,intransitive,205,syntax,argument_structure,sample7.0.FG-output.rank-1,-4.983591244408535,-4.7744908328340285,FALSE
a lot of boys can find .,a lot of boys can find .,-34.12042153163605,-4.874345933090864,(ROOT (NP (P_a _a) (P_lot _lot) (PP (P_of _of) (NNS _boys))) (VP (MD _can) (VB _find)) (P_. _.)),bad,intransitive,205,syntax,argument_structure,sample8.0.FG-output.rank-1,-5.120337389221739,-4.874345933090864,FALSE
a lot of boys can cook .,a lot of boys can cook .,-35.84236172455218,-5.120337389221739,(ROOT (NP (P_a _a) (P_lot _lot) (PP (P_of _of) (NNS _boys))) (VP (MD _can) (VB _cook)) (P_. _.)),good,intransitive,205,syntax,argument_structure,sample8.0.FG-output.rank-1,-5.120337389221739,-4.874345933090864,FALSE
a lot of boys can find .,a lot of boys can find .,-33.25400117522177,-4.750571596460253,(ROOT (NP (P_a _a) (P_lot _lot) (PP (P_of _of) (NNS _boys))) (VP (MD _can) (VB _find)) (P_. _.)),bad,intransitive,205,syntax,argument_structure,sample9.0.FG-output.rank-1,-4.997519006134711,-4.750571596460253,FALSE
a lot of boys can cook .,a lot of boys can cook .,-34.98263304294298,-4.997519006134711,(ROOT (NP (P_a _a) (P_lot _lot) (PP (P_of _of) (NNS _boys))) (VP (MD _can) (VB _cook)) (P_. _.)),good,intransitive,205,syntax,argument_structure,sample9.0.FG-output.rank-1,-4.997519006134711,-4.750571596460253,FALSE
every mouth has closed .,every mouth has closed .,-37.531721273000656,-7.5063442546001315,(ROOT (NP (DT _every) (NN _mouth)) (VP (AUX _has) (VBN _closed)) (P_. _.)),good,intransitive,230,syntax,argument_structure,sample1.0.FG-output.rank-1,-7.5063442546001315,-7.524308815900839,TRUE
every mouth has looked like .,every mouth has looked like .,-45.145852895405035,-7.524308815900839,(ROOT (NP (DT _every) (NN _mouth)) (VP (VBZ _has) (VP (P_looked _looked) (PP _like))) (P_. _.)),bad,intransitive,230,syntax,argument_structure,sample1.0.FG-output.rank-1,-7.5063442546001315,-7.524308815900839,TRUE
every mouth has closed .,every mouth has closed .,-38.06912898294118,-7.613825796588236,(ROOT (NP (DT _every) (NN _mouth)) (VP (AUX _has) (VBN _closed)) (P_. _.)),good,intransitive,230,syntax,argument_structure,sample10.0.FG-output.rank-1,-7.613825796588236,-7.916871182620599,TRUE
every mouth has looked like .,every mouth has looked like .,-47.50122709572359,-7.916871182620599,(ROOT (NP (DT _every) (NN _mouth)) (VP (VBZ _has) (VP (VBD _looked) (PP _like))) (P_. _.)),bad,intransitive,230,syntax,argument_structure,sample10.0.FG-output.rank-1,-7.613825796588236,-7.916871182620599,TRUE
every mouth has closed .,every mouth has closed .,-37.58608069589322,-7.517216139178645,(ROOT (NP (DT _every) (NN _mouth)) (VP (AUX _has) (VBN _closed)) (P_. _.)),good,intransitive,230,syntax,argument_structure,sample2.0.FG-output.rank-1,-7.517216139178645,-7.786869283094695,TRUE
every mouth has looked like .,every mouth has looked like .,-46.721215698568166,-7.786869283094695,(ROOT (NP (DT _every) (NN _mouth)) (VP (VBZ _has) (VP (VBD _looked) (PP _like))) (P_. _.)),bad,intransitive,230,syntax,argument_structure,sample2.0.FG-output.rank-1,-7.517216139178645,-7.786869283094695,TRUE
every mouth has closed .,every mouth has closed .,-36.39297727661673,-7.278595455323346,(ROOT (NP (DT _every) (NN _mouth)) (VP (AUX _has) (VBN _closed)) (P_. _.)),good,intransitive,230,syntax,argument_structure,sample3.0.FG-output.rank-1,-7.278595455323346,-7.610344031558834,TRUE
every mouth has looked like .,every mouth has looked like .,-45.662064189353,-7.610344031558834,(ROOT (NP (DT _every) (NN _mouth)) (VP (VBZ _has) (VP (VBD _looked) (PP _like))) (P_. _.)),bad,intransitive,230,syntax,argument_structure,sample3.0.FG-output.rank-1,-7.278595455323346,-7.610344031558834,TRUE
