Sentence,WUGgedSentence,Score,LenFacScore,CleanedParse,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
Name has seen the foot that *T* does n't bother Name .,Name has seen the foot that *T* does n't bother Name .,-56.4300687867287,-4.702505732227391,(ROOT (P_Name _Name) (VP (VBZ _has) (VP (VBN _seen) (NP (P_the _the) (NN _foot)) (SBAR (P_that _that) (P_*T* _*T*) (VP (P_does _does) (P_n't _n't) (VP (VB _bother) (NP _Name)))))) (P_. _.)),good,wh_questions_subject_gap,187,syntax,filler_gap_dependency,sample1.0.FG-output.rank-1,-4.702505732227391,-5.449764393151434,TRUE
Name has seen who the foot does n't bother Name .,Name has seen who the foot does n't bother Name .,-59.94740832466577,-5.449764393151434,(ROOT (P_Name _Name) (VP (VBZ _has) (VP (VBN _seen) (SBAR (WHNP _who) (NP (P_the _the) (NN _foot)) (VP (P_does _does) (P_n't _n't) (VP (VB _bother) (NP _Name)))))) (P_. _.)),bad,wh_questions_subject_gap,187,syntax,filler_gap_dependency,sample1.0.FG-output.rank-1,-4.702505732227391,-5.449764393151434,TRUE
Name has seen the foot that *T* does n't bother Name .,Name has seen the foot that *T* does n't bother Name .,-61.49827408699388,-5.1248561739161564,(ROOT (NNP _Name) (VP (VBZ _has) (VP (VBN _seen) (NP (P_the _the) (NN _foot)) (SBAR (P_that _that) (NP _*T*) (VP (P_does _does) (P_n't _n't) (VP (VB _bother) (NP _Name)))))) (. _.)),good,wh_questions_subject_gap,187,syntax,filler_gap_dependency,sample10.0.FG-output.rank-1,-5.1248561739161564,-5.561624026964428,TRUE
Name has seen who the foot does n't bother Name .,Name has seen who the foot does n't bother Name .,-61.17786429660871,-5.561624026964428,(ROOT (NP _Name) (VP (AUX _has) (VBN _seen)) (SBAR (WP _who) (NP (P_the _the) (NN _foot)) (VP (P_does _does) (P_n't _n't) (VP (VB _bother) (NP _Name)))) (. _.)),bad,wh_questions_subject_gap,187,syntax,filler_gap_dependency,sample10.0.FG-output.rank-1,-5.1248561739161564,-5.561624026964428,TRUE
Name has seen the foot that *T* does n't bother Name .,Name has seen the foot that *T* does n't bother Name .,-57.98688121818114,-4.832240101515095,(ROOT (P_Name _Name) (VP (VBZ _has) (VP (P_seen _seen) (NP (DT _the) (NN _foot) (SBAR (P_that _that) (P_*T* _*T*) (VP (P_does _does) (P_n't _n't) (VP (VB _bother) (NP _Name))))))) (P_. _.)),good,wh_questions_subject_gap,187,syntax,filler_gap_dependency,sample2.0.FG-output.rank-1,-4.832240101515095,-5.69143228488082,TRUE
Name has seen who the foot does n't bother Name .,Name has seen who the foot does n't bother Name .,-62.60575513368902,-5.69143228488082,(ROOT (P_Name _Name) (VP (VBZ _has) (VP (VBN _seen) (SBAR (WHNP _who) (NP (P_the _the) (NN _foot)) (VP (P_does _does) (P_n't _n't) (VP (VB _bother) (NP _Name)))))) (P_. _.)),bad,wh_questions_subject_gap,187,syntax,filler_gap_dependency,sample2.0.FG-output.rank-1,-4.832240101515095,-5.69143228488082,TRUE
Name has seen the foot that *T* does n't bother Name .,Name has seen the foot that *T* does n't bother Name .,-55.73572689582064,-4.644643907985054,(ROOT (NNP _Name) (VP (VBZ _has) (VP (VBN _seen) (NP (P_the _the) (NN _foot)) (SBAR (P_that _that) (P_*T* _*T*) (VP (P_does _does) (P_n't _n't) (VP (VB _bother) (NP _Name)))))) (P_. _.)),good,wh_questions_subject_gap,187,syntax,filler_gap_dependency,sample3.0.FG-output.rank-1,-4.644643907985054,-5.628310742215517,TRUE
Name has seen who the foot does n't bother Name .,Name has seen who the foot does n't bother Name .,-61.91141816437069,-5.628310742215517,(ROOT (NNP _Name) (VP (VBZ _has) (VP (VBN _seen) (WHNP (WP _who) (NP (P_the _the) (NN _foot)) (VP (P_does _does) (P_n't _n't) (VP (VB _bother) (NP _Name)))))) (P_. _.)),bad,wh_questions_subject_gap,187,syntax,filler_gap_dependency,sample3.0.FG-output.rank-1,-4.644643907985054,-5.628310742215517,TRUE
Name has seen the foot that *T* does n't bother Name .,Name has seen the foot that *T* does n't bother Name .,-57.729509250468965,-4.810792437539081,(ROOT (P_Name _Name) (VP (AUX _has) (VBN _seen) (NP (DT _the) (NN _foot) (SBAR (P_that _that) (NP _*T*) (VP (P_does _does) (P_n't _n't) (VP (VB _bother) (NP _Name)))))) (. _.)),good,wh_questions_subject_gap,187,syntax,filler_gap_dependency,sample4.0.FG-output.rank-1,-4.810792437539081,-5.575491280289332,TRUE
Name has seen who the foot does n't bother Name .,Name has seen who the foot does n't bother Name .,-61.33040408318265,-5.575491280289332,(ROOT (NP _Name) (AUX _has) (VP (VBN _seen) (SBAR (WHNP _who) (NP (P_the _the) (NN _foot)) (VP (P_does _does) (P_n't _n't) (VP (VB _bother) (NP _Name))))) (. _.)),bad,wh_questions_subject_gap,187,syntax,filler_gap_dependency,sample4.0.FG-output.rank-1,-4.810792437539081,-5.575491280289332,TRUE
Name has seen the foot that *T* does n't bother Name .,Name has seen the foot that *T* does n't bother Name .,-64.95502341011418,-5.412918617509515,(ROOT (P_Name _Name) (VP (AUX _has) (VBN _seen) (S (NP (DT _the) (NN _foot) (NN _that)) (ADVP _*T*) (VP (P_does _does) (P_n't _n't) (VP (VB _bother) (NP _Name))))) (P_. _.)),good,wh_questions_subject_gap,187,syntax,filler_gap_dependency,sample5.0.FG-output.rank-1,-5.412918617509515,-5.503181989859453,TRUE
Name has seen who the foot does n't bother Name .,Name has seen who the foot does n't bother Name .,-60.53500188845398,-5.503181989859453,(ROOT (P_Name _Name) (VP (VBZ _has) (VP (VBN _seen) (SBAR (WP _who) (NP (P_the _the) (NN _foot)) (VP (P_does _does) (P_n't _n't) (VP (VB _bother) (NP _Name)))))) (P_. _.)),bad,wh_questions_subject_gap,187,syntax,filler_gap_dependency,sample5.0.FG-output.rank-1,-5.412918617509515,-5.503181989859453,TRUE
Name has seen the foot that *T* does n't bother Name .,Name has seen the foot that *T* does n't bother Name .,-56.92587558534539,-4.743822965445449,(ROOT (NNP _Name) (VP (AUX _has) (VBN _seen) (NP (P_the _the) (NN _foot) (SBAR (P_that _that) (NP _*T*) (VP (P_does _does) (P_n't _n't) (VP (VB _bother) (NP _Name)))))) (P_. _.)),good,wh_questions_subject_gap,187,syntax,filler_gap_dependency,sample6.0.FG-output.rank-1,-4.743822965445449,-5.772699831637439,TRUE
Name has seen who the foot does n't bother Name .,Name has seen who the foot does n't bother Name .,-63.49969814801183,-5.772699831637439,(ROOT (NNP _Name) (VP (AUX _has) (VBN _seen) (NP (WHNP _who) (SBAR (NP (P_the _the) (NN _foot)) (VP (P_does _does) (P_n't _n't) (VP (VB _bother) (NP _Name)))))) (P_. _.)),bad,wh_questions_subject_gap,187,syntax,filler_gap_dependency,sample6.0.FG-output.rank-1,-4.743822965445449,-5.772699831637439,TRUE
Name has seen the foot that *T* does n't bother Name .,Name has seen the foot that *T* does n't bother Name .,-54.243981452251134,-4.520331787687595,(ROOT (NNP _Name) (VP (AUX _has) (VBN _seen) (NP (DT _the) (NN _foot) (SBAR (P_that _that) (P_*T* _*T*) (VP (AUX _does) (P_n't _n't) (VB _bother) (NP _Name))))) (. _.)),good,wh_questions_subject_gap,187,syntax,filler_gap_dependency,sample7.0.FG-output.rank-1,-4.520331787687595,-5.569764434938768,TRUE
Name has seen who the foot does n't bother Name .,Name has seen who the foot does n't bother Name .,-61.26740878432645,-5.569764434938768,(ROOT (NNP _Name) (VP (VBZ _has) (VP (VBN _seen) (SBAR (WHNP _who) (NP (P_the _the) (NN _foot)) (VP (AUX _does) (P_n't _n't) (VB _bother) (NP _Name))))) (. _.)),bad,wh_questions_subject_gap,187,syntax,filler_gap_dependency,sample7.0.FG-output.rank-1,-4.520331787687595,-5.569764434938768,TRUE
Name has seen the foot that *T* does n't bother Name .,Name has seen the foot that *T* does n't bother Name .,-56.90270747154522,-4.741892289295435,(ROOT (P_Name _Name) (VP (AUX _has) (VBN _seen) (NP (DT _the) (NN _foot) (P_that _that) (NP _*T*) (VP (P_does _does) (P_n't _n't) (VP (VB _bother) (NP _Name))))) (P_. _.)),good,wh_questions_subject_gap,187,syntax,filler_gap_dependency,sample8.0.FG-output.rank-1,-4.741892289295435,-5.55305189166551,TRUE
Name has seen who the foot does n't bother Name .,Name has seen who the foot does n't bother Name .,-61.08357080832061,-5.55305189166551,(ROOT (SBAR (NP _Name) (VP (AUX _has) (VBN _seen))) (P_who _who) (S (NP (P_the _the) (NN _foot)) (P_does _does) (NOT _n't) (VP (VB _bother) (NP _Name)) (P_. _.))),bad,wh_questions_subject_gap,187,syntax,filler_gap_dependency,sample8.0.FG-output.rank-1,-4.741892289295435,-5.55305189166551,TRUE
Name has seen the foot that *T* does n't bother Name .,Name has seen the foot that *T* does n't bother Name .,-56.49556285793766,-4.707963571494805,(ROOT (P_Name _Name) (VP (VBZ _has) (VP (P_seen _seen) (NP (P_the _the) (NN _foot)) (SBAR (WP _that) (P_*T* _*T*) (VP (P_does _does) (P_n't _n't) (VP (VB _bother) (NP _Name)))))) (. _.)),good,wh_questions_subject_gap,187,syntax,filler_gap_dependency,sample9.0.FG-output.rank-1,-4.707963571494805,-5.614240110106642,TRUE
Name has seen who the foot does n't bother Name .,Name has seen who the foot does n't bother Name .,-61.75664121117306,-5.614240110106642,(ROOT (P_Name _Name) (VP (VBZ _has) (VP (VBN _seen) (SBAR (WP _who) (NP (P_the _the) (NN _foot)) (VP (P_does _does) (P_n't _n't) (VP (VB _bother) (NP _Name)))))) (. _.)),bad,wh_questions_subject_gap,187,syntax,filler_gap_dependency,sample9.0.FG-output.rank-1,-4.707963571494805,-5.614240110106642,TRUE
Name saw who a lot of mirrors have n't scared Name .,Name saw who a lot of mirrors have n't scared Name .,-70.9490133354769,-5.912417777956409,(ROOT (P_Name _Name) (VP (VBD _saw) (SBAR (WHNP _who) (NP (DT _a) (P_lot _lot) (PP (P_of _of) (NNS _mirrors))) (VP (AUX _have) (NOT _n't) (NP (JJ _scared) (P_Name _Name))))) (P_. _.)),bad,wh_questions_subject_gap,26,syntax,filler_gap_dependency,sample1.0.FG-output.rank-1,-5.539172874261802,-5.912417777956409,TRUE
Name saw a lot of mirrors that have n't scared Name .,Name saw a lot of mirrors that have n't scared Name .,-66.47007449114163,-5.539172874261802,(ROOT (P_Name _Name) (VP (VBD _saw) (NP (DT _a) (P_lot _lot) (PP (P_of _of) (NNS _mirrors))) (SBAR (P_that _that) (VP (AUX _have) (NOT _n't) (NP (JJ _scared) (P_Name _Name))))) (P_. _.)),good,wh_questions_subject_gap,26,syntax,filler_gap_dependency,sample1.0.FG-output.rank-1,-5.539172874261802,-5.912417777956409,TRUE
Name saw who a lot of mirrors have n't scared Name .,Name saw who a lot of mirrors have n't scared Name .,-73.94967127254678,-6.162472606045565,(ROOT (NNP _Name) (VP (VBD _saw) (SBAR (WP _who) (NP (P_a _a) (NN _lot) (PP (P_of _of) (NNS _mirrors))) (VP (AUX _have) (NOT _n't) (NP (JJ _scared) (NNP _Name))))) (. _.)),bad,wh_questions_subject_gap,26,syntax,filler_gap_dependency,sample10.0.FG-output.rank-1,-5.844803127675807,-6.162472606045565,TRUE
Name saw a lot of mirrors that have n't scared Name .,Name saw a lot of mirrors that have n't scared Name .,-70.13763753210968,-5.844803127675807,(ROOT (NNP _Name) (VP (VBD _saw) (NP (P_a _a) (NN _lot) (PP (P_of _of) (NNS _mirrors))) (SBAR (P_that _that) (VP (AUX _have) (NOT _n't) (NP (JJ _scared) (NNP _Name))))) (. _.)),good,wh_questions_subject_gap,26,syntax,filler_gap_dependency,sample10.0.FG-output.rank-1,-5.844803127675807,-6.162472606045565,TRUE
Name saw who a lot of mirrors have n't scared Name .,Name saw who a lot of mirrors have n't scared Name .,-73.19695634700679,-6.099746362250566,(ROOT (P_Name _Name) (VP (VBD _saw) (SBAR (WHNP _who) (NP (DT _a) (P_lot _lot) (PP (P_of _of) (NNS _mirrors))) (VP (AUX _have) (NOT _n't) (NP (JJ _scared) (NNP _Name))))) (P_. _.)),bad,wh_questions_subject_gap,26,syntax,filler_gap_dependency,sample2.0.FG-output.rank-1,-5.863059064781342,-6.099746362250566,TRUE
Name saw a lot of mirrors that have n't scared Name .,Name saw a lot of mirrors that have n't scared Name .,-70.3567087773761,-5.863059064781342,(ROOT (P_Name _Name) (VP (VBD _saw) (NP (DT _a) (P_lot _lot) (PP (P_of _of) (NNS _mirrors))) (SBAR (P_that _that) (VP (AUX _have) (NOT _n't) (NP (JJ _scared) (NNP _Name))))) (P_. _.)),good,wh_questions_subject_gap,26,syntax,filler_gap_dependency,sample2.0.FG-output.rank-1,-5.863059064781342,-6.099746362250566,TRUE
Name saw who a lot of mirrors have n't scared Name .,Name saw who a lot of mirrors have n't scared Name .,-78.95516196845668,-6.579596830704723,(ROOT (NNP _Name) (VP (VBD _saw) (WHNP (WP _who) (NP (P_a _a) (NN _lot) (P_of _of) (NP _mirrors)) (VP (AUX _have) (NOT _n't) (WHNP (ADJP _scared) (NP _Name))))) (P_. _.)),bad,wh_questions_subject_gap,26,syntax,filler_gap_dependency,sample3.0.FG-output.rank-1,-6.06817133977408,-6.579596830704723,TRUE
Name saw a lot of mirrors that have n't scared Name .,Name saw a lot of mirrors that have n't scared Name .,-72.81805607728896,-6.06817133977408,(ROOT (NNP _Name) (VP (VBD _saw) (NP (P_a _a) (NN _lot) (P_of _of) (NP _mirrors)) (SBAR (P_that _that) (VP (AUX _have) (NOT _n't) (WHNP (ADJP _scared) (NP _Name))))) (P_. _.)),good,wh_questions_subject_gap,26,syntax,filler_gap_dependency,sample3.0.FG-output.rank-1,-6.06817133977408,-6.579596830704723,TRUE
Name saw who a lot of mirrors have n't scared Name .,Name saw who a lot of mirrors have n't scared Name .,-74.67249386320049,-6.222707821933374,(ROOT (P_Name _Name) (VP (VBD _saw) (SBAR (WHNP _who) (NP (P_a _a) (NN _lot) (PP (P_of _of) (NNS _mirrors))) (VP (AUX _have) (NOT _n't) (NP (JJ _scared) (P_Name _Name))))) (. _.)),bad,wh_questions_subject_gap,26,syntax,filler_gap_dependency,sample4.0.FG-output.rank-1,-5.808033765463748,-6.222707821933374,TRUE
Name saw a lot of mirrors that have n't scared Name .,Name saw a lot of mirrors that have n't scared Name .,-69.69640518556497,-5.808033765463748,(ROOT (P_Name _Name) (VP (VBD _saw) (NP (P_a _a) (NN _lot)) (PP (P_of _of) (NNS _mirrors)) (SBAR (P_that _that) (VP (AUX _have) (NOT _n't) (NP (JJ _scared) (P_Name _Name))))) (. _.)),good,wh_questions_subject_gap,26,syntax,filler_gap_dependency,sample4.0.FG-output.rank-1,-5.808033765463748,-6.222707821933374,TRUE
Name saw who a lot of mirrors have n't scared Name .,Name saw who a lot of mirrors have n't scared Name .,-81.65932555502819,-6.804943796252349,(ROOT (P_Name _Name) (VP (VBD _saw) (SBAR (WP _who) (NP (P_a _a) (NN _lot) (PP (P_of _of) (NNS _mirrors))) (VP (VB _have) (S (NOT _n't) (NP (JJ _scared) (NNP _Name)))))) (P_. _.)),bad,wh_questions_subject_gap,26,syntax,filler_gap_dependency,sample5.0.FG-output.rank-1,-6.416724023242559,-6.804943796252349,TRUE
Name saw a lot of mirrors that have n't scared Name .,Name saw a lot of mirrors that have n't scared Name .,-77.00068827891072,-6.416724023242559,(ROOT (P_Name _Name) (VP (VBD _saw) (NP (P_a _a) (NN _lot)) (PP (P_of _of) (NP (NNS _mirrors) (SBAR (P_that _that) (VP (AUX _have) (NOT _n't))))) (NP (JJ _scared) (NNP _Name))) (P_. _.)),good,wh_questions_subject_gap,26,syntax,filler_gap_dependency,sample5.0.FG-output.rank-1,-6.416724023242559,-6.804943796252349,TRUE
