Sentence,WUGgedSentence,Score,LenFacScore,CleanedParse,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
Name will watch .,Name will watch .,-19.971663628982725,-4.992915907245681,(ROOT (P_Name _Name) (VP (MD _will) (VB _watch)) (P_. _.)),good,drop_argument,113,syntax,argument_structure,sample1.0.FG-output.rank-1,-4.992915907245681,-4.5932186261147,FALSE
Name will go to .,Name will go to .,-22.9660931305735,-4.5932186261147,(ROOT (P_Name _Name) (VP (MD _will) (VB _go) (PP _to)) (P_. _.)),bad,drop_argument,113,syntax,argument_structure,sample1.0.FG-output.rank-1,-4.992915907245681,-4.5932186261147,FALSE
Name will watch .,Name will watch .,-19.278836657103216,-4.819709164275804,(ROOT (NNP _Name) (VP (MD _will) (VB _watch)) (. _.)),good,drop_argument,113,syntax,argument_structure,sample10.0.FG-output.rank-1,-4.819709164275804,-4.657026884510049,FALSE
Name will go to .,Name will go to .,-23.285134422550247,-4.657026884510049,(ROOT (NNP _Name) (VP (P_will _will) (VP (P_go _go) (PP _to))) (. _.)),bad,drop_argument,113,syntax,argument_structure,sample10.0.FG-output.rank-1,-4.819709164275804,-4.657026884510049,FALSE
Name will watch .,Name will watch .,-19.65626926517996,-4.91406731629499,(ROOT (P_Name _Name) (VP (MD _will) (VB _watch)) (P_. _.)),good,drop_argument,113,syntax,argument_structure,sample2.0.FG-output.rank-1,-4.91406731629499,-4.713654249125364,FALSE
Name will go to .,Name will go to .,-23.56827124562682,-4.713654249125364,(ROOT (P_Name _Name) (VP (MD _will) (VP (P_go _go) (PP _to))) (P_. _.)),bad,drop_argument,113,syntax,argument_structure,sample2.0.FG-output.rank-1,-4.91406731629499,-4.713654249125364,FALSE
Name will watch .,Name will watch .,-19.119794929202435,-4.779948732300609,(ROOT (NNP _Name) (VP (MD _will) (VB _watch)) (P_. _.)),good,drop_argument,113,syntax,argument_structure,sample3.0.FG-output.rank-1,-4.779948732300609,-4.780593548725954,TRUE
Name will go to .,Name will go to .,-23.90296774362977,-4.780593548725954,(ROOT (NNP _Name) (VP (P_will _will) (VP (P_go _go) (PP _to))) (P_. _.)),bad,drop_argument,113,syntax,argument_structure,sample3.0.FG-output.rank-1,-4.779948732300609,-4.780593548725954,TRUE
Name will watch .,Name will watch .,-18.990782374821514,-4.747695593705378,(ROOT (P_Name _Name) (VP (MD _will) (VB _watch)) (. _.)),good,drop_argument,113,syntax,argument_structure,sample4.0.FG-output.rank-1,-4.747695593705378,-3.80261037013835,FALSE
Name will go to .,Name will go to .,-19.01305185069175,-3.80261037013835,(ROOT (P_Name _Name) (VP (MD _will) (VB _go) (P_to _to)) (. _.)),bad,drop_argument,113,syntax,argument_structure,sample4.0.FG-output.rank-1,-4.747695593705378,-3.80261037013835,FALSE
