Sentence,WUGgedSentence,Score,LenFacScore,CleanedParse,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
Name had found out that a woman that has n't disappeared watches Name .,Name had found out that a woman that has n't disappeared watches Name .,-88.69302797077216,-6.335216283626584,(ROOT (NP _Name) (VP (VBD _had) (VP (VBD _found) (RP _out))) (COMP _that) (NP (P_a _a) (NN _woman) (SBAR (P_that _that) (VP (AUX _has) (NOT _n't) (VP _disappeared)))) (VP (VBZ _watches) (NP _Name)) (P_. _.)),good,wh_vs_that_no_gap_long_distance,295,syntax,filler_gap_dependency,sample1.0.FG-output.rank-1,-6.335216283626584,-6.597357155394614,TRUE
Name had found out who a woman that has n't disappeared watches Name .,Name had found out who a woman that has n't disappeared watches Name .,-92.3630001755246,-6.597357155394614,(ROOT (P_Name _Name) (VP (VBD _had) (VP (VBD _found) (ADVP _out) (SBAR (WHNP _who) (NP (P_a _a) (NN _woman) (SBAR (P_that _that) (VP (AUX _has) (NOT _n't) (VP _disappeared)))) (VP (VBZ _watches) (NP _Name))))) (P_. _.)),bad,wh_vs_that_no_gap_long_distance,295,syntax,filler_gap_dependency,sample1.0.FG-output.rank-1,-6.335216283626584,-6.597357155394614,TRUE
Name had found out that a woman that has n't disappeared watches Name .,Name had found out that a woman that has n't disappeared watches Name .,-89.29921822946335,-6.378515587818811,(ROOT (NNP _Name) (VP (VBD _had) (VP (VBD _found) (PRT _out) (NP _that) (NP (DT _a) (NN _woman) (SBAR (P_that _that) (VP (AUX _has) (P_n't _n't) (VP (VBD _disappeared) (NP _watches) (NP _Name))))))) (. _.)),good,wh_vs_that_no_gap_long_distance,295,syntax,filler_gap_dependency,sample10.0.FG-output.rank-1,-6.378515587818811,-6.578822977735968,TRUE
Name had found out who a woman that has n't disappeared watches Name .,Name had found out who a woman that has n't disappeared watches Name .,-92.10352168830356,-6.578822977735968,(ROOT (NNP _Name) (VP (VBD _had) (VP (VBD _found) (PRT _out) (SBAR (WP _who) (NP (DT _a) (NN _woman) (SBAR (P_that _that) (VP (AUX _has) (P_n't _n't) (VP _disappeared)))) (VP (VBZ _watches) (NP _Name))))) (. _.)),bad,wh_vs_that_no_gap_long_distance,295,syntax,filler_gap_dependency,sample10.0.FG-output.rank-1,-6.378515587818811,-6.578822977735968,TRUE
Name had found out that a woman that has n't disappeared watches Name .,Name had found out that a woman that has n't disappeared watches Name .,-90.66841110564744,-6.4763150789748165,(ROOT (P_Name _Name) (VP (VBD _had) (VP (VBD _found) (PRT _out) (NP _that) (NP (DT _a) (NN _woman) (SBAR (P_that _that) (VP (AUX _has) (NOT _n't) (VP (VBD _disappeared) (VP (VBZ _watches) (NP _Name)))))))) (P_. _.)),good,wh_vs_that_no_gap_long_distance,295,syntax,filler_gap_dependency,sample2.0.FG-output.rank-1,-6.4763150789748165,-6.854610840585383,TRUE
Name had found out who a woman that has n't disappeared watches Name .,Name had found out who a woman that has n't disappeared watches Name .,-95.96455176819536,-6.854610840585383,(ROOT (P_Name _Name) (VP (VBD _had) (VP (VBD _found) (ADVP _out) (SBAR (WHNP _who) (NP (DT _a) (NN _woman) (SBAR (P_that _that) (VP (AUX _has) (NOT _n't) (VP _disappeared)))) (VP (VBZ _watches) (NP _Name))))) (P_. _.)),bad,wh_vs_that_no_gap_long_distance,295,syntax,filler_gap_dependency,sample2.0.FG-output.rank-1,-6.4763150789748165,-6.854610840585383,TRUE
Name had found out that a woman that has n't disappeared watches Name .,Name had found out that a woman that has n't disappeared watches Name .,-94.1818936159526,-6.727278115425186,(ROOT (P_Name _Name) (VP (VBD _had) (VP (VBD _found) (ADVP _out) (SBAR (COMP _that) (NP (DT _a) (NN _woman) (SBAR (P_that _that) (VP (AUX _has) (NOT _n't) (VP _disappeared)))) (VBZ _watches)))) (NP _Name) (. _.)),good,wh_vs_that_no_gap_long_distance,295,syntax,filler_gap_dependency,sample3.0.FG-output.rank-1,-6.727278115425186,-7.011004170275818,TRUE
Name had found out who a woman that has n't disappeared watches Name .,Name had found out who a woman that has n't disappeared watches Name .,-98.15405838386145,-7.011004170275818,(ROOT (P_Name _Name) (VP (VBD _had) (VP (VBD _found) (PP (IN _out) (WP _who)))) (NP (DT _a) (NN _woman) (SBAR (P_that _that) (VP (AUX _has) (NOT _n't) (VP (VBD _disappeared) (VP (VBZ _watches) (NP _Name)))))) (. _.)),bad,wh_vs_that_no_gap_long_distance,295,syntax,filler_gap_dependency,sample3.0.FG-output.rank-1,-6.727278115425186,-7.011004170275818,TRUE
Name had found out that a woman that has n't disappeared watches Name .,Name had found out that a woman that has n't disappeared watches Name .,-89.97444724793692,-6.426746231995494,(ROOT (NP _Name) (AUX _had) (VP (VBD _found) (PRT _out) (NP _that) (NP (DT _a) (NN _woman) (SBAR (P_that _that) (VP (AUX _has) (P_n't _n't) (VP (VBD _disappeared) (NP _watches) (NP _Name)))))) (. _.)),good,wh_vs_that_no_gap_long_distance,295,syntax,filler_gap_dependency,sample4.0.FG-output.rank-1,-6.426746231995494,-6.817781320459372,TRUE
Name had found out who a woman that has n't disappeared watches Name .,Name had found out who a woman that has n't disappeared watches Name .,-95.4489384864312,-6.817781320459372,(ROOT (NP _Name) (AUX _had) (VP (VBD _found) (ADVP _out) (SBAR (WHNP _who) (NP (DT _a) (NN _woman) (SBAR (P_that _that) (VP (AUX _has) (P_n't _n't) (VP _disappeared)))) (VP (VBZ _watches) (NP _Name)))) (. _.)),bad,wh_vs_that_no_gap_long_distance,295,syntax,filler_gap_dependency,sample4.0.FG-output.rank-1,-6.426746231995494,-6.817781320459372,TRUE
