Sentence,WUGgedSentence,Score,LenFacScore,CleanedParse,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
some chair was broken by the dishes .,some chair was broken by the dishes .,-43.77655010949366,-5.472068763686708,(ROOT (NP (P_some _some) (NN _chair)) (VP (AUX _was) (VBN _broken) (PP (P_by _by) (NP (P_the _the) (NNS _dishes)))) (P_. _.)),bad,animate_subject_passive,148,syntax,s-selection,sample1.0.FG-output.rank-1,-5.358425621311404,-5.472068763686708,TRUE
some chair was broken by the child .,some chair was broken by the child .,-42.86740497049123,-5.358425621311404,(ROOT (NP (P_some _some) (NN _chair)) (VP (AUX _was) (VBN _broken) (PP (IN _by) (P_the _the) (NN _child))) (P_. _.)),good,animate_subject_passive,148,syntax,s-selection,sample1.0.FG-output.rank-1,-5.358425621311404,-5.472068763686708,TRUE
some chair was broken by the dishes .,some chair was broken by the dishes .,-46.51839048402368,-5.81479881050296,(ROOT (NP (P_some _some) (NN _chair)) (COP _was) (ADJP (JJ _broken) (PP (IN _by) (P_the _the) (NNS _dishes))) (P_. _.)),bad,animate_subject_passive,148,syntax,s-selection,sample10.0.FG-output.rank-1,-5.641596962666705,-5.81479881050296,TRUE
some chair was broken by the child .,some chair was broken by the child .,-45.13277570133364,-5.641596962666705,(ROOT (NP (P_some _some) (NN _chair)) (COP _was) (ADJP (JJ _broken) (PP (IN _by) (P_the _the) (NN _child))) (P_. _.)),good,animate_subject_passive,148,syntax,s-selection,sample10.0.FG-output.rank-1,-5.641596962666705,-5.81479881050296,TRUE
some chair was broken by the dishes .,some chair was broken by the dishes .,-42.3829279597458,-5.297865994968225,(ROOT (NP (DT _some) (P_chair _chair)) (VP (AUX _was) (VBN _broken) (PP (P_by _by) (NP (P_the _the) (NNS _dishes)))) (P_. _.)),bad,animate_subject_passive,148,syntax,s-selection,sample2.0.FG-output.rank-1,-5.211480429396288,-5.297865994968225,TRUE
some chair was broken by the child .,some chair was broken by the child .,-41.691843435170306,-5.211480429396288,(ROOT (NP (DT _some) (P_chair _chair)) (VP (AUX _was) (VBN _broken) (PP (IN _by) (P_the _the) (NN _child))) (P_. _.)),good,animate_subject_passive,148,syntax,s-selection,sample2.0.FG-output.rank-1,-5.211480429396288,-5.297865994968225,TRUE
some chair was broken by the dishes .,some chair was broken by the dishes .,-44.56694517283821,-5.570868146604776,(ROOT (NP (P_some _some) (NN _chair)) (VP (AUX _was) (VBN _broken) (PP (IN _by) (P_the _the) (NNS _dishes))) (P_. _.)),bad,animate_subject_passive,148,syntax,s-selection,sample3.0.FG-output.rank-1,-5.384093115094434,-5.570868146604776,TRUE
some chair was broken by the child .,some chair was broken by the child .,-43.072744920755476,-5.384093115094434,(ROOT (NP (P_some _some) (NN _chair)) (VP (AUX _was) (VBN _broken) (PP (IN _by) (P_the _the) (NN _child))) (P_. _.)),good,animate_subject_passive,148,syntax,s-selection,sample3.0.FG-output.rank-1,-5.384093115094434,-5.570868146604776,TRUE
some chair was broken by the dishes .,some chair was broken by the dishes .,-45.279370956361674,-5.659921369545209,(ROOT (NP (P_some _some) (NN _chair)) (AUX _was) (VP (VBN _broken) (PP (P_by _by) (NP (P_the _the) (NNS _dishes)))) (. _.)),bad,animate_subject_passive,148,syntax,s-selection,sample4.0.FG-output.rank-1,-5.734905599679953,-5.659921369545209,FALSE
some chair was broken by the child .,some chair was broken by the child .,-45.879244797439625,-5.734905599679953,(ROOT (NP (P_some _some) (NN _chair)) (AUX _was) (VP (VBN _broken) (PP (P_by _by) (NP (P_the _the) (NN _child)))) (. _.)),good,animate_subject_passive,148,syntax,s-selection,sample4.0.FG-output.rank-1,-5.734905599679953,-5.659921369545209,FALSE
some chair was broken by the dishes .,some chair was broken by the dishes .,-44.191193262660555,-5.523899157832569,(ROOT (NP (P_some _some) (NN _chair)) (COP _was) (ADJP (JJ _broken) (PP (IN _by) (P_the _the) (NNS _dishes))) (P_. _.)),bad,animate_subject_passive,148,syntax,s-selection,sample5.0.FG-output.rank-1,-5.4169633038037714,-5.523899157832569,TRUE
some chair was broken by the child .,some chair was broken by the child .,-43.33570643043017,-5.4169633038037714,(ROOT (NP (P_some _some) (NN _chair)) (COP _was) (ADJP (JJ _broken) (PP (IN _by) (P_the _the) (NN _child))) (P_. _.)),good,animate_subject_passive,148,syntax,s-selection,sample5.0.FG-output.rank-1,-5.4169633038037714,-5.523899157832569,TRUE
some chair was broken by the dishes .,some chair was broken by the dishes .,-43.17336147311032,-5.39667018413879,(ROOT (NP (P_some _some) (NN _chair)) (COP _was) (ADJP (JJ _broken) (PP (IN _by) (P_the _the) (NNS _dishes))) (. _.)),bad,animate_subject_passive,148,syntax,s-selection,sample6.0.FG-output.rank-1,-5.287394713843167,-5.39667018413879,TRUE
some chair was broken by the child .,some chair was broken by the child .,-42.299157710745334,-5.287394713843167,(ROOT (NP (P_some _some) (NN _chair)) (COP _was) (ADJP (JJ _broken) (PP (IN _by) (P_the _the) (NN _child))) (. _.)),good,animate_subject_passive,148,syntax,s-selection,sample6.0.FG-output.rank-1,-5.287394713843167,-5.39667018413879,TRUE
some chair was broken by the dishes .,some chair was broken by the dishes .,-41.02008486005239,-5.127510607506549,(ROOT (NP (P_some _some) (NN _chair)) (AUX _was) (VBN _broken) (PP (IN _by) (P_the _the) (NNS _dishes)) (. _.)),bad,animate_subject_passive,148,syntax,s-selection,sample7.0.FG-output.rank-1,-5.129684517945004,-5.127510607506549,FALSE
