Sentence,WUGgedSentence,Score,LenFacScore,CleanedParse,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
some children are going fishing Name .,some children are going fishing Name .,-41.85691334841576,-5.97955904977368,(ROOT (NP (P_some _some) (NNS _children)) (VP (AUX _are) (VBG _going) (NP (NN _fishing) (NNP _Name))) (P_. _.)),bad,transitive,118,syntax,argument_structure,sample1.0.FG-output.rank-1,-4.221531045857053,-5.97955904977368,TRUE
some children are talking about Name .,some children are talking about Name .,-29.550717320999368,-4.221531045857053,(ROOT (NP (P_some _some) (NNS _children)) (VP (AUX _are) (P_talking _talking) (PP (P_about _about) (P_Name _Name))) (P_. _.)),good,transitive,118,syntax,argument_structure,sample1.0.FG-output.rank-1,-4.221531045857053,-5.97955904977368,TRUE
some children are going fishing Name .,some children are going fishing Name .,-41.912150647470824,-5.987450092495832,(ROOT (NP (P_some _some) (NNS _children)) (VP (P_are _are) (VP (P_going _going) (VP (VBG _fishing) (NP _Name)))) (P_. _.)),bad,transitive,118,syntax,argument_structure,sample10.0.FG-output.rank-1,-4.5837335359709215,-5.987450092495832,TRUE
some children are talking about Name .,some children are talking about Name .,-32.08613475179645,-4.5837335359709215,(ROOT (NP (P_some _some) (NNS _children)) (VP (P_are _are) (VP (P_talking _talking) (P_about _about) (NP _Name))) (P_. _.)),good,transitive,118,syntax,argument_structure,sample10.0.FG-output.rank-1,-4.5837335359709215,-5.987450092495832,TRUE
some children are going fishing Name .,some children are going fishing Name .,-41.91910771206727,-5.988443958866753,(ROOT (NP (P_some _some) (NNS _children)) (VP (AUX _are) (P_going _going) (S (VBG _fishing) (NP _Name))) (P_. _.)),bad,transitive,118,syntax,argument_structure,sample2.0.FG-output.rank-1,-4.228597129785564,-5.988443958866753,TRUE
some children are talking about Name .,some children are talking about Name .,-29.600179908498948,-4.228597129785564,(ROOT (NP (P_some _some) (NNS _children)) (AUX _are) (VBG _talking) (PP (P_about _about) (P_Name _Name)) (P_. _.)),good,transitive,118,syntax,argument_structure,sample2.0.FG-output.rank-1,-4.228597129785564,-5.988443958866753,TRUE
some children are going fishing Name .,some children are going fishing Name .,-40.828477987781554,-5.832639712540222,(ROOT (NP (P_some _some) (NNS _children)) (VP (AUX _are) (VBG _going) (NP (NN _fishing) (P_Name _Name))) (P_. _.)),bad,transitive,118,syntax,argument_structure,sample3.0.FG-output.rank-1,-4.516303902527105,-5.832639712540222,TRUE
some children are talking about Name .,some children are talking about Name .,-31.61412731768974,-4.516303902527105,(ROOT (NP (P_some _some) (NNS _children)) (AUX _are) (VBG _talking) (PP (P_about _about) (P_Name _Name)) (P_. _.)),good,transitive,118,syntax,argument_structure,sample3.0.FG-output.rank-1,-4.516303902527105,-5.832639712540222,TRUE
some children are going fishing Name .,some children are going fishing Name .,-40.11845958604259,-5.731208512291799,(ROOT (NP (P_some _some) (NNS _children)) (AUX _are) (VP (P_going _going) (VP (VBG _fishing) (NP _Name))) (. _.)),bad,transitive,118,syntax,argument_structure,sample4.0.FG-output.rank-1,-4.587464505418338,-5.731208512291799,TRUE
some children are talking about Name .,some children are talking about Name .,-32.112251537928366,-4.587464505418338,(ROOT (NP (P_some _some) (NNS _children)) (AUX _are) (VP (P_talking _talking) (PP (P_about _about) (NNP _Name))) (. _.)),good,transitive,118,syntax,argument_structure,sample4.0.FG-output.rank-1,-4.587464505418338,-5.731208512291799,TRUE
some children are going fishing Name .,some children are going fishing Name .,-40.22017113279812,-5.745738733256874,(ROOT (NP (P_some _some) (NNS _children)) (VP (AUX _are) (VBG _going) (NP (NN _fishing) (P_Name _Name))) (P_. _.)),bad,transitive,118,syntax,argument_structure,sample5.0.FG-output.rank-1,-4.359413295464848,-5.745738733256874,TRUE
some children are talking about Name .,some children are talking about Name .,-30.515893068253938,-4.359413295464848,(ROOT (NP (P_some _some) (NNS _children)) (VP (AUX _are) (P_talking _talking) (PP (P_about _about) (NP _Name))) (P_. _.)),good,transitive,118,syntax,argument_structure,sample5.0.FG-output.rank-1,-4.359413295464848,-5.745738733256874,TRUE
some children are going fishing Name .,some children are going fishing Name .,-43.01264331942961,-6.144663331347087,(ROOT (NP (P_some _some) (NNS _children)) (AUX _are) (VP (P_going _going) (VP (VBG _fishing) (NP _Name))) (. _.)),bad,transitive,118,syntax,argument_structure,sample6.0.FG-output.rank-1,-4.793810976811392,-6.144663331347087,TRUE
some children are talking about Name .,some children are talking about Name .,-33.55667683767974,-4.793810976811392,(ROOT (NP (P_some _some) (NNS _children)) (VP (AUX _are) (VBG _talking) (PP (P_about _about) (P_Name _Name))) (. _.)),good,transitive,118,syntax,argument_structure,sample6.0.FG-output.rank-1,-4.793810976811392,-6.144663331347087,TRUE
some children are going fishing Name .,some children are going fishing Name .,-41.81789083857849,-5.973984405511213,(ROOT (NP (P_some _some) (NNS _children)) (VP (AUX _are) (VBG _going) (NP (NN _fishing) (NNP _Name))) (P_. _.)),bad,transitive,118,syntax,argument_structure,sample7.0.FG-output.rank-1,-4.683105366189714,-5.973984405511213,TRUE
some children are talking about Name .,some children are talking about Name .,-32.781737563328,-4.683105366189714,(ROOT (NP (P_some _some) (NNS _children)) (VP (AUX _are) (VBG _talking) (PP (P_about _about) (P_Name _Name))) (P_. _.)),good,transitive,118,syntax,argument_structure,sample7.0.FG-output.rank-1,-4.683105366189714,-5.973984405511213,TRUE
some children are going fishing Name .,some children are going fishing Name .,-38.94824565564549,-5.564035093663642,(ROOT (NP (P_some _some) (NNS _children)) (VP (AUX _are) (P_going _going) (VP (VBG _fishing) (NP _Name))) (P_. _.)),bad,transitive,118,syntax,argument_structure,sample8.0.FG-output.rank-1,-4.4319818300963245,-5.564035093663642,TRUE
some children are talking about Name .,some children are talking about Name .,-31.02387281067427,-4.4319818300963245,(ROOT (NP (P_some _some) (NNS _children)) (AUX _are) (VP (P_talking _talking) (P_about _about) (NP _Name)) (P_. _.)),good,transitive,118,syntax,argument_structure,sample8.0.FG-output.rank-1,-4.4319818300963245,-5.564035093663642,TRUE
some children are going fishing Name .,some children are going fishing Name .,-40.06918435590233,-5.724169193700333,(ROOT (NP (P_some _some) (NNS _children)) (AUX _are) (VP (P_going _going) (VP (VBG _fishing) (NP _Name))) (P_. _.)),bad,transitive,118,syntax,argument_structure,sample9.0.FG-output.rank-1,-4.798299073732109,-5.724169193700333,TRUE
some children are talking about Name .,some children are talking about Name .,-33.588093516124765,-4.798299073732109,(ROOT (NP (P_some _some) (NNS _children)) (AUX _are) (VP (P_talking _talking) (PP (IN _about) (P_Name _Name))) (P_. _.)),good,transitive,118,syntax,argument_structure,sample9.0.FG-output.rank-1,-4.798299073732109,-5.724169193700333,TRUE
Name knows Name .,Name knows Name .,-18.5126765982799,-4.628169149569975,(ROOT (P_Name _Name) (VP (VBZ _knows) (NP _Name)) (P_. _.)),good,transitive,193,syntax,argument_structure,sample1.0.FG-output.rank-1,-4.628169149569975,-4.556437524552475,FALSE
Name falls Name .,Name falls Name .,-18.2257500982099,-4.556437524552475,(ROOT (P_Name _Name) (VP (VBZ _falls) (NP _Name)) (P_. _.)),bad,transitive,193,syntax,argument_structure,sample1.0.FG-output.rank-1,-4.628169149569975,-4.556437524552475,FALSE
Name knows Name .,Name knows Name .,-15.551908512508744,-3.887977128127186,(ROOT (P_Name _Name) (VBZ _knows) (NP _Name) (P_. _.)),good,transitive,193,syntax,argument_structure,sample10.0.FG-output.rank-1,-3.887977128127186,-3.971976802054686,TRUE
Name falls Name .,Name falls Name .,-15.887907208218744,-3.971976802054686,(ROOT (P_Name _Name) (VBZ _falls) (NP _Name) (P_. _.)),bad,transitive,193,syntax,argument_structure,sample10.0.FG-output.rank-1,-3.887977128127186,-3.971976802054686,TRUE
Name knows Name .,Name knows Name .,-17.88206324319371,-4.470515810798427,(ROOT (P_Name _Name) (VP (VBZ _knows) (NP _Name)) (P_. _.)),good,transitive,193,syntax,argument_structure,sample2.0.FG-output.rank-1,-4.470515810798427,-4.587860679405927,TRUE
Name falls Name .,Name falls Name .,-18.35144271762371,-4.587860679405927,(ROOT (P_Name _Name) (VP (VBZ _falls) (NP _Name)) (P_. _.)),bad,transitive,193,syntax,argument_structure,sample2.0.FG-output.rank-1,-4.470515810798427,-4.587860679405927,TRUE
Name knows Name .,Name knows Name .,-17.610507784509046,-4.402626946127262,(ROOT (NP _Name) (VBZ _knows) (NP _Name) (. _.)),good,transitive,193,syntax,argument_structure,sample3.0.FG-output.rank-1,-4.402626946127262,-4.486631330162262,TRUE
Name falls Name .,Name falls Name .,-17.946525320649048,-4.486631330162262,(ROOT (NP _Name) (VBZ _falls) (NP _Name) (. _.)),bad,transitive,193,syntax,argument_structure,sample3.0.FG-output.rank-1,-4.402626946127262,-4.486631330162262,TRUE
Name knows Name .,Name knows Name .,-19.046674099801134,-4.761668524950284,(ROOT (P_Name _Name) (VP (VBZ _knows) (NP _Name)) (. _.)),good,transitive,193,syntax,argument_structure,sample4.0.FG-output.rank-1,-4.761668524950284,-4.889105617029605,TRUE
Name falls Name .,Name falls Name .,-19.55642246811842,-4.889105617029605,(ROOT (P_Name _Name) (VP (VBZ _falls) (NP _Name)) (. _.)),bad,transitive,193,syntax,argument_structure,sample4.0.FG-output.rank-1,-4.761668524950284,-4.889105617029605,TRUE
Name knows Name .,Name knows Name .,-17.916021821360697,-4.479005455340174,(ROOT (NP _Name) (VBZ _knows) (NP _Name) (P_. _.)),good,transitive,193,syntax,argument_structure,sample5.0.FG-output.rank-1,-4.479005455340174,-4.534686499385174,TRUE
Name falls Name .,Name falls Name .,-18.138745997540695,-4.534686499385174,(ROOT (NP _Name) (VBZ _falls) (NP _Name) (P_. _.)),bad,transitive,193,syntax,argument_structure,sample5.0.FG-output.rank-1,-4.479005455340174,-4.534686499385174,TRUE
Name knows Name .,Name knows Name .,-16.955257952758274,-4.238814488189568,(ROOT (NP _Name) (VBZ _knows) (NP _Name) (P_. _.)),good,transitive,193,syntax,argument_structure,sample6.0.FG-output.rank-1,-4.238814488189568,-4.294496834909569,TRUE
Name falls Name .,Name falls Name .,-17.177987339638275,-4.294496834909569,(ROOT (NP _Name) (VBZ _falls) (NP _Name) (P_. _.)),bad,transitive,193,syntax,argument_structure,sample6.0.FG-output.rank-1,-4.238814488189568,-4.294496834909569,TRUE
Name knows Name .,Name knows Name .,-17.535062696160935,-4.383765674040234,(ROOT (NP _Name) (VBZ _knows) (NP _Name) (P_. _.)),good,transitive,193,syntax,argument_structure,sample7.0.FG-output.rank-1,-4.383765674040234,-4.383765674040234,FALSE
Name falls Name .,Name falls Name .,-17.535062696160935,-4.383765674040234,(ROOT (NP _Name) (VBZ _falls) (NP _Name) (P_. _.)),bad,transitive,193,syntax,argument_structure,sample7.0.FG-output.rank-1,-4.383765674040234,-4.383765674040234,FALSE
Name knows Name .,Name knows Name .,-17.271246689817136,-4.317811672454284,(ROOT (NP _Name) (VBZ _knows) (NP _Name) (. _.)),good,transitive,193,syntax,argument_structure,sample8.0.FG-output.rank-1,-4.317811672454284,-4.419003185406784,TRUE
Name falls Name .,Name falls Name .,-17.676012741627137,-4.419003185406784,(ROOT (NP _Name) (VBZ _falls) (NP _Name) (. _.)),bad,transitive,193,syntax,argument_structure,sample8.0.FG-output.rank-1,-4.317811672454284,-4.419003185406784,TRUE
Name knows Name .,Name knows Name .,-17.75697992763174,-4.439244981907935,(ROOT (NP _Name) (VBZ _knows) (NP _Name) (. _.)),good,transitive,193,syntax,argument_structure,sample9.0.FG-output.rank-1,-4.439244981907935,-4.540298954085435,TRUE
Name falls Name .,Name falls Name .,-18.16119581634174,-4.540298954085435,(ROOT (NP _Name) (VBZ _falls) (NP _Name) (. _.)),bad,transitive,193,syntax,argument_structure,sample9.0.FG-output.rank-1,-4.439244981907935,-4.540298954085435,TRUE
Name was n't running around that high school .,Name was n't running around that high school .,-53.01355314455922,-5.8903947938399135,(ROOT (P_Name _Name) (VP (AUX _was) (NOT _n't) (VP (VBG _running) (PP (IN _around) (NP (DT _that) (JJ _high) (NN _school))))) (P_. _.)),good,transitive,33,syntax,argument_structure,sample1.0.FG-output.rank-1,-5.8903947938399135,-5.667709335582388,FALSE
Name was n't smiling that high school .,Name was n't smiling that high school .,-45.341674684659104,-5.667709335582388,(ROOT (P_Name _Name) (VP (AUX _was) (NOT _n't) (VP (VBG _smiling) (NP (DT _that) (JJ _high) (NN _school)))) (P_. _.)),bad,transitive,33,syntax,argument_structure,sample1.0.FG-output.rank-1,-5.8903947938399135,-5.667709335582388,FALSE
Name was n't running around that high school .,Name was n't running around that high school .,-50.38204510070711,-5.598005011189679,(ROOT (NP _Name) (AUX _was) (P_n't _n't) (VP (VBG _running) (PP (IN _around) (DT _that) (JJ _high) (NN _school))) (P_. _.)),good,transitive,33,syntax,argument_structure,sample10.0.FG-output.rank-1,-5.598005011189679,-5.750068420063796,TRUE
Name was n't smiling that high school .,Name was n't smiling that high school .,-46.00054736051037,-5.750068420063796,(ROOT (NP _Name) (AUX _was) (P_n't _n't) (VP (VBG _smiling) (NP (DT _that) (JJ _high) (NN _school))) (P_. _.)),bad,transitive,33,syntax,argument_structure,sample10.0.FG-output.rank-1,-5.598005011189679,-5.750068420063796,TRUE
Name was n't running around that high school .,Name was n't running around that high school .,-51.1965652063733,-5.688507245152589,(ROOT (P_Name _Name) (VP (AUX _was) (NOT _n't) (VP (VBG _running) (PP (IN _around) (DT _that) (JJ _high) (NN _school)))) (P_. _.)),good,transitive,33,syntax,argument_structure,sample2.0.FG-output.rank-1,-5.688507245152589,-6.05829240415345,TRUE
Name was n't smiling that high school .,Name was n't smiling that high school .,-48.4663392332276,-6.05829240415345,(ROOT (P_Name _Name) (VP (AUX _was) (NOT _n't) (VP (VBG _smiling) (NP (DT _that) (JJ _high) (NN _school)))) (P_. _.)),bad,transitive,33,syntax,argument_structure,sample2.0.FG-output.rank-1,-5.688507245152589,-6.05829240415345,TRUE
Name was n't running around that high school .,Name was n't running around that high school .,-50.245684074851205,-5.582853786094578,(ROOT (NNP _Name) (VP (AUX _was) (NOT _n't) (VP (VBG _running) (IN _around) (NP (DT _that) (JJ _high) (NN _school)))) (P_. _.)),good,transitive,33,syntax,argument_structure,sample3.0.FG-output.rank-1,-5.582853786094578,-5.681992664062032,TRUE
Name was n't smiling that high school .,Name was n't smiling that high school .,-45.45594131249626,-5.681992664062032,(ROOT (NNP _Name) (VP (AUX _was) (NOT _n't) (VP (VBG _smiling) (NP (DT _that) (JJ _high) (NN _school)))) (P_. _.)),bad,transitive,33,syntax,argument_structure,sample3.0.FG-output.rank-1,-5.582853786094578,-5.681992664062032,TRUE
Name was n't running around that high school .,Name was n't running around that high school .,-53.62111416136114,-5.957901573484572,(ROOT (P_Name _Name) (VP (AUX _was) (P_n't _n't) (VP (VBG _running) (PP (IN _around) (NP (DT _that) (JJ _high) (NN _school))))) (. _.)),good,transitive,33,syntax,argument_structure,sample4.0.FG-output.rank-1,-5.957901573484572,-5.834560274088212,FALSE
Name was n't smiling that high school .,Name was n't smiling that high school .,-46.6764821927057,-5.834560274088212,(ROOT (P_Name _Name) (VP (AUX _was) (P_n't _n't) (VP (VBG _smiling) (NP (DT _that) (JJ _high) (NN _school)))) (. _.)),bad,transitive,33,syntax,argument_structure,sample4.0.FG-output.rank-1,-5.957901573484572,-5.834560274088212,FALSE
