Sentence,WUGgedSentence,Score,LenFacScore,CleanedParse,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
Name went fishing Name .,Name went fishing Name .,-28.684831235163227,-5.736966247032646,(ROOT (P_Name _Name) (VP (VBD _went) (VP (VBG _fishing) (NP _Name))) (P_. _.)),bad,causative,116,syntax,argument_structure,sample1.0.FG-output.rank-1,-5.262990799124481,-5.736966247032646,TRUE
Name sits down Name .,Name sits down Name .,-26.314953995622403,-5.262990799124481,(ROOT (P_Name _Name) (VP (VBZ _sits) (PP (IN _down) (NP _Name))) (P_. _.)),good,causative,116,syntax,argument_structure,sample1.0.FG-output.rank-1,-5.262990799124481,-5.736966247032646,TRUE
Name went fishing Name .,Name went fishing Name .,-27.50097216201671,-5.500194432403342,(ROOT (NNP _Name) (VP (VBD _went) (NP (NN _fishing) (P_Name _Name))) (. _.)),bad,causative,116,syntax,argument_structure,sample10.0.FG-output.rank-1,-5.087712589393254,-5.500194432403342,TRUE
Name sits down Name .,Name sits down Name .,-25.438562946966268,-5.087712589393254,(ROOT (NNP _Name) (VP (VBZ _sits) (RP _down) (NP _Name)) (. _.)),good,causative,116,syntax,argument_structure,sample10.0.FG-output.rank-1,-5.087712589393254,-5.500194432403342,TRUE
Name went fishing Name .,Name went fishing Name .,-27.726265083791585,-5.545253016758317,(ROOT (P_Name _Name) (VP (VBD _went) (NP (NN _fishing) (NNP _Name))) (P_. _.)),bad,causative,116,syntax,argument_structure,sample2.0.FG-output.rank-1,-4.933822176488887,-5.545253016758317,TRUE
Name sits down Name .,Name sits down Name .,-24.669110882444436,-4.933822176488887,(ROOT (P_Name _Name) (VP (VBZ _sits) (PRT _down) (NP _Name)) (P_. _.)),good,causative,116,syntax,argument_structure,sample2.0.FG-output.rank-1,-4.933822176488887,-5.545253016758317,TRUE
Name went fishing Name .,Name went fishing Name .,-27.927651092705027,-5.585530218541005,(ROOT (NNP _Name) (VP (VBD _went) (NP (NN _fishing) (P_Name _Name))) (P_. _.)),bad,causative,116,syntax,argument_structure,sample3.0.FG-output.rank-1,-4.957312656093711,-5.585530218541005,TRUE
Name sits down Name .,Name sits down Name .,-24.786563280468556,-4.957312656093711,(ROOT (NNP _Name) (VP (VBZ _sits) (PRT _down) (NP _Name)) (P_. _.)),good,causative,116,syntax,argument_structure,sample3.0.FG-output.rank-1,-4.957312656093711,-5.585530218541005,TRUE
Name went fishing Name .,Name went fishing Name .,-28.96381340322129,-5.792762680644258,(ROOT (P_Name _Name) (VP (VBD _went) (VP (VBG _fishing) (NP _Name))) (. _.)),bad,causative,116,syntax,argument_structure,sample4.0.FG-output.rank-1,-4.882570277170108,-5.792762680644258,TRUE
Name sits down Name .,Name sits down Name .,-24.412851385850537,-4.882570277170108,(ROOT (P_Name _Name) (VP (VBZ _sits) (RP _down) (NP _Name)) (. _.)),good,causative,116,syntax,argument_structure,sample4.0.FG-output.rank-1,-4.882570277170108,-5.792762680644258,TRUE
Name went fishing Name .,Name went fishing Name .,-28.80391322698224,-5.760782645396448,(ROOT (P_Name _Name) (VP (VBD _went) (NP (NN _fishing) (P_Name _Name))) (P_. _.)),bad,causative,116,syntax,argument_structure,sample5.0.FG-output.rank-1,-4.882099658863217,-5.760782645396448,TRUE
Name sits down Name .,Name sits down Name .,-24.41049829431608,-4.882099658863217,(ROOT (P_Name _Name) (VP (VBZ _sits) (PRT _down) (NP _Name)) (P_. _.)),good,causative,116,syntax,argument_structure,sample5.0.FG-output.rank-1,-4.882099658863217,-5.760782645396448,TRUE
Name went fishing Name .,Name went fishing Name .,-28.830109905969053,-5.766021981193811,(ROOT (NNP _Name) (VP (VBD _went) (VP (VBG _fishing) (NP _Name))) (P_. _.)),bad,causative,116,syntax,argument_structure,sample6.0.FG-output.rank-1,-5.160278045446017,-5.766021981193811,TRUE
Name sits down Name .,Name sits down Name .,-25.801390227230083,-5.160278045446017,(ROOT (NNP _Name) (VP (VBZ _sits) (PRT _down) (NP _Name)) (P_. _.)),good,causative,116,syntax,argument_structure,sample6.0.FG-output.rank-1,-5.160278045446017,-5.766021981193811,TRUE
Name went fishing Name .,Name went fishing Name .,-29.06990998018217,-5.813981996036434,(ROOT (NNP _Name) (VP (VBD _went) (NP (NN _fishing) (NNP _Name))) (. _.)),bad,causative,116,syntax,argument_structure,sample7.0.FG-output.rank-1,-4.854900774905632,-5.813981996036434,TRUE
Name sits down Name .,Name sits down Name .,-24.27450387452816,-4.854900774905632,(ROOT (NNP _Name) (VP (VBZ _sits) (RP _down) (NP _Name)) (. _.)),good,causative,116,syntax,argument_structure,sample7.0.FG-output.rank-1,-4.854900774905632,-5.813981996036434,TRUE
Name went fishing Name .,Name went fishing Name .,-28.565822164507935,-5.713164432901587,(ROOT (P_Name _Name) (VP (VBD _went) (NP (NN _fishing) (NNP _Name))) (P_. _.)),bad,causative,116,syntax,argument_structure,sample8.0.FG-output.rank-1,-4.775526462302111,-5.713164432901587,TRUE
Name sits down Name .,Name sits down Name .,-23.877632311510556,-4.775526462302111,(ROOT (P_Name _Name) (VP (VBZ _sits) (RP _down) (NP _Name)) (P_. _.)),good,causative,116,syntax,argument_structure,sample8.0.FG-output.rank-1,-4.775526462302111,-5.713164432901587,TRUE
Name went fishing Name .,Name went fishing Name .,-27.570175530955886,-5.514035106191177,(ROOT (P_Name _Name) (VP (VBD _went) (VP (VBG _fishing) (NP _Name))) (. _.)),bad,causative,116,syntax,argument_structure,sample9.0.FG-output.rank-1,-4.82740987315095,-5.514035106191177,TRUE
Name sits down Name .,Name sits down Name .,-24.13704936575475,-4.82740987315095,(ROOT (P_Name _Name) (VP (VBZ _sits) (PRT _down) (NP _Name)) (. _.)),good,causative,116,syntax,argument_structure,sample9.0.FG-output.rank-1,-4.82740987315095,-5.514035106191177,TRUE
