Sentence,WUGgedSentence,Score,LenFacScore,CleanedParse,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
Name went fishing Name .,Name went fishing Name .,-27.6907315056565,-5.538146301131301,(ROOT (NP _Name) (VP (VBD _went) (VP (VBG _fishing) (NP _Name))) (. _.)),bad,causative,116,syntax,argument_structure,sample1_PCFG.0.FG-output.rank-1,-4.754861301927902,-5.538146301131301,TRUE
Name sits down Name .,Name sits down Name .,-23.774306509639512,-4.754861301927902,(ROOT (NP _Name) (VP (VBZ _sits) (PRT _down) (NP _Name)) (. _.)),good,causative,116,syntax,argument_structure,sample1_PCFG.0.FG-output.rank-1,-4.754861301927902,-5.538146301131301,TRUE
Name went fishing Name .,Name went fishing Name .,-27.189777362321713,-5.437955472464343,(ROOT (NP _Name) (VP (VBD _went) (NP (NN _fishing) (NNP _Name))) (. _.)),bad,causative,116,syntax,argument_structure,sample10_PCFG.0.FG-output.rank-1,-5.072596587542383,-5.437955472464343,TRUE
Name sits down Name .,Name sits down Name .,-25.362982937711912,-5.072596587542383,(ROOT (NP _Name) (VP (VBZ _sits) (PRT _down) (NP _Name)) (. _.)),good,causative,116,syntax,argument_structure,sample10_PCFG.0.FG-output.rank-1,-5.072596587542383,-5.437955472464343,TRUE
Name went fishing Name .,Name went fishing Name .,-27.403253412910434,-5.480650682582087,(ROOT (NP _Name) (VP (VBD _went) (NP (NN _fishing) (NNP _Name))) (. _.)),bad,causative,116,syntax,argument_structure,sample2_PCFG.0.FG-output.rank-1,-4.926114149903212,-5.480650682582087,TRUE
Name sits down Name .,Name sits down Name .,-24.63057074951606,-4.926114149903212,(ROOT (NP _Name) (VP (VBZ _sits) (PP (IN _down) (NP _Name))) (. _.)),good,causative,116,syntax,argument_structure,sample2_PCFG.0.FG-output.rank-1,-4.926114149903212,-5.480650682582087,TRUE
Name went fishing Name .,Name went fishing Name .,-27.763579968255353,-5.552715993651071,(ROOT (NP _Name) (VP (VBD _went) (NP (NN _fishing) (NNP _Name))) (. _.)),bad,causative,116,syntax,argument_structure,sample3_PCFG.0.FG-output.rank-1,-5.049779144896752,-5.552715993651071,TRUE
Name sits down Name .,Name sits down Name .,-25.24889572448376,-5.049779144896752,(ROOT (NP _Name) (VP (VBZ _sits) (PRT _down) (NP _Name)) (. _.)),good,causative,116,syntax,argument_structure,sample3_PCFG.0.FG-output.rank-1,-5.049779144896752,-5.552715993651071,TRUE
Name went fishing Name .,Name went fishing Name .,-28.175783612995428,-5.635156722599086,(ROOT (NP _Name) (VP (VBD _went) (VP (VBG _fishing) (NP _Name))) (. _.)),bad,causative,116,syntax,argument_structure,sample4_PCFG.0.FG-output.rank-1,-4.893245764950042,-5.635156722599086,TRUE
Name sits down Name .,Name sits down Name .,-24.46622882475021,-4.893245764950042,(ROOT (NP _Name) (VP (VBZ _sits) (PP (IN _down) (NP _Name))) (. _.)),good,causative,116,syntax,argument_structure,sample4_PCFG.0.FG-output.rank-1,-4.893245764950042,-5.635156722599086,TRUE
Name went fishing Name .,Name went fishing Name .,-27.923469104329047,-5.58469382086581,(ROOT (NP _Name) (VP (VBD _went) (VP (VBG _fishing) (NP _Name))) (. _.)),bad,causative,116,syntax,argument_structure,sample5_PCFG.0.FG-output.rank-1,-4.814795448437616,-5.58469382086581,TRUE
Name sits down Name .,Name sits down Name .,-24.073977242188082,-4.814795448437616,(ROOT (NP _Name) (VP (VBZ _sits) (PRT _down) (NP _Name)) (. _.)),good,causative,116,syntax,argument_structure,sample5_PCFG.0.FG-output.rank-1,-4.814795448437616,-5.58469382086581,TRUE
Name went fishing Name .,Name went fishing Name .,-27.590019364933852,-5.51800387298677,(ROOT (NP _Name) (VP (VBD _went) (VP (VBG _fishing) (NP _Name))) (. _.)),bad,causative,116,syntax,argument_structure,sample6_PCFG.0.FG-output.rank-1,-5.099708192439168,-5.51800387298677,TRUE
Name sits down Name .,Name sits down Name .,-25.49854096219584,-5.099708192439168,(ROOT (NP _Name) (VP (VBZ _sits) (PP (IN _down) (NP _Name))) (. _.)),good,causative,116,syntax,argument_structure,sample6_PCFG.0.FG-output.rank-1,-5.099708192439168,-5.51800387298677,TRUE
Name went fishing Name .,Name went fishing Name .,-28.50365402351111,-5.700730804702222,(ROOT (NP _Name) (VP (VBD _went) (NP (NN _fishing) (NNP _Name))) (. _.)),bad,causative,116,syntax,argument_structure,sample7_PCFG.0.FG-output.rank-1,-4.8331789985856215,-5.700730804702222,TRUE
Name sits down Name .,Name sits down Name .,-24.16589499292811,-4.8331789985856215,(ROOT (NP _Name) (VP (VBZ _sits) (PRT _down) (NP _Name)) (. _.)),good,causative,116,syntax,argument_structure,sample7_PCFG.0.FG-output.rank-1,-4.8331789985856215,-5.700730804702222,TRUE
Name went fishing Name .,Name went fishing Name .,-28.279604975863812,-5.655920995172762,(ROOT (NP _Name) (VP (VBD _went) (NP (NN _fishing) (NNP _Name))) (. _.)),bad,causative,116,syntax,argument_structure,sample8_PCFG.0.FG-output.rank-1,-4.82451284238742,-5.655920995172762,TRUE
Name sits down Name .,Name sits down Name .,-24.1225642119371,-4.82451284238742,(ROOT (NP _Name) (VP (VBZ _sits) (PRT _down) (NP _Name)) (. _.)),good,causative,116,syntax,argument_structure,sample8_PCFG.0.FG-output.rank-1,-4.82451284238742,-5.655920995172762,TRUE
Name went fishing Name .,Name went fishing Name .,-27.699230371697315,-5.539846074339463,(ROOT (NP _Name) (VP (VBD _went) (VP (VBG _fishing) (NP _Name))) (. _.)),bad,causative,116,syntax,argument_structure,sample9_PCFG.0.FG-output.rank-1,-4.893031076658785,-5.539846074339463,TRUE
Name sits down Name .,Name sits down Name .,-24.465155383293922,-4.893031076658785,(ROOT (NP _Name) (VP (VBZ _sits) (PRT _down) (NP _Name)) (. _.)),good,causative,116,syntax,argument_structure,sample9_PCFG.0.FG-output.rank-1,-4.893031076658785,-5.539846074339463,TRUE
Name rolled the cars .,Name rolled the cars .,-24.9117158929385,-4.9823431785877,(ROOT (NP _Name) (VP (VBD _rolled) (NP (DT _the) (NNS _cars))) (. _.)),good,causative,121,syntax,argument_structure,sample1_PCFG.0.FG-output.rank-1,-4.9823431785877,-4.475300331577485,FALSE
Name fell the cars .,Name fell the cars .,-22.376501657887427,-4.475300331577485,(ROOT (NP _Name) (VP (VBD _fell) (NP (DT _the) (NNS _cars))) (. _.)),bad,causative,121,syntax,argument_structure,sample1_PCFG.0.FG-output.rank-1,-4.9823431785877,-4.475300331577485,FALSE
Name rolled the cars .,Name rolled the cars .,-25.945683869374786,-5.189136773874957,(ROOT (NP _Name) (VP (VBD _rolled) (NP (DT _the) (NNS _cars))) (. _.)),good,causative,121,syntax,argument_structure,sample10_PCFG.0.FG-output.rank-1,-5.189136773874957,-4.571672503074958,FALSE
Name fell the cars .,Name fell the cars .,-22.85836251537479,-4.571672503074958,(ROOT (NP _Name) (VP (VBD _fell) (NP (DT _the) (NNS _cars))) (. _.)),bad,causative,121,syntax,argument_structure,sample10_PCFG.0.FG-output.rank-1,-5.189136773874957,-4.571672503074958,FALSE
Name rolled the cars .,Name rolled the cars .,-25.79295630090587,-5.158591260181174,(ROOT (NP _Name) (VP (VBD _rolled) (NP (DT _the) (NNS _cars))) (. _.)),good,causative,121,syntax,argument_structure,sample2_PCFG.0.FG-output.rank-1,-5.158591260181174,-4.565207173199175,FALSE
Name fell the cars .,Name fell the cars .,-22.826035865995873,-4.565207173199175,(ROOT (NP _Name) (VP (VBD _fell) (NP (DT _the) (NNS _cars))) (. _.)),bad,causative,121,syntax,argument_structure,sample2_PCFG.0.FG-output.rank-1,-5.158591260181174,-4.565207173199175,FALSE
Name rolled the cars .,Name rolled the cars .,-25.283131757390404,-5.056626351478081,(ROOT (NP _Name) (VP (VBD _rolled) (NP (DT _the) (NNS _cars))) (. _.)),good,causative,121,syntax,argument_structure,sample3_PCFG.0.FG-output.rank-1,-5.056626351478081,-4.56522274490036,FALSE
Name fell the cars .,Name fell the cars .,-22.826113724501802,-4.56522274490036,(ROOT (NP _Name) (VP (VBD _fell) (NP (DT _the) (NNS _cars))) (. _.)),bad,causative,121,syntax,argument_structure,sample3_PCFG.0.FG-output.rank-1,-5.056626351478081,-4.56522274490036,FALSE
