Sentence,WUGgedSentence,Score,LenFacScore,CleanedParse,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
Name was watched .,Name was watched .,-24.795502399879442,-6.198875599969861,(ROOT (NP _Name) (VP (AUX _was) (VP _watched)) (. _.)),good,passive_2,102,syntax,argument_structure,sample1_PCFG.0.FG-output.rank-1,-6.198875599969861,-4.789500569903451,FALSE
Name was come here .,Name was come here .,-23.947502849517253,-4.789500569903451,(ROOT (NP _Name) (VP (AUX _was) (VP (VB _come) (RB _here))) (. _.)),bad,passive_2,102,syntax,argument_structure,sample1_PCFG.0.FG-output.rank-1,-6.198875599969861,-4.789500569903451,FALSE
Name was watched .,Name was watched .,-23.86437093568287,-5.966092733920718,(ROOT (NP _Name) (VP (AUX _was) (VP _watched)) (. _.)),good,passive_2,102,syntax,argument_structure,sample10_PCFG.0.FG-output.rank-1,-5.966092733920718,-4.81049617453225,FALSE
Name was come here .,Name was come here .,-24.05248087266125,-4.81049617453225,(ROOT (NP _Name) (VP (AUX _was) (VP (VB _come) (ADVP _here))) (. _.)),bad,passive_2,102,syntax,argument_structure,sample10_PCFG.0.FG-output.rank-1,-5.966092733920718,-4.81049617453225,FALSE
Name was watched .,Name was watched .,-22.97526675367901,-5.743816688419752,(ROOT (NP _Name) (VP (AUX _was) (VP _watched)) (. _.)),good,passive_2,102,syntax,argument_structure,sample2_PCFG.0.FG-output.rank-1,-5.743816688419752,-4.760295872218335,FALSE
Name was come here .,Name was come here .,-23.801479361091676,-4.760295872218335,(ROOT (NP _Name) (VP (AUX _was) (VP (VB _come) (RB _here))) (. _.)),bad,passive_2,102,syntax,argument_structure,sample2_PCFG.0.FG-output.rank-1,-5.743816688419752,-4.760295872218335,FALSE
Name was watched .,Name was watched .,-24.344749793878286,-6.086187448469572,(ROOT (NP _Name) (VP (AUX _was) (VP _watched)) (. _.)),good,passive_2,102,syntax,argument_structure,sample3_PCFG.0.FG-output.rank-1,-6.086187448469572,-4.801168053140561,FALSE
Name was come here .,Name was come here .,-24.005840265702805,-4.801168053140561,(ROOT (NP _Name) (VP (AUX _was) (VP (VB _come) (RB _here))) (. _.)),bad,passive_2,102,syntax,argument_structure,sample3_PCFG.0.FG-output.rank-1,-6.086187448469572,-4.801168053140561,FALSE
Name was watched .,Name was watched .,-23.424984455827413,-5.856246113956853,(ROOT (NP _Name) (VP (AUX _was) (VP _watched)) (. _.)),good,passive_2,102,syntax,argument_structure,sample4_PCFG.0.FG-output.rank-1,-5.856246113956853,-4.782780594538203,FALSE
Name was come here .,Name was come here .,-23.913902972691016,-4.782780594538203,(ROOT (NP _Name) (VP (AUX _was) (VP (VB _come) (RB _here))) (. _.)),bad,passive_2,102,syntax,argument_structure,sample4_PCFG.0.FG-output.rank-1,-5.856246113956853,-4.782780594538203,FALSE
Name was watched .,Name was watched .,-22.937826242313104,-5.734456560578276,(ROOT (NP _Name) (VP (AUX _was) (VP _watched)) (. _.)),good,passive_2,102,syntax,argument_structure,sample5_PCFG.0.FG-output.rank-1,-5.734456560578276,-4.7873114828857215,FALSE
Name was come here .,Name was come here .,-23.93655741442861,-4.7873114828857215,(ROOT (NP _Name) (VP (AUX _was) (VP (VB _come) (RB _here))) (. _.)),bad,passive_2,102,syntax,argument_structure,sample5_PCFG.0.FG-output.rank-1,-5.734456560578276,-4.7873114828857215,FALSE
Name was watched .,Name was watched .,-23.841697398142383,-5.960424349535596,(ROOT (NP _Name) (VP (AUX _was) (VP _watched)) (. _.)),good,passive_2,102,syntax,argument_structure,sample6_PCFG.0.FG-output.rank-1,-5.960424349535596,-4.836366660141707,FALSE
Name was come here .,Name was come here .,-24.181833300708533,-4.836366660141707,(ROOT (NP _Name) (VP (AUX _was) (VP (VB _come) (RB _here))) (. _.)),bad,passive_2,102,syntax,argument_structure,sample6_PCFG.0.FG-output.rank-1,-5.960424349535596,-4.836366660141707,FALSE
Name was watched .,Name was watched .,-24.722672464033792,-6.180668116008448,(ROOT (NP _Name) (VP (AUX _was) (VP _watched)) (. _.)),good,passive_2,102,syntax,argument_structure,sample7_PCFG.0.FG-output.rank-1,-6.180668116008448,-4.807160460117621,FALSE
Name was come here .,Name was come here .,-24.035802300588106,-4.807160460117621,(ROOT (NP _Name) (VP (AUX _was) (VP (VB _come) (ADVP _here))) (. _.)),bad,passive_2,102,syntax,argument_structure,sample7_PCFG.0.FG-output.rank-1,-6.180668116008448,-4.807160460117621,FALSE
Name was watched .,Name was watched .,-23.300587734123493,-5.825146933530873,(ROOT (NP _Name) (COP _was) (ADJP _watched) (. _.)),good,passive_2,102,syntax,argument_structure,sample8_PCFG.0.FG-output.rank-1,-5.825146933530873,-4.818106802577073,FALSE
Name was come here .,Name was come here .,-24.090534012885364,-4.818106802577073,(ROOT (NP _Name) (VP (AUX _was) (VP (VB _come) (RB _here))) (. _.)),bad,passive_2,102,syntax,argument_structure,sample8_PCFG.0.FG-output.rank-1,-5.825146933530873,-4.818106802577073,FALSE
Name was watched .,Name was watched .,-24.763692586701094,-6.190923146675273,(ROOT (NP _Name) (VP (AUX _was) (VP _watched)) (. _.)),good,passive_2,102,syntax,argument_structure,sample9_PCFG.0.FG-output.rank-1,-6.190923146675273,-4.854816555400388,FALSE
Name was come here .,Name was come here .,-24.274082777001937,-4.854816555400388,(ROOT (NP _Name) (VP (AUX _was) (VP (VB _come) (RB _here))) (. _.)),bad,passive_2,102,syntax,argument_structure,sample9_PCFG.0.FG-output.rank-1,-6.190923146675273,-4.854816555400388,FALSE
some cat is n't bought .,some cat is n't bought .,-31.44885116194871,-5.241475193658118,(ROOT (NP (DT _some) (NN _cat)) (VP (AUX _is) (NOT _n't) (VP _bought)) (. _.)),good,passive_2,150,syntax,argument_structure,sample1_PCFG.0.FG-output.rank-1,-5.241475193658118,-4.579547878733505,FALSE
some cat is n't come here .,some cat is n't come here .,-32.056835151134536,-4.579547878733505,(ROOT (NP (DT _some) (NN _cat)) (VP (AUX _is) (NOT _n't) (VP (VB _come) (RB _here))) (. _.)),bad,passive_2,150,syntax,argument_structure,sample1_PCFG.0.FG-output.rank-1,-5.241475193658118,-4.579547878733505,FALSE
some cat is n't bought .,some cat is n't bought .,-32.003808052101064,-5.33396800868351,(ROOT (NP (DT _some) (NN _cat)) (VP (AUX _is) (NOT _n't) (VP _bought)) (. _.)),good,passive_2,150,syntax,argument_structure,sample10_PCFG.0.FG-output.rank-1,-5.33396800868351,-4.5655874240714045,FALSE
some cat is n't come here .,some cat is n't come here .,-31.959111968499833,-4.5655874240714045,(ROOT (NP (DT _some) (NN _cat)) (VP (AUX _is) (NOT _n't) (VP (VB _come) (ADVP _here))) (. _.)),bad,passive_2,150,syntax,argument_structure,sample10_PCFG.0.FG-output.rank-1,-5.33396800868351,-4.5655874240714045,FALSE
some cat is n't bought .,some cat is n't bought .,-31.258087889177165,-5.209681314862861,(ROOT (NP (DT _some) (NN _cat)) (VP (AUX _is) (NOT _n't) (VP _bought)) (. _.)),good,passive_2,150,syntax,argument_structure,sample2_PCFG.0.FG-output.rank-1,-5.209681314862861,-4.515611867385675,FALSE
some cat is n't come here .,some cat is n't come here .,-31.60928307169973,-4.515611867385675,(ROOT (NP (DT _some) (NN _cat)) (VP (AUX _is) (NOT _n't) (VP (VB _come) (RB _here))) (. _.)),bad,passive_2,150,syntax,argument_structure,sample2_PCFG.0.FG-output.rank-1,-5.209681314862861,-4.515611867385675,FALSE
some cat is n't bought .,some cat is n't bought .,-31.70100829313136,-5.28350138218856,(ROOT (NP (DT _some) (NN _cat)) (VP (AUX _is) (NOT _n't) (VP _bought)) (. _.)),good,passive_2,150,syntax,argument_structure,sample3_PCFG.0.FG-output.rank-1,-5.28350138218856,-4.537765880658152,FALSE
some cat is n't come here .,some cat is n't come here .,-31.764361164607067,-4.537765880658152,(ROOT (NP (DT _some) (NN _cat)) (VP (AUX _is) (NOT _n't) (VP (VB _come) (RB _here))) (. _.)),bad,passive_2,150,syntax,argument_structure,sample3_PCFG.0.FG-output.rank-1,-5.28350138218856,-4.537765880658152,FALSE
some cat is n't bought .,some cat is n't bought .,-30.96103168709223,-5.160171947848705,(ROOT (NP (DT _some) (NN _cat)) (VP (AUX _is) (NOT _n't) (VP _bought)) (. _.)),good,passive_2,150,syntax,argument_structure,sample4_PCFG.0.FG-output.rank-1,-5.160171947848705,-4.537339982724851,FALSE
some cat is n't come here .,some cat is n't come here .,-31.76137987907396,-4.537339982724851,(ROOT (NP (DT _some) (NN _cat)) (VP (AUX _is) (NOT _n't) (VP (VB _come) (RB _here))) (. _.)),bad,passive_2,150,syntax,argument_structure,sample4_PCFG.0.FG-output.rank-1,-5.160171947848705,-4.537339982724851,FALSE
some cat is n't bought .,some cat is n't bought .,-32.452553140766625,-5.408758856794438,(ROOT (NP (DT _some) (NN _cat)) (VP (AUX _is) (NOT _n't) (VP _bought)) (. _.)),good,passive_2,150,syntax,argument_structure,sample5_PCFG.0.FG-output.rank-1,-5.408758856794438,-4.594174538415248,FALSE
some cat is n't come here .,some cat is n't come here .,-32.15922176890674,-4.594174538415248,(ROOT (NP (DT _some) (NN _cat)) (VP (AUX _is) (NOT _n't) (VP (VB _come) (RB _here))) (. _.)),bad,passive_2,150,syntax,argument_structure,sample5_PCFG.0.FG-output.rank-1,-5.408758856794438,-4.594174538415248,FALSE
some cat is n't bought .,some cat is n't bought .,-31.498901962144586,-5.249816993690764,(ROOT (NP (DT _some) (NN _cat)) (VP (AUX _is) (NOT _n't) (VP _bought)) (. _.)),good,passive_2,150,syntax,argument_structure,sample6_PCFG.0.FG-output.rank-1,-5.249816993690764,-4.562532518568837,FALSE
some cat is n't come here .,some cat is n't come here .,-31.937727629981858,-4.562532518568837,(ROOT (NP (DT _some) (NN _cat)) (VP (AUX _is) (NOT _n't) (VP (VB _come) (RB _here))) (. _.)),bad,passive_2,150,syntax,argument_structure,sample6_PCFG.0.FG-output.rank-1,-5.249816993690764,-4.562532518568837,FALSE
some cat is n't bought .,some cat is n't bought .,-31.553504184008748,-5.258917364001458,(ROOT (NP (DT _some) (NN _cat)) (VP (AUX _is) (NOT _n't) (VP _bought)) (. _.)),good,passive_2,150,syntax,argument_structure,sample7_PCFG.0.FG-output.rank-1,-5.258917364001458,-4.572620845230047,FALSE
some cat is n't come here .,some cat is n't come here .,-32.00834591661033,-4.572620845230047,(ROOT (NP (DT _some) (NN _cat)) (VP (AUX _is) (NOT _n't) (VP (VB _come) (ADVP _here))) (. _.)),bad,passive_2,150,syntax,argument_structure,sample7_PCFG.0.FG-output.rank-1,-5.258917364001458,-4.572620845230047,FALSE
some cat is n't bought .,some cat is n't bought .,-30.923583479015786,-5.153930579835964,(ROOT (NP (DT _some) (NN _cat)) (VP (AUX _is) (NOT _n't) (VP _bought)) (. _.)),good,passive_2,150,syntax,argument_structure,sample8_PCFG.0.FG-output.rank-1,-5.153930579835964,-4.533535332937263,FALSE
some cat is n't come here .,some cat is n't come here .,-31.734747330560843,-4.533535332937263,(ROOT (NP (DT _some) (NN _cat)) (VP (AUX _is) (NOT _n't) (VP (VB _come) (RB _here))) (. _.)),bad,passive_2,150,syntax,argument_structure,sample8_PCFG.0.FG-output.rank-1,-5.153930579835964,-4.533535332937263,FALSE
some cat is n't bought .,some cat is n't bought .,-30.941555759471,-5.156925959911834,(ROOT (NP (DT _some) (NN _cat)) (VP (AUX _is) (NOT _n't) (VP _bought)) (. _.)),good,passive_2,150,syntax,argument_structure,sample9_PCFG.0.FG-output.rank-1,-5.156925959911834,-4.547971536175427,FALSE
some cat is n't come here .,some cat is n't come here .,-31.83580075322799,-4.547971536175427,(ROOT (NP (DT _some) (NN _cat)) (VP (AUX _is) (NOT _n't) (VP (VB _come) (RB _here))) (. _.)),bad,passive_2,150,syntax,argument_structure,sample9_PCFG.0.FG-output.rank-1,-5.156925959911834,-4.547971536175427,FALSE
that dog was bought .,that dog was bought .,-31.299815106214936,-6.259963021242987,(ROOT (NP (DT _that) (NN _dog)) (VP (AUX _was) (VP _bought)) (. _.)),good,passive_2,165,syntax,argument_structure,sample1_PCFG.0.FG-output.rank-1,-6.259963021242987,-5.305535500047274,FALSE
that dog was come here .,that dog was come here .,-31.833213000283642,-5.305535500047274,(ROOT (NP (DT _that) (NN _dog)) (VP (AUX _was) (VP (VB _come) (RB _here))) (. _.)),bad,passive_2,165,syntax,argument_structure,sample1_PCFG.0.FG-output.rank-1,-6.259963021242987,-5.305535500047274,FALSE
that dog was bought .,that dog was bought .,-31.654567693194466,-6.330913538638893,(ROOT (NP (DT _that) (NN _dog)) (VP (AUX _was) (VP _bought)) (. _.)),good,passive_2,165,syntax,argument_structure,sample10_PCFG.0.FG-output.rank-1,-6.330913538638893,-5.2580265951615255,FALSE
that dog was come here .,that dog was come here .,-31.548159570969155,-5.2580265951615255,(ROOT (NP (DT _that) (NN _dog)) (VP (AUX _was) (VP (VB _come) (ADVP _here))) (. _.)),bad,passive_2,165,syntax,argument_structure,sample10_PCFG.0.FG-output.rank-1,-6.330913538638893,-5.2580265951615255,FALSE
that dog was bought .,that dog was bought .,-31.045067821589612,-6.209013564317923,(ROOT (NP (DT _that) (NN _dog)) (VP (AUX _was) (VP _bought)) (. _.)),good,passive_2,165,syntax,argument_structure,sample2_PCFG.0.FG-output.rank-1,-6.209013564317923,-5.224586167852954,FALSE
that dog was come here .,that dog was come here .,-31.347517007117723,-5.224586167852954,(ROOT (NP (DT _that) (NN _dog)) (VP (AUX _was) (VP (VB _come) (RB _here))) (. _.)),bad,passive_2,165,syntax,argument_structure,sample2_PCFG.0.FG-output.rank-1,-6.209013564317923,-5.224586167852954,FALSE
that dog was bought .,that dog was bought .,-31.722074880281713,-6.344414976056343,(ROOT (NP (DT _that) (NN _dog)) (VP (AUX _was) (VP _bought)) (. _.)),good,passive_2,165,syntax,argument_structure,sample3_PCFG.0.FG-output.rank-1,-6.344414976056343,-5.290345089308583,FALSE
that dog was come here .,that dog was come here .,-31.742070535851497,-5.290345089308583,(ROOT (NP (DT _that) (NN _dog)) (VP (AUX _was) (VP (VB _come) (RB _here))) (. _.)),bad,passive_2,165,syntax,argument_structure,sample3_PCFG.0.FG-output.rank-1,-6.344414976056343,-5.290345089308583,FALSE
that dog was bought .,that dog was bought .,-30.817148131162323,-6.163429626232465,(ROOT (NP (DT _that) (NN _dog)) (VP (AUX _was) (VP _bought)) (. _.)),good,passive_2,165,syntax,argument_structure,sample4_PCFG.0.FG-output.rank-1,-6.163429626232465,-5.261721261393206,FALSE
that dog was come here .,that dog was come here .,-31.57032756835924,-5.261721261393206,(ROOT (NP (DT _that) (NN _dog)) (VP (AUX _was) (VP (VB _come) (RB _here))) (. _.)),bad,passive_2,165,syntax,argument_structure,sample4_PCFG.0.FG-output.rank-1,-6.163429626232465,-5.261721261393206,FALSE
that dog was bought .,that dog was bought .,-31.97991422754716,-6.395982845509431,(ROOT (NP (DT _that) (NN _dog)) (VP (AUX _was) (VP _bought)) (. _.)),good,passive_2,165,syntax,argument_structure,sample5_PCFG.0.FG-output.rank-1,-6.395982845509431,-5.274505156268017,FALSE
that dog was come here .,that dog was come here .,-31.6470309376081,-5.274505156268017,(ROOT (NP (DT _that) (NN _dog)) (VP (AUX _was) (VP (VB _come) (RB _here))) (. _.)),bad,passive_2,165,syntax,argument_structure,sample5_PCFG.0.FG-output.rank-1,-6.395982845509431,-5.274505156268017,FALSE
that dog was bought .,that dog was bought .,-31.543601492018553,-6.308720298403711,(ROOT (NP (DT _that) (NN _dog)) (VP (AUX _was) (VP _bought)) (. _.)),good,passive_2,165,syntax,argument_structure,sample6_PCFG.0.FG-output.rank-1,-6.308720298403711,-5.3303116916264415,FALSE
that dog was come here .,that dog was come here .,-31.98187014975865,-5.3303116916264415,(ROOT (NP (DT _that) (NN _dog)) (VP (AUX _was) (VP (VB _come) (RB _here))) (. _.)),bad,passive_2,165,syntax,argument_structure,sample6_PCFG.0.FG-output.rank-1,-6.308720298403711,-5.3303116916264415,FALSE
that dog was bought .,that dog was bought .,-31.680110291146487,-6.336022058229298,(ROOT (NP (DT _that) (NN _dog)) (VP (AUX _was) (VP _bought)) (. _.)),good,passive_2,165,syntax,argument_structure,sample7_PCFG.0.FG-output.rank-1,-6.336022058229298,-5.347798448502835,FALSE
that dog was come here .,that dog was come here .,-32.08679069101701,-5.347798448502835,(ROOT (NP (DT _that) (NN _dog)) (VP (AUX _was) (VP (VB _come) (ADVP _here))) (. _.)),bad,passive_2,165,syntax,argument_structure,sample7_PCFG.0.FG-output.rank-1,-6.336022058229298,-5.347798448502835,FALSE
that dog was bought .,that dog was bought .,-30.86990867901226,-6.173981735802451,(ROOT (NP (DT _that) (NN _dog)) (VP (AUX _was) (VP _bought)) (. _.)),good,passive_2,165,syntax,argument_structure,sample8_PCFG.0.FG-output.rank-1,-6.173981735802451,-5.26946247947138,FALSE
that dog was come here .,that dog was come here .,-31.61677487682828,-5.26946247947138,(ROOT (NP (DT _that) (NN _dog)) (VP (AUX _was) (VP (VB _come) (RB _here))) (. _.)),bad,passive_2,165,syntax,argument_structure,sample8_PCFG.0.FG-output.rank-1,-6.173981735802451,-5.26946247947138,FALSE
that dog was bought .,that dog was bought .,-31.024254188836245,-6.204850837767249,(ROOT (NP (DT _that) (NN _dog)) (VP (AUX _was) (VP _bought)) (. _.)),good,passive_2,165,syntax,argument_structure,sample9_PCFG.0.FG-output.rank-1,-6.204850837767249,-5.319201295145511,FALSE
that dog was come here .,that dog was come here .,-31.915207770873067,-5.319201295145511,(ROOT (NP (DT _that) (NN _dog)) (VP (AUX _was) (VP (VB _come) (RB _here))) (. _.)),bad,passive_2,165,syntax,argument_structure,sample9_PCFG.0.FG-output.rank-1,-6.204850837767249,-5.319201295145511,FALSE
Name is n't left .,Name is n't left .,-20.214198393028052,-4.042839678605611,(ROOT (NP _Name) (VP (COP _is) (NOT _n't) (ADJP _left)) (. _.)),bad,passive_2,310,syntax,argument_structure,sample1_PCFG.0.FG-output.rank-1,-4.0902789387586544,-4.042839678605611,FALSE
Name is n't scared .,Name is n't scared .,-20.451394693793272,-4.0902789387586544,(ROOT (NP _Name) (VP (COP _is) (NOT _n't) (ADJP _scared)) (. _.)),good,passive_2,310,syntax,argument_structure,sample1_PCFG.0.FG-output.rank-1,-4.0902789387586544,-4.042839678605611,FALSE
Name is n't left .,Name is n't left .,-20.131582546802225,-4.026316509360445,(ROOT (NP _Name) (VP (COP _is) (NOT _n't) (ADJP _left)) (. _.)),bad,passive_2,310,syntax,argument_structure,sample10_PCFG.0.FG-output.rank-1,-4.07206974863778,-4.026316509360445,FALSE
Name is n't scared .,Name is n't scared .,-20.3603487431889,-4.07206974863778,(ROOT (NP _Name) (VP (COP _is) (NOT _n't) (ADJP _scared)) (. _.)),good,passive_2,310,syntax,argument_structure,sample10_PCFG.0.FG-output.rank-1,-4.07206974863778,-4.026316509360445,FALSE
Name is n't left .,Name is n't left .,-20.20530861339789,-4.0410617226795775,(ROOT (NP _Name) (VP (COP _is) (NOT _n't) (ADJP _left)) (. _.)),bad,passive_2,310,syntax,argument_structure,sample2_PCFG.0.FG-output.rank-1,-4.233865551226045,-4.0410617226795775,FALSE
Name is n't scared .,Name is n't scared .,-21.169327756130226,-4.233865551226045,(ROOT (NP _Name) (VP (COP _is) (NOT _n't) (ADJP _scared)) (. _.)),good,passive_2,310,syntax,argument_structure,sample2_PCFG.0.FG-output.rank-1,-4.233865551226045,-4.0410617226795775,FALSE
Name is n't left .,Name is n't left .,-20.327843739226388,-4.065568747845278,(ROOT (NP _Name) (VP (COP _is) (NOT _n't) (ADJP _left)) (. _.)),bad,passive_2,310,syntax,argument_structure,sample3_PCFG.0.FG-output.rank-1,-4.102611118518479,-4.065568747845278,FALSE
Name is n't scared .,Name is n't scared .,-20.513055592592394,-4.102611118518479,(ROOT (NP _Name) (VP (COP _is) (NOT _n't) (ADJP _scared)) (. _.)),good,passive_2,310,syntax,argument_structure,sample3_PCFG.0.FG-output.rank-1,-4.102611118518479,-4.065568747845278,FALSE
Name is n't left .,Name is n't left .,-20.340056158021817,-4.068011231604364,(ROOT (NP _Name) (VP (COP _is) (NOT _n't) (ADJP _left)) (. _.)),bad,passive_2,310,syntax,argument_structure,sample4_PCFG.0.FG-output.rank-1,-4.347033320839475,-4.068011231604364,FALSE
