Sentence,WUGgedSentence,Score,LenFacScore,CleanedParse,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
some chair was broken by the dishes .,some chair was broken by the dishes .,-44.98600150293389,-5.623250187866736,(ROOT (NP (DT _some) (NN _chair)) (COP _was) (ADJP (JJ _broken) (PP (IN _by) (NP (DT _the) (NNS _dishes)))) (. _.)),bad,animate_subject_passive,148,syntax,s-selection,sample1_PCFG.0.FG-output.rank-1,-5.555317044353097,-5.623250187866736,TRUE
some chair was broken by the child .,some chair was broken by the child .,-44.442536354824774,-5.555317044353097,(ROOT (NP (DT _some) (NN _chair)) (COP _was) (ADJP (JJ _broken) (PP (IN _by) (NP (DT _the) (NN _child)))) (. _.)),good,animate_subject_passive,148,syntax,s-selection,sample1_PCFG.0.FG-output.rank-1,-5.555317044353097,-5.623250187866736,TRUE
some chair was broken by the dishes .,some chair was broken by the dishes .,-45.47825434674649,-5.684781793343311,(ROOT (NP (DT _some) (NN _chair)) (VP (COP _was) (ADJP (JJ _broken) (PP (IN _by) (NP (DT _the) (NNS _dishes))))) (. _.)),bad,animate_subject_passive,148,syntax,s-selection,sample10_PCFG.0.FG-output.rank-1,-5.580213520382034,-5.684781793343311,TRUE
some chair was broken by the child .,some chair was broken by the child .,-44.64170816305627,-5.580213520382034,(ROOT (NP (DT _some) (NN _chair)) (VP (COP _was) (ADJP (JJ _broken) (PP (IN _by) (NP (DT _the) (NN _child))))) (. _.)),good,animate_subject_passive,148,syntax,s-selection,sample10_PCFG.0.FG-output.rank-1,-5.580213520382034,-5.684781793343311,TRUE
some chair was broken by the dishes .,some chair was broken by the dishes .,-44.63453417913817,-5.579316772392271,(ROOT (NP (DT _some) (NN _chair)) (COP _was) (ADJP (JJ _broken) (PP (IN _by) (NP (DT _the) (NNS _dishes)))) (. _.)),bad,animate_subject_passive,148,syntax,s-selection,sample2_PCFG.0.FG-output.rank-1,-5.455963543467362,-5.579316772392271,TRUE
some chair was broken by the child .,some chair was broken by the child .,-43.6477083477389,-5.455963543467362,(ROOT (NP (DT _some) (NN _chair)) (COP _was) (ADJP (JJ _broken) (PP (IN _by) (NP (DT _the) (NN _child)))) (. _.)),good,animate_subject_passive,148,syntax,s-selection,sample2_PCFG.0.FG-output.rank-1,-5.455963543467362,-5.579316772392271,TRUE
some chair was broken by the dishes .,some chair was broken by the dishes .,-45.79824756124161,-5.724780945155201,(ROOT (NP (DT _some) (NN _chair)) (COP _was) (ADJP (JJ _broken) (PP (IN _by) (NP (DT _the) (NNS _dishes)))) (. _.)),bad,animate_subject_passive,148,syntax,s-selection,sample3_PCFG.0.FG-output.rank-1,-5.567974838393003,-5.724780945155201,TRUE
some chair was broken by the child .,some chair was broken by the child .,-44.54379870714402,-5.567974838393003,(ROOT (NP (DT _some) (NN _chair)) (COP _was) (ADJP (JJ _broken) (PP (IN _by) (NP (DT _the) (NN _child)))) (. _.)),good,animate_subject_passive,148,syntax,s-selection,sample3_PCFG.0.FG-output.rank-1,-5.567974838393003,-5.724780945155201,TRUE
some chair was broken by the dishes .,some chair was broken by the dishes .,-45.00105387246244,-5.625131734057805,(ROOT (NP (DT _some) (NN _chair)) (VP (AUX _was) (VP (VBN _broken) (PP (IN _by) (NP (DT _the) (NNS _dishes))))) (. _.)),bad,animate_subject_passive,148,syntax,s-selection,sample4_PCFG.0.FG-output.rank-1,-5.686810088726495,-5.625131734057805,FALSE
some chair was broken by the child .,some chair was broken by the child .,-45.49448070981196,-5.686810088726495,(ROOT (NP (DT _some) (NN _chair)) (VP (AUX _was) (VP (VBN _broken) (PP (IN _by) (NP (DT _the) (NN _child))))) (. _.)),good,animate_subject_passive,148,syntax,s-selection,sample4_PCFG.0.FG-output.rank-1,-5.686810088726495,-5.625131734057805,FALSE
some chair was broken by the dishes .,some chair was broken by the dishes .,-45.24550865267789,-5.655688581584736,(ROOT (NP (DT _some) (NN _chair)) (COP _was) (ADJP (JJ _broken) (PP (IN _by) (NP (DT _the) (NNS _dishes)))) (. _.)),bad,animate_subject_passive,148,syntax,s-selection,sample5_PCFG.0.FG-output.rank-1,-5.607772357543797,-5.655688581584736,TRUE
some chair was broken by the child .,some chair was broken by the child .,-44.862178860350376,-5.607772357543797,(ROOT (NP (DT _some) (NN _chair)) (COP _was) (ADJP (JJ _broken) (PP (IN _by) (NP (DT _the) (NN _child)))) (. _.)),good,animate_subject_passive,148,syntax,s-selection,sample5_PCFG.0.FG-output.rank-1,-5.607772357543797,-5.655688581584736,TRUE
some chair was broken by the dishes .,some chair was broken by the dishes .,-43.75393142850739,-5.469241428563424,(ROOT (NP (DT _some) (NN _chair)) (COP _was) (ADJP (JJ _broken) (PP (IN _by) (NP (DT _the) (NNS _dishes)))) (. _.)),bad,animate_subject_passive,148,syntax,s-selection,sample6_PCFG.0.FG-output.rank-1,-5.451403332517091,-5.469241428563424,TRUE
some chair was broken by the child .,some chair was broken by the child .,-43.61122666013673,-5.451403332517091,(ROOT (NP (DT _some) (NN _chair)) (COP _was) (ADJP (JJ _broken) (PP (IN _by) (NP (DT _the) (NN _child)))) (. _.)),good,animate_subject_passive,148,syntax,s-selection,sample6_PCFG.0.FG-output.rank-1,-5.451403332517091,-5.469241428563424,TRUE
some chair was broken by the dishes .,some chair was broken by the dishes .,-45.65686852621108,-5.707108565776385,(ROOT (NP (DT _some) (NN _chair)) (VP (COP _was) (ADJP (JJ _broken) (PP (IN _by) (NP (DT _the) (NNS _dishes))))) (. _.)),bad,animate_subject_passive,148,syntax,s-selection,sample7_PCFG.0.FG-output.rank-1,-5.747745239956733,-5.707108565776385,FALSE
some chair was broken by the child .,some chair was broken by the child .,-45.98196191965386,-5.747745239956733,(ROOT (NP (DT _some) (NN _chair)) (VP (COP _was) (ADJP (JJ _broken) (PP (IN _by) (NP (DT _the) (NN _child))))) (. _.)),good,animate_subject_passive,148,syntax,s-selection,sample7_PCFG.0.FG-output.rank-1,-5.747745239956733,-5.707108565776385,FALSE
some chair was broken by the dishes .,some chair was broken by the dishes .,-45.32069124046245,-5.665086405057807,(ROOT (NP (DT _some) (NN _chair)) (COP _was) (ADJP (JJ _broken) (PP (IN _by) (NP (DT _the) (NNS _dishes)))) (. _.)),bad,animate_subject_passive,148,syntax,s-selection,sample8_PCFG.0.FG-output.rank-1,-5.509762368550252,-5.665086405057807,TRUE
some chair was broken by the child .,some chair was broken by the child .,-44.078098948402015,-5.509762368550252,(ROOT (NP (DT _some) (NN _chair)) (COP _was) (ADJP (JJ _broken) (PP (IN _by) (NP (DT _the) (NN _child)))) (. _.)),good,animate_subject_passive,148,syntax,s-selection,sample8_PCFG.0.FG-output.rank-1,-5.509762368550252,-5.665086405057807,TRUE
some chair was broken by the dishes .,some chair was broken by the dishes .,-44.61380496773076,-5.576725620966345,(ROOT (NP (DT _some) (NN _chair)) (COP _was) (ADJP (JJ _broken) (PP (IN _by) (NP (DT _the) (NNS _dishes)))) (. _.)),bad,animate_subject_passive,148,syntax,s-selection,sample9_PCFG.0.FG-output.rank-1,-5.504454710475263,-5.576725620966345,TRUE
some chair was broken by the child .,some chair was broken by the child .,-44.0356376838021,-5.504454710475263,(ROOT (NP (DT _some) (NN _chair)) (COP _was) (ADJP (JJ _broken) (PP (IN _by) (NP (DT _the) (NN _child)))) (. _.)),good,animate_subject_passive,148,syntax,s-selection,sample9_PCFG.0.FG-output.rank-1,-5.504454710475263,-5.576725620966345,TRUE
Name was n't sounded like by some boy .,Name was n't sounded like by some boy .,-44.42624598721787,-4.936249554135319,(ROOT (NP _Name) (VP (AUX _was) (NOT _n't) (VP (VBD _sounded) (PP (IN _like) (IN _by) (NP (DT _some) (NN _boy))))) (. _.)),good,animate_subject_passive,162,syntax,s-selection,sample1_PCFG.0.FG-output.rank-1,-4.936249554135319,-5.425798109439183,TRUE
Name was n't sounded like by some dish .,Name was n't sounded like by some dish .,-48.832182984952645,-5.425798109439183,(ROOT (NP _Name) (VP (AUX _was) (NOT _n't) (VP (VBD _sounded) (PP (IN _like) (IN _by) (NP (DT _some) (NN _dish))))) (. _.)),bad,animate_subject_passive,162,syntax,s-selection,sample1_PCFG.0.FG-output.rank-1,-4.936249554135319,-5.425798109439183,TRUE
Name was n't sounded like by some boy .,Name was n't sounded like by some boy .,-44.787147144784356,-4.976349682753817,(ROOT (NP _Name) (VP (AUX _was) (NOT _n't) (VP (VBD _sounded) (PP (IN _like) (IN _by) (NP (DT _some) (NN _boy))))) (. _.)),good,animate_subject_passive,162,syntax,s-selection,sample10_PCFG.0.FG-output.rank-1,-4.976349682753817,-5.34114514761329,TRUE
Name was n't sounded like by some dish .,Name was n't sounded like by some dish .,-48.07030632851961,-5.34114514761329,(ROOT (NP _Name) (VP (AUX _was) (NOT _n't) (VP (VBD _sounded) (PP (IN _like) (IN _by) (NP (DT _some) (NN _dish))))) (. _.)),bad,animate_subject_passive,162,syntax,s-selection,sample10_PCFG.0.FG-output.rank-1,-4.976349682753817,-5.34114514761329,TRUE
Name was n't sounded like by some boy .,Name was n't sounded like by some boy .,-44.41319094965455,-4.934798994406061,(ROOT (NP _Name) (VP (AUX _was) (NOT _n't) (VP (VBD _sounded) (PP (IN _like) (IN _by) (NP (DT _some) (NN _boy))))) (. _.)),good,animate_subject_passive,162,syntax,s-selection,sample2_PCFG.0.FG-output.rank-1,-4.934798994406061,-5.305015316490721,TRUE
Name was n't sounded like by some dish .,Name was n't sounded like by some dish .,-47.74513784841648,-5.305015316490721,(ROOT (NP _Name) (VP (AUX _was) (NOT _n't) (VP (VBD _sounded) (PP (IN _like) (IN _by) (NP (DT _some) (NN _dish))))) (. _.)),bad,animate_subject_passive,162,syntax,s-selection,sample2_PCFG.0.FG-output.rank-1,-4.934798994406061,-5.305015316490721,TRUE
Name was n't sounded like by some boy .,Name was n't sounded like by some boy .,-44.79398199990782,-4.977109111100869,(ROOT (NP _Name) (VP (AUX _was) (NOT _n't) (VP (VBD _sounded) (PP (IN _like) (IN _by) (NP (DT _some) (NN _boy))))) (. _.)),good,animate_subject_passive,162,syntax,s-selection,sample3_PCFG.0.FG-output.rank-1,-4.977109111100869,-5.316683335297285,TRUE
