Sentence,WUGgedSentence,Score,LenFacScore,CleanedParse,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
Name had learned that those birds will look like *T* .,Name had learned that those birds will look like *T* .,-64.56418872582314,-5.869471702347559,(ROOT (NP _Name) (VP (VBD _had) (VP (VBN _learned) (NP _that) (SBAR (NP (DT _those) (NNS _birds)) (VP (MD _will) (VP (VB _look) (PP (IN _like) (NP _*T*))))))) (. _.)),bad,wh_vs_that_with_gap,207,syntax,filler_gap_dependency,sample1_PCFG.0.FG-output.rank-1,-5.792990480418005,-5.869471702347559,TRUE
Name had learned what those birds will look like *T* .,Name had learned what those birds will look like *T* .,-63.722895284598046,-5.792990480418005,(ROOT (NP _Name) (VP (VBD _had) (VP (VBN _learned) (SBAR (WHNP _what) (S (NP (DT _those) (NNS _birds)) (VP (MD _will) (VP (VB _look) (PP (IN _like) (NP _*T*)))))))) (. _.)),good,wh_vs_that_with_gap,207,syntax,filler_gap_dependency,sample1_PCFG.0.FG-output.rank-1,-5.792990480418005,-5.869471702347559,TRUE
Name had learned that those birds will look like *T* .,Name had learned that those birds will look like *T* .,-64.55317421027668,-5.868470382752426,(ROOT (NP _Name) (VP (VBD _had) (VP (VBN _learned) (SBAR (COMP _that) (NP (DT _those) (NNS _birds)) (VP (MD _will) (VP (VB _look) (PP (IN _like) (NP _*T*))))))) (. _.)),bad,wh_vs_that_with_gap,207,syntax,filler_gap_dependency,sample10_PCFG.0.FG-output.rank-1,-5.876351872906651,-5.868470382752426,FALSE
Name had learned what those birds will look like *T* .,Name had learned what those birds will look like *T* .,-64.63987060197316,-5.876351872906651,(ROOT (NP _Name) (VP (VBD _had) (VP (VBN _learned) (SBAR (WHNP _what) (S (NP (DT _those) (NNS _birds)) (VP (MD _will) (VP (VB _look) (PP (IN _like) (NP _*T*)))) (. _.)))))),good,wh_vs_that_with_gap,207,syntax,filler_gap_dependency,sample10_PCFG.0.FG-output.rank-1,-5.876351872906651,-5.868470382752426,FALSE
Name had learned that those birds will look like *T* .,Name had learned that those birds will look like *T* .,-64.47547289300346,-5.861406626636678,(ROOT (NP _Name) (VP (VBD _had) (VP (VBN _learned) (SBAR (COMP _that) (NP (DT _those) (NNS _birds)) (VP (MD _will) (VP (VB _look) (PP (IN _like) (NP _*T*))))))) (. _.)),bad,wh_vs_that_with_gap,207,syntax,filler_gap_dependency,sample2_PCFG.0.FG-output.rank-1,-5.861652995386546,-5.861406626636678,FALSE
Name had learned what those birds will look like *T* .,Name had learned what those birds will look like *T* .,-64.478182949252,-5.861652995386546,(ROOT (NP _Name) (VP (VBD _had) (VP (VBN _learned) (SBAR (WHNP _what) (S (NP (DT _those) (NNS _birds)) (VP (MD _will) (VP (VB _look) (PP (IN _like) (NP _*T*)))) (. _.)))))),good,wh_vs_that_with_gap,207,syntax,filler_gap_dependency,sample2_PCFG.0.FG-output.rank-1,-5.861652995386546,-5.861406626636678,FALSE
Name had learned that those birds will look like *T* .,Name had learned that those birds will look like *T* .,-64.48747750528389,-5.862497955025808,(ROOT (NP _Name) (VP (AUX _had) (VBN _learned) (S (NP (DT _that) (DT _those) (NNS _birds)) (VP (MD _will) (VP (VB _look) (PP (IN _like) (NP _*T*)))))) (. _.)),bad,wh_vs_that_with_gap,207,syntax,filler_gap_dependency,sample3_PCFG.0.FG-output.rank-1,-5.801393697903552,-5.862497955025808,TRUE
Name had learned what those birds will look like *T* .,Name had learned what those birds will look like *T* .,-63.81533067693907,-5.801393697903552,(ROOT (NP _Name) (VP (AUX _had) (VP (VBN _learned) (SBAR (WHNP _what) (S (NP (DT _those) (NNS _birds)) (VP (MD _will) (VP (VB _look) (PP (IN _like) (NP _*T*)))))))) (. _.)),good,wh_vs_that_with_gap,207,syntax,filler_gap_dependency,sample3_PCFG.0.FG-output.rank-1,-5.801393697903552,-5.862497955025808,TRUE
Name had learned that those birds will look like *T* .,Name had learned that those birds will look like *T* .,-65.15424946444294,-5.923113587676631,(ROOT (NP _Name) (VP (AUX _had) (VP (VBN _learned) (SBAR (COMP _that) (NP (DT _those) (NNS _birds)) (VP (MD _will) (VP (VB _look) (PP (IN _like) (NP _*T*))))))) (. _.)),bad,wh_vs_that_with_gap,207,syntax,filler_gap_dependency,sample4_PCFG.0.FG-output.rank-1,-5.89678907665006,-5.923113587676631,TRUE
Name had learned what those birds will look like *T* .,Name had learned what those birds will look like *T* .,-64.86467984315065,-5.89678907665006,(ROOT (NP _Name) (VP (AUX _had) (VP (VBN _learned) (SBAR (WHNP _what) (S (NP (DT _those) (NNS _birds)) (VP (MD _will) (VP (VB _look) (PP (IN _like) (NP _*T*)))) (. _.)))))),good,wh_vs_that_with_gap,207,syntax,filler_gap_dependency,sample4_PCFG.0.FG-output.rank-1,-5.89678907665006,-5.923113587676631,TRUE
Name had learned that those birds will look like *T* .,Name had learned that those birds will look like *T* .,-64.48676799576914,-5.862433454160831,(ROOT (NP _Name) (VP (VBD _had) (VP (VBN _learned) (SBAR (COMP _that) (NP (DT _those) (NNS _birds)) (VP (MD _will) (VP (VB _look) (PP (IN _like) (NP _*T*))))))) (. _.)),bad,wh_vs_that_with_gap,207,syntax,filler_gap_dependency,sample5_PCFG.0.FG-output.rank-1,-5.82309478446517,-5.862433454160831,TRUE
Name had learned what those birds will look like *T* .,Name had learned what those birds will look like *T* .,-64.05404262911688,-5.82309478446517,(ROOT (NP _Name) (VP (VBD _had) (VP (VBN _learned) (SBAR (WHNP _what) (S (NP (DT _those) (NNS _birds)) (VP (MD _will) (VP (VB _look) (PP (IN _like) (NP _*T*)))) (. _.)))))),good,wh_vs_that_with_gap,207,syntax,filler_gap_dependency,sample5_PCFG.0.FG-output.rank-1,-5.82309478446517,-5.862433454160831,TRUE
Name had learned that those birds will look like *T* .,Name had learned that those birds will look like *T* .,-64.23094178244828,-5.839176525677117,(ROOT (NP _Name) (VP (VBD _had) (VP (VBN _learned) (SBAR (COMP _that) (NP (DT _those) (NNS _birds)) (VP (MD _will) (VP (VB _look) (PP (IN _like) (NP _*T*))))))) (. _.)),bad,wh_vs_that_with_gap,207,syntax,filler_gap_dependency,sample6_PCFG.0.FG-output.rank-1,-5.799722008187234,-5.839176525677117,TRUE
Name had learned what those birds will look like *T* .,Name had learned what those birds will look like *T* .,-63.796942090059574,-5.799722008187234,(ROOT (NP _Name) (VP (VBD _had) (VP (VBN _learned) (SBAR (WHNP _what) (S (NP (DT _those) (NNS _birds)) (VP (MD _will) (VP (VB _look) (PP (IN _like) (NP _*T*)))) (. _.)))))),good,wh_vs_that_with_gap,207,syntax,filler_gap_dependency,sample6_PCFG.0.FG-output.rank-1,-5.799722008187234,-5.839176525677117,TRUE
Name had learned that those birds will look like *T* .,Name had learned that those birds will look like *T* .,-64.64410590886432,-5.876736900805847,(ROOT (NP _Name) (VP (VBD _had) (VP (VBN _learned) (SBAR (COMP _that) (NP (DT _those) (NNS _birds)) (VP (MD _will) (VP (VB _look) (PP (IN _like) (NP _*T*))))))) (. _.)),bad,wh_vs_that_with_gap,207,syntax,filler_gap_dependency,sample7_PCFG.0.FG-output.rank-1,-5.827287958136131,-5.876736900805847,TRUE
Name had learned what those birds will look like *T* .,Name had learned what those birds will look like *T* .,-64.10016753949745,-5.827287958136131,(ROOT (NP _Name) (VP (VBD _had) (VP (VBN _learned) (SBAR (WHNP _what) (S (NP (DT _those) (NNS _birds)) (VP (MD _will) (VP (VB _look) (PP (IN _like) (NP _*T*)))) (. _.)))))),good,wh_vs_that_with_gap,207,syntax,filler_gap_dependency,sample7_PCFG.0.FG-output.rank-1,-5.827287958136131,-5.876736900805847,TRUE
Name had learned that those birds will look like *T* .,Name had learned that those birds will look like *T* .,-64.53140022691159,-5.866490929719235,(ROOT (NP _Name) (VP (VBD _had) (VP (VBN _learned) (SBAR (COMP _that) (NP (DT _those) (NNS _birds)) (VP (MD _will) (VP (VB _look) (PP (IN _like) (NP _*T*))))))) (. _.)),bad,wh_vs_that_with_gap,207,syntax,filler_gap_dependency,sample8_PCFG.0.FG-output.rank-1,-5.807873645914378,-5.866490929719235,TRUE
Name had learned what those birds will look like *T* .,Name had learned what those birds will look like *T* .,-63.88661010505815,-5.807873645914378,(ROOT (NP _Name) (VP (VBD _had) (VP (VBN _learned) (SBAR (WHNP _what) (S (NP (DT _those) (NNS _birds)) (VP (MD _will) (VP (VB _look) (PP (IN _like) (NP _*T*)))) (. _.)))))),good,wh_vs_that_with_gap,207,syntax,filler_gap_dependency,sample8_PCFG.0.FG-output.rank-1,-5.807873645914378,-5.866490929719235,TRUE
Name had learned that those birds will look like *T* .,Name had learned that those birds will look like *T* .,-66.02486919584857,-6.002260835986234,(ROOT (NP _Name) (VP (AUX _had) (VP (VBN _learned) (NP _that) (SBAR (NP (DT _those) (NNS _birds)) (VP (MD _will) (VP (VB _look) (PP (IN _like) (NP _*T*))))))) (. _.)),bad,wh_vs_that_with_gap,207,syntax,filler_gap_dependency,sample9_PCFG.0.FG-output.rank-1,-5.916442347909169,-6.002260835986234,TRUE
Name had learned what those birds will look like *T* .,Name had learned what those birds will look like *T* .,-65.08086582700086,-5.916442347909169,(ROOT (NP _Name) (VP (AUX _had) (VP (VBN _learned) (SBAR (WHNP _what) (S (NP (DT _those) (NNS _birds)) (VP (MD _will) (VP (VB _look) (PP (IN _like) (NP _*T*)))))))) (. _.)),good,wh_vs_that_with_gap,207,syntax,filler_gap_dependency,sample9_PCFG.0.FG-output.rank-1,-5.916442347909169,-6.002260835986234,TRUE
Name learned that all boys listen to *T* .,Name learned that all boys listen to *T* .,-52.422792299771345,-5.824754699974594,(ROOT (NP _Name) (VP (VBN _learned) (NP _that) (SBAR (NP (DT _all) (NNS _boys)) (VP (VB _listen) (PP (IN _to) (NP _*T*))))) (. _.)),bad,wh_vs_that_with_gap,210,syntax,filler_gap_dependency,sample1_PCFG.0.FG-output.rank-1,-5.994135845622428,-5.824754699974594,FALSE
Name learned who all boys listen to *T* .,Name learned who all boys listen to *T* .,-53.947222610601855,-5.994135845622428,(ROOT (NP _Name) (VP (VBN _learned) (SBAR (WHNP _who) (S (NP (DT _all) (NNS _boys)) (VP (VB _listen) (PP (IN _to) (NP _*T*)))))) (. _.)),good,wh_vs_that_with_gap,210,syntax,filler_gap_dependency,sample1_PCFG.0.FG-output.rank-1,-5.994135845622428,-5.824754699974594,FALSE
Name learned that all boys listen to *T* .,Name learned that all boys listen to *T* .,-52.833949327178985,-5.870438814130998,(ROOT (NP _Name) (VP (VBN _learned) (SBAR (COMP _that) (NP (DT _all) (NNS _boys)) (VP (VB _listen) (PP (IN _to) (NP _*T*))))) (. _.)),bad,wh_vs_that_with_gap,210,syntax,filler_gap_dependency,sample10_PCFG.0.FG-output.rank-1,-6.112020155820927,-5.870438814130998,FALSE
Name learned who all boys listen to *T* .,Name learned who all boys listen to *T* .,-55.008181402388345,-6.112020155820927,(ROOT (NP _Name) (VP (VBN _learned) (SBAR (WHNP _who) (S (NP (DT _all) (NNS _boys)) (VP (VB _listen) (PP (IN _to) (NP _*T*))) (. _.))))),good,wh_vs_that_with_gap,210,syntax,filler_gap_dependency,sample10_PCFG.0.FG-output.rank-1,-6.112020155820927,-5.870438814130998,FALSE
Name learned that all boys listen to *T* .,Name learned that all boys listen to *T* .,-52.46530469025868,-5.829478298917631,(ROOT (NP _Name) (VP (VBN _learned) (SBAR (COMP _that) (NP (DT _all) (NNS _boys)) (VP (VB _listen) (PP (IN _to) (NP _*T*))))) (. _.)),bad,wh_vs_that_with_gap,210,syntax,filler_gap_dependency,sample2_PCFG.0.FG-output.rank-1,-6.076937502114484,-5.829478298917631,FALSE
Name learned who all boys listen to *T* .,Name learned who all boys listen to *T* .,-54.692437519030356,-6.076937502114484,(ROOT (NP _Name) (VP (VBN _learned) (SBAR (WHNP _who) (S (NP (DT _all) (NNS _boys)) (VP (VB _listen) (PP (IN _to) (NP _*T*))) (. _.))))),good,wh_vs_that_with_gap,210,syntax,filler_gap_dependency,sample2_PCFG.0.FG-output.rank-1,-6.076937502114484,-5.829478298917631,FALSE
Name learned that all boys listen to *T* .,Name learned that all boys listen to *T* .,-52.4732855102051,-5.830365056689455,(ROOT (NP _Name) (VP (VBN _learned) (SBAR (COMP _that) (S (NP (DT _all) (NNS _boys)) (VP (VB _listen) (PP (IN _to) (NP _*T*)))))) (. _.)),bad,wh_vs_that_with_gap,210,syntax,filler_gap_dependency,sample3_PCFG.0.FG-output.rank-1,-5.946258392923492,-5.830365056689455,FALSE
Name learned who all boys listen to *T* .,Name learned who all boys listen to *T* .,-53.51632553631143,-5.946258392923492,(ROOT (NP _Name) (VP (VBN _learned) (SBAR (WHNP _who) (S (NP (DT _all) (NNS _boys)) (VP (VB _listen) (PP (IN _to) (NP _*T*)))))) (. _.)),good,wh_vs_that_with_gap,210,syntax,filler_gap_dependency,sample3_PCFG.0.FG-output.rank-1,-5.946258392923492,-5.830365056689455,FALSE
Name learned that all boys listen to *T* .,Name learned that all boys listen to *T* .,-52.80151228927399,-5.866834698808221,(ROOT (NP _Name) (VP (VBN _learned) (SBAR (COMP _that) (NP (DT _all) (NNS _boys)) (VP (VB _listen) (PP (IN _to) (NP _*T*))))) (. _.)),bad,wh_vs_that_with_gap,210,syntax,filler_gap_dependency,sample4_PCFG.0.FG-output.rank-1,-6.101505648170445,-5.866834698808221,FALSE
Name learned who all boys listen to *T* .,Name learned who all boys listen to *T* .,-54.913550833534,-6.101505648170445,(ROOT (NP _Name) (VP (VBN _learned) (SBAR (WHNP _who) (S (NP (DT _all) (NNS _boys)) (VP (VB _listen) (PP (IN _to) (NP _*T*))) (. _.))))),good,wh_vs_that_with_gap,210,syntax,filler_gap_dependency,sample4_PCFG.0.FG-output.rank-1,-6.101505648170445,-5.866834698808221,FALSE
Name learned that all boys listen to *T* .,Name learned that all boys listen to *T* .,-52.65245775209389,-5.850273083565988,(ROOT (NP _Name) (VP (VBN _learned) (SBAR (COMP _that) (NP (DT _all) (NNS _boys)) (VP (VB _listen) (PP (IN _to) (NP _*T*))))) (. _.)),bad,wh_vs_that_with_gap,210,syntax,filler_gap_dependency,sample5_PCFG.0.FG-output.rank-1,-6.0554475614419445,-5.850273083565988,FALSE
Name learned who all boys listen to *T* .,Name learned who all boys listen to *T* .,-54.4990280529775,-6.0554475614419445,(ROOT (NP _Name) (VP (VBN _learned) (SBAR (WHNP _who) (S (NP (DT _all) (NNS _boys)) (VP (VB _listen) (PP (IN _to) (NP _*T*))) (. _.))))),good,wh_vs_that_with_gap,210,syntax,filler_gap_dependency,sample5_PCFG.0.FG-output.rank-1,-6.0554475614419445,-5.850273083565988,FALSE
Name learned that all boys listen to *T* .,Name learned that all boys listen to *T* .,-52.94841116684148,-5.8831567963157205,(ROOT (NP _Name) (VP (VBN _learned) (SBAR (COMP _that) (NP (DT _all) (NNS _boys)) (VP (VB _listen) (PP (IN _to) (NP _*T*))))) (. _.)),bad,wh_vs_that_with_gap,210,syntax,filler_gap_dependency,sample6_PCFG.0.FG-output.rank-1,-6.093988846212427,-5.8831567963157205,FALSE
Name learned who all boys listen to *T* .,Name learned who all boys listen to *T* .,-54.84589961591184,-6.093988846212427,(ROOT (NP _Name) (VP (VBN _learned) (SBAR (WHNP _who) (S (NP (DT _all) (NNS _boys)) (VP (VB _listen) (PP (IN _to) (NP _*T*))) (. _.))))),good,wh_vs_that_with_gap,210,syntax,filler_gap_dependency,sample6_PCFG.0.FG-output.rank-1,-6.093988846212427,-5.8831567963157205,FALSE
