Sentence,WUGgedSentence,Score,LenFacScore,CleanedParse,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
some children are going fishing Name .,some children are going fishing Name .,-39.793476648535716,-5.684782378362245,(ROOT (NP (DT _some) (NNS _children)) (VP (AUX _are) (VP (VBG _going) (VP (VBG _fishing) (NP _Name)))) (. _.)),bad,transitive,118,syntax,argument_structure,sample1_PCFG.0.FG-output.rank-1,-5.029146789116901,-5.684782378362245,TRUE
some children are talking about Name .,some children are talking about Name .,-35.204027523818304,-5.029146789116901,(ROOT (NP (DT _some) (NNS _children)) (VP (AUX _are) (VP (VBG _talking) (PP (IN _about) (NP _Name)))) (. _.)),good,transitive,118,syntax,argument_structure,sample1_PCFG.0.FG-output.rank-1,-5.029146789116901,-5.684782378362245,TRUE
some children are going fishing Name .,some children are going fishing Name .,-39.943635831864746,-5.706233690266393,(ROOT (NP (DT _some) (NNS _children)) (VP (AUX _are) (VP (VBG _going) (VP (VBG _fishing) (NP _Name)))) (. _.)),bad,transitive,118,syntax,argument_structure,sample10_PCFG.0.FG-output.rank-1,-5.069029516799792,-5.706233690266393,TRUE
some children are talking about Name .,some children are talking about Name .,-35.48320661759854,-5.069029516799792,(ROOT (NP (DT _some) (NNS _children)) (VP (AUX _are) (VP (VBG _talking) (PP (IN _about) (NP _Name)))) (. _.)),good,transitive,118,syntax,argument_structure,sample10_PCFG.0.FG-output.rank-1,-5.069029516799792,-5.706233690266393,TRUE
some children are going fishing Name .,some children are going fishing Name .,-39.65021539815231,-5.66431648545033,(ROOT (NP (DT _some) (NNS _children)) (VP (AUX _are) (VP (VBG _going) (VP (VBG _fishing) (NP _Name)))) (. _.)),bad,transitive,118,syntax,argument_structure,sample2_PCFG.0.FG-output.rank-1,-5.062433204443854,-5.66431648545033,TRUE
some children are talking about Name .,some children are talking about Name .,-35.43703243110698,-5.062433204443854,(ROOT (NP (DT _some) (NNS _children)) (VP (AUX _are) (VP (VBG _talking) (PP (IN _about) (NP _Name)))) (. _.)),good,transitive,118,syntax,argument_structure,sample2_PCFG.0.FG-output.rank-1,-5.062433204443854,-5.66431648545033,TRUE
some children are going fishing Name .,some children are going fishing Name .,-40.51201806587162,-5.787431152267375,(ROOT (NP (DT _some) (NNS _children)) (VP (AUX _are) (VP (VBG _going) (VP (VBG _fishing) (NP _Name)))) (. _.)),bad,transitive,118,syntax,argument_structure,sample3_PCFG.0.FG-output.rank-1,-5.115752518817705,-5.787431152267375,TRUE
some children are talking about Name .,some children are talking about Name .,-35.81026763172393,-5.115752518817705,(ROOT (NP (DT _some) (NNS _children)) (VP (AUX _are) (VP (VBG _talking) (PP (IN _about) (NP _Name)))) (. _.)),good,transitive,118,syntax,argument_structure,sample3_PCFG.0.FG-output.rank-1,-5.115752518817705,-5.787431152267375,TRUE
some children are going fishing Name .,some children are going fishing Name .,-39.91450719812059,-5.70207245687437,(ROOT (NP (DT _some) (NNS _children)) (VP (AUX _are) (VP (VBG _going) (VP (VBG _fishing) (NP _Name)))) (. _.)),bad,transitive,118,syntax,argument_structure,sample4_PCFG.0.FG-output.rank-1,-5.049986013830676,-5.70207245687437,TRUE
some children are talking about Name .,some children are talking about Name .,-35.34990209681473,-5.049986013830676,(ROOT (NP (DT _some) (NNS _children)) (VP (AUX _are) (VP (VBG _talking) (PP (IN _about) (NP _Name)))) (. _.)),good,transitive,118,syntax,argument_structure,sample4_PCFG.0.FG-output.rank-1,-5.049986013830676,-5.70207245687437,TRUE
