Sentence,WUGgedSentence,Score,LenFacScore,CleanedParse,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
what was Name bringing a popsicle while bringing *T* ?,what was Name bringing a popsicle while bringing *T* ?,-59.109372671395434,-5.910937267139543,(ROOT (WHNP _what) (SQ (AUX _was) (NP _Name) (VP (VBG _bringing) (S (NP (DT _a) (JJ _popsicle) (NN _while)) (VP (VBG _bringing) (ADVP _*T*))))) (. _?)),bad,adjunct_island,120,syntax,island_effects,sample1_PCFG.0.FG-output.rank-1,-6.454050312011134,-5.910937267139543,FALSE
what was Name bringing *T* while bringing a popsicle ?,what was Name bringing *T* while bringing a popsicle ?,-64.54050312011134,-6.454050312011134,(ROOT (WHNP _what) (SQ (AUX _was) (NP _Name) (VP (VBG _bringing) (ADVP _*T*) (SBAR (COMP _while) (S (VBG _bringing) (NP (DT _a) (JJ _popsicle)))))) (. _?)),good,adjunct_island,120,syntax,island_effects,sample1_PCFG.0.FG-output.rank-1,-6.454050312011134,-5.910937267139543,FALSE
what was Name bringing a popsicle while bringing *T* ?,what was Name bringing a popsicle while bringing *T* ?,-57.67892806307252,-5.767892806307252,(ROOT (WHNP _what) (SQ (AUX _was) (NP _Name) (VP (VBG _bringing) (S (NP (DT _a) (JJ _popsicle) (NN _while)) (VP (VBG _bringing) (NP _*T*))))) (. _?)),bad,adjunct_island,120,syntax,island_effects,sample10_PCFG.0.FG-output.rank-1,-6.411114428302192,-5.767892806307252,FALSE
what was Name bringing *T* while bringing a popsicle ?,what was Name bringing *T* while bringing a popsicle ?,-64.11114428302191,-6.411114428302192,(ROOT (WHNP _what) (SQ (AUX _was) (NP _Name) (VP (VBG _bringing) (S (ADVP _*T*) (NP _while) (VP (VBG _bringing) (NP (DT _a) (JJ _popsicle)))))) (. _?)),good,adjunct_island,120,syntax,island_effects,sample10_PCFG.0.FG-output.rank-1,-6.411114428302192,-5.767892806307252,FALSE
what was Name bringing a popsicle while bringing *T* ?,what was Name bringing a popsicle while bringing *T* ?,-57.47917477735572,-5.747917477735572,(ROOT (WHNP _what) (SQ (AUX _was) (NP _Name) (VP (VBG _bringing) (S (NP (DT _a) (JJ _popsicle) (NN _while)) (VP (VBG _bringing) (NP _*T*))))) (. _?)),bad,adjunct_island,120,syntax,island_effects,sample2_PCFG.0.FG-output.rank-1,-6.377377358124937,-5.747917477735572,FALSE
what was Name bringing *T* while bringing a popsicle ?,what was Name bringing *T* while bringing a popsicle ?,-63.77377358124937,-6.377377358124937,(ROOT (WHNP _what) (SQ (AUX _was) (NP _Name) (VP (VBG _bringing) (SBAR (ADVP _*T*) (COMP _while) (S (VBG _bringing) (NP (DT _a) (JJ _popsicle)))))) (. _?)),good,adjunct_island,120,syntax,island_effects,sample2_PCFG.0.FG-output.rank-1,-6.377377358124937,-5.747917477735572,FALSE
what was Name bringing a popsicle while bringing *T* ?,what was Name bringing a popsicle while bringing *T* ?,-57.64562754155412,-5.764562754155412,(ROOT (WHNP _what) (SQ (AUX _was) (NP _Name) (VP (VBG _bringing) (S (NP (DT _a) (JJ _popsicle) (NN _while)) (VP (VBG _bringing) (NP _*T*))))) (. _?)),bad,adjunct_island,120,syntax,island_effects,sample3_PCFG.0.FG-output.rank-1,-6.367759253329352,-5.764562754155412,FALSE
what was Name bringing *T* while bringing a popsicle ?,what was Name bringing *T* while bringing a popsicle ?,-63.67759253329352,-6.367759253329352,(ROOT (WHNP _what) (SQ (AUX _was) (NP _Name) (VP (VBG _bringing) (ADVP _*T*) (SBAR (COMP _while) (S (VBG _bringing) (NP (DT _a) (JJ _popsicle)))))) (. _?)),good,adjunct_island,120,syntax,island_effects,sample3_PCFG.0.FG-output.rank-1,-6.367759253329352,-5.764562754155412,FALSE
what was Name bringing a popsicle while bringing *T* ?,what was Name bringing a popsicle while bringing *T* ?,-59.46409391450496,-5.946409391450496,(ROOT (WHNP _what) (SQ (AUX _was) (NP _Name) (VP (VBG _bringing) (S (NP (DT _a) (JJ _popsicle) (NN _while)) (VP (VBG _bringing) (NP _*T*))))) (. _?)),bad,adjunct_island,120,syntax,island_effects,sample4_PCFG.0.FG-output.rank-1,-6.596851323510258,-5.946409391450496,FALSE
what was Name bringing *T* while bringing a popsicle ?,what was Name bringing *T* while bringing a popsicle ?,-65.96851323510258,-6.596851323510258,(ROOT (WHNP _what) (SQ (AUX _was) (NP _Name) (VP (VBG _bringing) (SBAR (ADVP _*T*) (COMP _while) (S (VBG _bringing) (NP (DT _a) (JJ _popsicle)))))) (. _?)),good,adjunct_island,120,syntax,island_effects,sample4_PCFG.0.FG-output.rank-1,-6.596851323510258,-5.946409391450496,FALSE
