Sentence,WUGgedSentence,Score,LenFacScore,CleanedParse,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
what was Name talking about *T* and Name ?,what was Name talking about *T* and Name ?,-36.20249095743161,-4.022498995270179,(ROOT (WHNP _what) (SQ (AUX _was) (NP _Name) (VP (VBG _talking) (PP (IN _about) (NP _*T*) (CC _and) (NP _Name)))) (. _?)),bad,coordinate_structure_constraint_object_extraction,101,syntax,island_effects,sample1_PCFG.0.FG-output.rank-1,-3.637630127145274,-4.022498995270179,TRUE
what were Name and Name talking about *T* ?,what were Name and Name talking about *T* ?,-32.73867114430747,-3.637630127145274,(ROOT (WHNP _what) (SQ (AUX _were) (NP (NNP _Name) (CC _and) (NNP _Name)) (VP (VBG _talking) (PP (IN _about) (NP _*T*)))) (. _?)),good,coordinate_structure_constraint_object_extraction,101,syntax,island_effects,sample1_PCFG.0.FG-output.rank-1,-3.637630127145274,-4.022498995270179,TRUE
what was Name talking about *T* and Name ?,what was Name talking about *T* and Name ?,-36.1765470724153,-4.019616341379479,(ROOT (WHNP _what) (SQ (AUX _was) (NP _Name) (VP (VBG _talking) (PP (IN _about) (NP _*T*) (CC _and) (NP _Name)))) (. _?)),bad,coordinate_structure_constraint_object_extraction,101,syntax,island_effects,sample10_PCFG.0.FG-output.rank-1,-3.599394253154648,-4.019616341379479,TRUE
what were Name and Name talking about *T* ?,what were Name and Name talking about *T* ?,-32.39454827839183,-3.599394253154648,(ROOT (WHNP _what) (SQ (AUX _were) (NP (NNP _Name) (CC _and) (NNP _Name)) (VP (VBG _talking) (PP (IN _about) (NP _*T*)))) (. _?)),good,coordinate_structure_constraint_object_extraction,101,syntax,island_effects,sample10_PCFG.0.FG-output.rank-1,-3.599394253154648,-4.019616341379479,TRUE
what was Name talking about *T* and Name ?,what was Name talking about *T* and Name ?,-35.54864253645971,-3.9498491707177457,(ROOT (WHNP _what) (SQ (AUX _was) (NP _Name) (VP (VBG _talking) (PP (IN _about) (NP _*T*) (CC _and) (NP _Name)))) (. _?)),bad,coordinate_structure_constraint_object_extraction,101,syntax,island_effects,sample2_PCFG.0.FG-output.rank-1,-3.556776416378003,-3.9498491707177457,TRUE
what were Name and Name talking about *T* ?,what were Name and Name talking about *T* ?,-32.01098774740203,-3.556776416378003,(ROOT (WHNP _what) (SQ (AUX _were) (NP (NNP _Name) (CC _and) (NNP _Name)) (VP (VBG _talking) (PP (IN _about) (NP _*T*)))) (. _?)),good,coordinate_structure_constraint_object_extraction,101,syntax,island_effects,sample2_PCFG.0.FG-output.rank-1,-3.556776416378003,-3.9498491707177457,TRUE
what was Name talking about *T* and Name ?,what was Name talking about *T* and Name ?,-36.084172838871076,-4.009352537652342,(ROOT (WHNP _what) (SQ (AUX _was) (NP _Name) (VP (VBG _talking) (PP (IN _about) (NP _*T*) (CC _and) (NP _Name)))) (. _?)),bad,coordinate_structure_constraint_object_extraction,101,syntax,island_effects,sample3_PCFG.0.FG-output.rank-1,-3.618302011248888,-4.009352537652342,TRUE
what were Name and Name talking about *T* ?,what were Name and Name talking about *T* ?,-32.56471810123999,-3.618302011248888,(ROOT (WHNP _what) (SQ (AUX _were) (NP (NNP _Name) (CC _and) (NNP _Name)) (VP (VBG _talking) (PP (IN _about) (NP _*T*)))) (. _?)),good,coordinate_structure_constraint_object_extraction,101,syntax,island_effects,sample3_PCFG.0.FG-output.rank-1,-3.618302011248888,-4.009352537652342,TRUE
what was Name talking about *T* and Name ?,what was Name talking about *T* and Name ?,-36.233220200804645,-4.025913355644961,(ROOT (WHNP _what) (SQ (AUX _was) (NP _Name) (VP (VBG _talking) (PP (IN _about) (NP _*T*) (CC _and) (NP _Name)))) (. _?)),bad,coordinate_structure_constraint_object_extraction,101,syntax,island_effects,sample4_PCFG.0.FG-output.rank-1,-3.6086547663872346,-4.025913355644961,TRUE
what were Name and Name talking about *T* ?,what were Name and Name talking about *T* ?,-32.47789289748511,-3.6086547663872346,(ROOT (WHNP _what) (SQ (AUX _were) (NP (NNP _Name) (CC _and) (NNP _Name)) (VP (VBG _talking) (PP (IN _about) (NP _*T*)))) (. _?)),good,coordinate_structure_constraint_object_extraction,101,syntax,island_effects,sample4_PCFG.0.FG-output.rank-1,-3.6086547663872346,-4.025913355644961,TRUE
what was Name talking about *T* and Name ?,what was Name talking about *T* and Name ?,-37.424590317147356,-4.158287813016373,(ROOT (WHNP _what) (VP (AUX _was) (NP _Name) (VP (VBG _talking) (PP (IN _about) (NP _*T*) (CC _and) (NP _Name)))) (. _?)),bad,coordinate_structure_constraint_object_extraction,101,syntax,island_effects,sample5_PCFG.0.FG-output.rank-1,-3.73777805511877,-4.158287813016373,TRUE
what were Name and Name talking about *T* ?,what were Name and Name talking about *T* ?,-33.64000249606893,-3.73777805511877,(ROOT (WHNP _what) (VP (AUX _were) (NP (NNP _Name) (CC _and) (NNP _Name)) (VP (VBG _talking) (PP (IN _about) (NP _*T*)))) (. _?)),good,coordinate_structure_constraint_object_extraction,101,syntax,island_effects,sample5_PCFG.0.FG-output.rank-1,-3.73777805511877,-4.158287813016373,TRUE
what was Name talking about *T* and Name ?,what was Name talking about *T* and Name ?,-36.46307048390671,-4.051452275989635,(ROOT (WHNP _what) (SQ (AUX _was) (NP _Name) (VP (VBG _talking) (PP (IN _about) (NP _*T*) (CC _and) (NP _Name)))) (. _?)),bad,coordinate_structure_constraint_object_extraction,101,syntax,island_effects,sample6_PCFG.0.FG-output.rank-1,-3.5837829545263267,-4.051452275989635,TRUE
what were Name and Name talking about *T* ?,what were Name and Name talking about *T* ?,-32.25404659073694,-3.5837829545263267,(ROOT (WHNP _what) (SQ (AUX _were) (NP (NNP _Name) (CC _and) (NNP _Name)) (VP (VBG _talking) (PP (IN _about) (NP _*T*)))) (. _?)),good,coordinate_structure_constraint_object_extraction,101,syntax,island_effects,sample6_PCFG.0.FG-output.rank-1,-3.5837829545263267,-4.051452275989635,TRUE
