Sentence,WUGgedSentence,Score,LenFacScore,CleanedParse,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
the cars roll .,the cars roll .,-22.247815530032334,-5.561953882508083,(ROOT (NP (DT _the) (NNS _cars)) (VP _roll) (. _.)),good,inchoative,146,syntax,argument_structure,sample1_PCFG.0.FG-output.rank-1,-5.561953882508083,-5.51547816685914,FALSE
the cars looked like .,the cars looked like .,-27.5773908342957,-5.51547816685914,(ROOT (NP (DT _the) (NNS _cars)) (VP (VBD _looked) (PP _like)) (. _.)),bad,inchoative,146,syntax,argument_structure,sample1_PCFG.0.FG-output.rank-1,-5.561953882508083,-5.51547816685914,FALSE
the cars roll .,the cars roll .,-22.29107584277052,-5.57276896069263,(ROOT (NP (DT _the) (NNS _cars)) (VP _roll) (. _.)),good,inchoative,146,syntax,argument_structure,sample10_PCFG.0.FG-output.rank-1,-5.57276896069263,-5.591566398360904,TRUE
the cars looked like .,the cars looked like .,-27.957831991804518,-5.591566398360904,(ROOT (NP (DT _the) (NNS _cars)) (VP (VBD _looked) (PP _like)) (. _.)),bad,inchoative,146,syntax,argument_structure,sample10_PCFG.0.FG-output.rank-1,-5.57276896069263,-5.591566398360904,TRUE
the cars roll .,the cars roll .,-23.260801232532,-5.815200308133,(ROOT (NP (DT _the) (NNS _cars)) (VP _roll) (. _.)),good,inchoative,146,syntax,argument_structure,sample2_PCFG.0.FG-output.rank-1,-5.815200308133,-5.577830914729104,FALSE
the cars looked like .,the cars looked like .,-27.889154573645516,-5.577830914729104,(ROOT (NP (DT _the) (NNS _cars)) (VP (VBD _looked) (PP _like)) (. _.)),bad,inchoative,146,syntax,argument_structure,sample2_PCFG.0.FG-output.rank-1,-5.815200308133,-5.577830914729104,FALSE
the cars roll .,the cars roll .,-23.061821991194293,-5.765455497798573,(ROOT (NP (DT _the) (NNS _cars)) (VP _roll) (. _.)),good,inchoative,146,syntax,argument_structure,sample3_PCFG.0.FG-output.rank-1,-5.765455497798573,-5.66379000524338,FALSE
the cars looked like .,the cars looked like .,-28.318950026216896,-5.66379000524338,(ROOT (NP (DT _the) (NNS _cars)) (VP (VBD _looked) (PP _like)) (. _.)),bad,inchoative,146,syntax,argument_structure,sample3_PCFG.0.FG-output.rank-1,-5.765455497798573,-5.66379000524338,FALSE
the cars roll .,the cars roll .,-22.663184639952565,-5.665796159988141,(ROOT (NP (DT _the) (NNS _cars)) (VP _roll) (. _.)),good,inchoative,146,syntax,argument_structure,sample4_PCFG.0.FG-output.rank-1,-5.665796159988141,-5.516444194007528,FALSE
the cars looked like .,the cars looked like .,-27.58222097003764,-5.516444194007528,(ROOT (NP (DT _the) (NNS _cars)) (VP (VBD _looked) (PP _like)) (. _.)),bad,inchoative,146,syntax,argument_structure,sample4_PCFG.0.FG-output.rank-1,-5.665796159988141,-5.516444194007528,FALSE
the cars roll .,the cars roll .,-22.45417663703053,-5.613544159257632,(ROOT (NP (DT _the) (NNS _cars)) (VP _roll) (. _.)),good,inchoative,146,syntax,argument_structure,sample5_PCFG.0.FG-output.rank-1,-5.613544159257632,-5.647786633374907,TRUE
the cars looked like .,the cars looked like .,-28.238933166874535,-5.647786633374907,(ROOT (NP (DT _the) (NNS _cars)) (VP (VBD _looked) (PP _like)) (. _.)),bad,inchoative,146,syntax,argument_structure,sample5_PCFG.0.FG-output.rank-1,-5.613544159257632,-5.647786633374907,TRUE
the cars roll .,the cars roll .,-22.684090691744288,-5.671022672936072,(ROOT (NP (DT _the) (NNS _cars)) (VP _roll) (. _.)),good,inchoative,146,syntax,argument_structure,sample6_PCFG.0.FG-output.rank-1,-5.671022672936072,-5.55570840127193,FALSE
