Sentence,WUGgedSentence,Score,LenFacScore,CleanedParse,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
Name does fix two chairs and Name does fix three orange .,Name does fix two chairs and Name does fix three orange .,-71.1080464973546,-5.925670541446216,(ROOT (NP _Name) (VP (AUX _does) (VP (VB _fix) (NP (CD _two) (NNS _chairs)))) (CC _and) (NP _Name) (VP (AUX _does) (VP (VB _fix) (NP (CD _three) (NN _orange)))) (. _.)),bad,ellipsis_n_bar_1,101,syntax,ellipsis,sample1_PCFG.0.FG-output.rank-1,-5.868870337062766,-5.925670541446216,TRUE
Name does fix two orange chairs and Name does fix three .,Name does fix two orange chairs and Name does fix three .,-70.4264440447532,-5.868870337062766,(ROOT (NP _Name) (VP (AUX _does) (VP (VB _fix) (NP (CD _two) (JJ _orange) (NNS _chairs)))) (CC _and) (NP _Name) (VP (AUX _does) (VP (VB _fix) (NP _three))) (. _.)),good,ellipsis_n_bar_1,101,syntax,ellipsis,sample1_PCFG.0.FG-output.rank-1,-5.868870337062766,-5.925670541446216,TRUE
Name does fix two chairs and Name does fix three orange .,Name does fix two chairs and Name does fix three orange .,-71.69087089764888,-5.97423924147074,(ROOT (NP _Name) (VP (AUX _does) (VP (VB _fix) (NP (CD _two) (NNS _chairs)))) (CC _and) (NP _Name) (VP (AUX _does) (VP (VB _fix) (NP (CD _three) (NN _orange)))) (. _.)),bad,ellipsis_n_bar_1,101,syntax,ellipsis,sample10_PCFG.0.FG-output.rank-1,-6.088742248968053,-5.97423924147074,FALSE
Name does fix two orange chairs and Name does fix three .,Name does fix two orange chairs and Name does fix three .,-73.06490698761664,-6.088742248968053,(ROOT (NP _Name) (VP (AUX _does) (VP (VB _fix) (NP (CD _two) (JJ _orange) (NNS _chairs)))) (CC _and) (NP _Name) (VP (AUX _does) (VP (VB _fix) (NP _three))) (. _.)),good,ellipsis_n_bar_1,101,syntax,ellipsis,sample10_PCFG.0.FG-output.rank-1,-6.088742248968053,-5.97423924147074,FALSE
Name does fix two chairs and Name does fix three orange .,Name does fix two chairs and Name does fix three orange .,-70.57332290007784,-5.881110241673153,(ROOT (NP _Name) (VP (AUX _does) (VP (VB _fix) (NP (CD _two) (NNS _chairs)))) (CC _and) (NP _Name) (VP (AUX _does) (VP (VB _fix) (NP (CD _three) (NN _orange)))) (. _.)),bad,ellipsis_n_bar_1,101,syntax,ellipsis,sample2_PCFG.0.FG-output.rank-1,-5.854297720970641,-5.881110241673153,TRUE
Name does fix two orange chairs and Name does fix three .,Name does fix two orange chairs and Name does fix three .,-70.25157265164769,-5.854297720970641,(ROOT (NP _Name) (VP (AUX _does) (VP (VB _fix) (NP (CD _two) (JJ _orange) (NNS _chairs)))) (CC _and) (NP _Name) (VP (AUX _does) (VP (VB _fix) (NP _three))) (. _.)),good,ellipsis_n_bar_1,101,syntax,ellipsis,sample2_PCFG.0.FG-output.rank-1,-5.854297720970641,-5.881110241673153,TRUE
Name does fix two chairs and Name does fix three orange .,Name does fix two chairs and Name does fix three orange .,-70.589636524487,-5.882469710373917,(ROOT (NP _Name) (VP (AUX _does) (VP (VB _fix) (NP (CD _two) (NNS _chairs)))) (CC _and) (NP _Name) (VP (AUX _does) (VP (VB _fix) (NP (CD _three) (NN _orange)))) (. _.)),bad,ellipsis_n_bar_1,101,syntax,ellipsis,sample3_PCFG.0.FG-output.rank-1,-5.844228898600901,-5.882469710373917,TRUE
Name does fix two orange chairs and Name does fix three .,Name does fix two orange chairs and Name does fix three .,-70.13074678321081,-5.844228898600901,(ROOT (NP _Name) (VP (AUX _does) (VP (VB _fix) (NP (CD _two) (JJ _orange) (NNS _chairs)))) (CC _and) (NP _Name) (VP (AUX _does) (VP (VB _fix) (NP _three))) (. _.)),good,ellipsis_n_bar_1,101,syntax,ellipsis,sample3_PCFG.0.FG-output.rank-1,-5.844228898600901,-5.882469710373917,TRUE
Name does fix two chairs and Name does fix three orange .,Name does fix two chairs and Name does fix three orange .,-72.60333373729557,-6.050277811441298,(ROOT (NP _Name) (VP (AUX _does) (VP (VB _fix) (NP (NP (CD _two) (NNS _chairs)) (CC _and) (NP _Name)) (VP (AUX _does) (VP (VB _fix) (NP (CD _three) (NN _orange)))))) (. _.)),bad,ellipsis_n_bar_1,101,syntax,ellipsis,sample4_PCFG.0.FG-output.rank-1,-6.051565584569619,-6.050277811441298,FALSE
Name does fix two orange chairs and Name does fix three .,Name does fix two orange chairs and Name does fix three .,-72.61878701483542,-6.051565584569619,(ROOT (NP _Name) (VP (AUX _does) (VP (VB _fix) (NP (NP (CD _two) (JJ _orange) (NNS _chairs)) (CC _and) (NP _Name)) (VP (AUX _does) (VP (VB _fix) (NP _three))))) (. _.)),good,ellipsis_n_bar_1,101,syntax,ellipsis,sample4_PCFG.0.FG-output.rank-1,-6.051565584569619,-6.050277811441298,FALSE
Name does fix two chairs and Name does fix three orange .,Name does fix two chairs and Name does fix three orange .,-71.62134339532136,-5.968445282943447,(ROOT (NP _Name) (VP (AUX _does) (VP (VB _fix) (NP (CD _two) (NNS _chairs)))) (CC _and) (NP _Name) (VP (AUX _does) (VP (VB _fix) (NP (CD _three) (NN _orange)))) (. _.)),bad,ellipsis_n_bar_1,101,syntax,ellipsis,sample5_PCFG.0.FG-output.rank-1,-5.929152252190886,-5.968445282943447,TRUE
Name does fix two orange chairs and Name does fix three .,Name does fix two orange chairs and Name does fix three .,-71.14982702629064,-5.929152252190886,(ROOT (NP _Name) (VP (AUX _does) (VP (VB _fix) (NP (CD _two) (JJ _orange) (NNS _chairs)))) (CC _and) (NP _Name) (VP (AUX _does) (VP (VB _fix) (NP _three))) (. _.)),good,ellipsis_n_bar_1,101,syntax,ellipsis,sample5_PCFG.0.FG-output.rank-1,-5.929152252190886,-5.968445282943447,TRUE
Name does fix two chairs and Name does fix three orange .,Name does fix two chairs and Name does fix three orange .,-70.58683181654175,-5.882235984711812,(ROOT (NP _Name) (VP (AUX _does) (VP (VB _fix) (NP (CD _two) (NNS _chairs)))) (CC _and) (NP _Name) (VP (AUX _does) (VP (VB _fix) (NP (CD _three) (NN _orange)))) (. _.)),bad,ellipsis_n_bar_1,101,syntax,ellipsis,sample6_PCFG.0.FG-output.rank-1,-5.839914013954058,-5.882235984711812,TRUE
Name does fix two orange chairs and Name does fix three .,Name does fix two orange chairs and Name does fix three .,-70.07896816744869,-5.839914013954058,(ROOT (NP _Name) (VP (AUX _does) (VP (VB _fix) (NP (CD _two) (JJ _orange) (NNS _chairs)))) (CC _and) (NP _Name) (VP (AUX _does) (VP (VB _fix) (NP _three))) (. _.)),good,ellipsis_n_bar_1,101,syntax,ellipsis,sample6_PCFG.0.FG-output.rank-1,-5.839914013954058,-5.882235984711812,TRUE
Name does fix two chairs and Name does fix three orange .,Name does fix two chairs and Name does fix three orange .,-72.14165607208926,-6.0118046726741055,(ROOT (S (NP _Name) (VP (AUX _does) (VP (VB _fix) (NP (CD _two) (NNS _chairs))))) (CC _and) (S (NP _Name) (VP (AUX _does) (VP (VB _fix) (NP (CD _three) (NN _orange)))) (. _.))),bad,ellipsis_n_bar_1,101,syntax,ellipsis,sample7_PCFG.0.FG-output.rank-1,-6.052706079028874,-6.0118046726741055,FALSE
